#2015/03 Number Pass = 60 (98.3607%)
                               file                  time    pass    total5   exptime
            NUV20150313_015641.fits   2015/03/13T01:56:41       1        26      0.06
            NUV20150313_015653.fits   2015/03/13T01:56:53       1        69      1.05
            NUV20150313_015710.fits   2015/03/13T01:57:10       1        63      5.02
            NUV20150313_015756.fits   2015/03/13T01:57:56       1        31     30.02
            NUV20150313_020141.fits   2015/03/13T02:01:41       1        19      0.05
            NUV20150313_020153.fits   2015/03/13T02:01:53       1        46      1.02
            NUV20150313_020210.fits   2015/03/13T02:02:10       1        51      5.02
            NUV20150313_020256.fits   2015/03/13T02:02:56       1        42     30.02
            NUV20150313_020641.fits   2015/03/13T02:06:41       1        30      0.05
            NUV20150313_020653.fits   2015/03/13T02:06:53       1        62      1.02
            NUV20150313_020710.fits   2015/03/13T02:07:10       1        56      5.02
            NUV20150313_020756.fits   2015/03/13T02:07:56       1        51     30.02
            NUV20150313_021141.fits   2015/03/13T02:11:41       1        70      0.05
            NUV20150313_021153.fits   2015/03/13T02:11:53       1        27      1.02
            NUV20150313_021210.fits   2015/03/13T02:12:10       1        23      5.02
            NUV20150313_021256.fits   2015/03/13T02:12:56       1        40     30.02
            NUV20150313_021641.fits   2015/03/13T02:16:41       1         8      0.05
            NUV20150313_021653.fits   2015/03/13T02:16:53       1        29      1.02
            NUV20150313_021710.fits   2015/03/13T02:17:10       1        32      5.02
            NUV20150313_021756.fits   2015/03/13T02:17:56       1        18     30.02
            NUV20150313_022141.fits   2015/03/13T02:21:41       1        13      0.05
            NUV20150313_022153.fits   2015/03/13T02:21:53       1        25      1.02
            NUV20150313_022210.fits   2015/03/13T02:22:10       1        27      5.02
            NUV20150313_022256.fits   2015/03/13T02:22:56       1        23     30.02
            NUV20150313_022641.fits   2015/03/13T02:26:41       1        15      0.05
            NUV20150313_022653.fits   2015/03/13T02:26:53       1        28      1.02
            NUV20150313_022710.fits   2015/03/13T02:27:10       1        24      5.02
            NUV20150313_022756.fits   2015/03/13T02:27:56       1        33     30.02
            NUV20150313_023141.fits   2015/03/13T02:31:41       1        22      0.05
            NUV20150313_023153.fits   2015/03/13T02:31:53       1        21      1.02
            NUV20150313_023210.fits   2015/03/13T02:32:10       1        30      5.02
            NUV20150313_023256.fits   2015/03/13T02:32:56       1        33     30.02
            NUV20150313_023641.fits   2015/03/13T02:36:41       1        16      0.05
            NUV20150313_023653.fits   2015/03/13T02:36:53       1        30      1.02
            NUV20150313_023710.fits   2015/03/13T02:37:10       1        44      5.02
            NUV20150313_023756.fits   2015/03/13T02:37:56       1        28     30.02
            NUV20150313_024141.fits   2015/03/13T02:41:41       1        25      0.05
            NUV20150313_030141.fits   2015/03/13T03:01:41       1        23      0.05
            NUV20150313_030153.fits   2015/03/13T03:01:53       1        38      1.02
            NUV20150313_030210.fits   2015/03/13T03:02:10       1        48      5.02
            NUV20150313_030256.fits   2015/03/13T03:02:56       1        43     30.02
            NUV20150313_030641.fits   2015/03/13T03:06:41       1         7      0.05
            NUV20150313_030653.fits   2015/03/13T03:06:53       1        45      1.02
            NUV20150313_030710.fits   2015/03/13T03:07:10       0        13      5.02
            NUV20150313_030756.fits   2015/03/13T03:07:56       1        28     30.02
            NUV20150313_031141.fits   2015/03/13T03:11:41       1        12      0.05
            NUV20150313_031153.fits   2015/03/13T03:11:53       1        68      1.02
            NUV20150313_031210.fits   2015/03/13T03:12:10       1        32      5.02
            NUV20150313_031256.fits   2015/03/13T03:12:56       1        41     30.02
            NUV20150313_031641.fits   2015/03/13T03:16:41       1         9      0.05
            NUV20150313_031653.fits   2015/03/13T03:16:53       1        20      1.02
            NUV20150313_031710.fits   2015/03/13T03:17:10       1        36      5.02
            NUV20150313_031756.fits   2015/03/13T03:17:56       1        43     30.02
            NUV20150313_032141.fits   2015/03/13T03:21:41       1         7      0.05
            NUV20150313_032153.fits   2015/03/13T03:21:53       1        21      1.02
            NUV20150313_032210.fits   2015/03/13T03:22:10       1        29      5.02
            NUV20150313_032256.fits   2015/03/13T03:22:56       1        37     30.02
            NUV20150313_032641.fits   2015/03/13T03:26:41       1        22      0.05
            NUV20150313_032653.fits   2015/03/13T03:26:53       1        62      1.02
            NUV20150313_032710.fits   2015/03/13T03:27:10       1        52      5.02
            NUV20150313_032756.fits   2015/03/13T03:27:56       1        45     30.02
