#2014/05 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
       FUV20140503_051059_0000.fits   2014/05/03T05:10:59       1         6      0.13
       FUV20140503_051112_0000.fits   2014/05/03T05:11:12       1        25      1.04
       FUV20140503_051133_0000.fits   2014/05/03T05:11:33       1        43      5.02
       FUV20140503_051244_0000.fits   2014/05/03T05:12:44       1        39     30.02
       FUV20140503_051559_0000.fits   2014/05/03T05:15:59       1         6      0.13
       FUV20140503_051612_0000.fits   2014/05/03T05:16:12       1        20      1.03
       FUV20140503_051633_0000.fits   2014/05/03T05:16:33       1        29      5.02
       FUV20140503_051744_0000.fits   2014/05/03T05:17:44       1        29     30.02
       FUV20140503_052059_0000.fits   2014/05/03T05:20:59       1         4      0.13
       FUV20140503_052112_0000.fits   2014/05/03T05:21:12       1        17      1.02
       FUV20140503_052133_0000.fits   2014/05/03T05:21:33       1        29      5.02
       FUV20140503_052244_0000.fits   2014/05/03T05:22:44       1        34     30.02
       FUV20140503_052559_0000.fits   2014/05/03T05:25:59       1        12      0.13
       FUV20140503_052612_0000.fits   2014/05/03T05:26:12       1        33      1.02
       FUV20140503_052633_0000.fits   2014/05/03T05:26:33       1        43      5.02
       FUV20140503_052744_0000.fits   2014/05/03T05:27:44       1        32     30.02
       FUV20140503_053059_0000.fits   2014/05/03T05:30:59       1        61      0.13
       FUV20140503_053112_0000.fits   2014/05/03T05:31:12       1        91      1.03
       FUV20140503_053133_0000.fits   2014/05/03T05:31:33       1        56      5.02
       FUV20140503_053244_0000.fits   2014/05/03T05:32:44       1        42     30.02
       FUV20140503_053559_0000.fits   2014/05/03T05:35:59       1        37      0.13
       FUV20140503_053612_0000.fits   2014/05/03T05:36:12       1        63      1.03
       FUV20140503_053633_0000.fits   2014/05/03T05:36:33       1        53      5.02
       FUV20140503_053744_0000.fits   2014/05/03T05:37:44       1        48     30.02
       FUV20140503_054059_0000.fits   2014/05/03T05:40:59       1        49      0.13
       FUV20140503_054112_0000.fits   2014/05/03T05:41:12       1        54      1.03
       FUV20140503_054133_0000.fits   2014/05/03T05:41:33       1        55      5.02
       FUV20140503_054244_0000.fits   2014/05/03T05:42:44       1        49     30.02
       FUV20140503_054559_0000.fits   2014/05/03T05:45:59       1        33      0.13
       FUV20140503_054612_0000.fits   2014/05/03T05:46:12       1        96      1.04
       FUV20140503_054633_0000.fits   2014/05/03T05:46:33       1        69      5.02
