#2016/04 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20160406_230453.fits   2016/04/06T23:04:53       1        27      0.10
            NUV20160406_230505.fits   2016/04/06T23:05:05       1        54      1.03
            NUV20160406_230522.fits   2016/04/06T23:05:22       1        40      5.02
            NUV20160406_230608.fits   2016/04/06T23:06:08       1        43     30.02
            NUV20160406_230952.fits   2016/04/06T23:09:52       1        17      0.05
            NUV20160406_231005.fits   2016/04/06T23:10:05       1        39      1.03
            NUV20160406_231022.fits   2016/04/06T23:10:22       1        44      5.02
            NUV20160406_231108.fits   2016/04/06T23:11:08       1        54     30.02
            NUV20160406_231452.fits   2016/04/06T23:14:52       1        34      0.05
            NUV20160406_231505.fits   2016/04/06T23:15:05       1        66      1.02
            NUV20160406_231522.fits   2016/04/06T23:15:22       1        94      5.02
            NUV20160406_231608.fits   2016/04/06T23:16:08       1        45     30.02
            NUV20160406_231952.fits   2016/04/06T23:19:52       1        32      0.05
            NUV20160406_232005.fits   2016/04/06T23:20:05       1        53      1.02
            NUV20160406_232022.fits   2016/04/06T23:20:22       1        58      5.02
            NUV20160406_232108.fits   2016/04/06T23:21:08       1        45     30.02
            NUV20160406_232452.fits   2016/04/06T23:24:52       1        20      0.06
            NUV20160406_232505.fits   2016/04/06T23:25:05       1        80      1.02
            NUV20160406_232522.fits   2016/04/06T23:25:22       1        70      5.02
            NUV20160406_232608.fits   2016/04/06T23:26:08       1        55     30.02
            NUV20160406_232952.fits   2016/04/06T23:29:52       1        16      0.05
            NUV20160406_233005.fits   2016/04/06T23:30:05       1       122      1.02
            NUV20160406_233022.fits   2016/04/06T23:30:22       1        56      5.02
            NUV20160406_233108.fits   2016/04/06T23:31:08       1        56     30.02
            NUV20160406_233452.fits   2016/04/06T23:34:52       1        23      0.06
            NUV20160406_233505.fits   2016/04/06T23:35:05       1        32      1.02
            NUV20160406_233522.fits   2016/04/06T23:35:22       1        49      5.02
            NUV20160406_233608.fits   2016/04/06T23:36:08       1        29     30.02
            NUV20160406_233952.fits   2016/04/06T23:39:52       1        13      0.05
            NUV20160406_234005.fits   2016/04/06T23:40:05       1        19      1.02
            NUV20160406_234022.fits   2016/04/06T23:40:22       1        31      5.02
            NUV20160406_234108.fits   2016/04/06T23:41:08       1        49     30.02
            NUV20160406_234452.fits   2016/04/06T23:44:52       1         4      0.05
            NUV20160406_234505.fits   2016/04/06T23:45:05       1         9      1.02
            NUV20160406_234522.fits   2016/04/06T23:45:22       1        34      5.02
            NUV20160406_234608.fits   2016/04/06T23:46:08       1        52     30.02
            NUV20160406_234952.fits   2016/04/06T23:49:52       1         4      0.06
            NUV20160406_235005.fits   2016/04/06T23:50:05       1         8      1.02
            NUV20160406_235022.fits   2016/04/06T23:50:22       1        33      5.02
            NUV20160406_235108.fits   2016/04/06T23:51:08       1        36     30.02
            NUV20160406_235452.fits   2016/04/06T23:54:52       1        10      0.06
            NUV20160406_235505.fits   2016/04/06T23:55:05       1        42      1.02
            NUV20160406_235522.fits   2016/04/06T23:55:22       1        37      5.02
            NUV20160406_235608.fits   2016/04/06T23:56:08       1        48     30.02
            NUV20160406_235952.fits   2016/04/06T23:59:52       1        27      0.05
            NUV20160407_000005.fits   2016/04/07T00:00:05       0        42      1.02
            NUV20160407_000022.fits   2016/04/07T00:00:22       1        84      5.02
            NUV20160407_000108.fits   2016/04/07T00:01:08       1        40     30.02
            NUV20160407_000452.fits   2016/04/07T00:04:52       1        57      0.06
            NUV20160407_000505.fits   2016/04/07T00:05:05       1        79      1.02
            NUV20160407_000522.fits   2016/04/07T00:05:22       1        57      5.02
            NUV20160407_000608.fits   2016/04/07T00:06:08       1        44     30.02
            NUV20160407_000952.fits   2016/04/07T00:09:52       1        21      0.05
            NUV20160407_001005.fits   2016/04/07T00:10:05       1        39      1.02
            NUV20160407_001022.fits   2016/04/07T00:10:22       1        55      5.02
            NUV20160407_001108.fits   2016/04/07T00:11:08       1        57     30.02
            NUV20160407_001452.fits   2016/04/07T00:14:52       1        34      0.06
            NUV20160407_001505.fits   2016/04/07T00:15:05       1       100      1.02
            NUV20160407_001522.fits   2016/04/07T00:15:22       1        64      5.02
            NUV20160407_001608.fits   2016/04/07T00:16:08       1        57     30.02
            NUV20160407_001952.fits   2016/04/07T00:19:52       1        17      0.05
            NUV20160407_002005.fits   2016/04/07T00:20:05       1       183      1.02
            NUV20160407_002022.fits   2016/04/07T00:20:22       1        71      5.02
            NUV20160407_002108.fits   2016/04/07T00:21:08       1        36     30.02
            NUV20160407_002452.fits   2016/04/07T00:24:52       1         7      0.05
            NUV20160407_002505.fits   2016/04/07T00:25:05       1        15      1.02
            NUV20160407_002522.fits   2016/04/07T00:25:22       1        33      5.02
            NUV20160407_002608.fits   2016/04/07T00:26:08       1        38     30.02
            NUV20160407_002952.fits   2016/04/07T00:29:52       1        16      0.05
            NUV20160407_003005.fits   2016/04/07T00:30:05       1        13      1.02
            NUV20160407_003022.fits   2016/04/07T00:30:22       1        35      5.02
            NUV20160407_003108.fits   2016/04/07T00:31:08       1        43     30.02
            NUV20160407_003452.fits   2016/04/07T00:34:52       1         4      0.06
            NUV20160407_003505.fits   2016/04/07T00:35:05       1        95      1.03
            NUV20160407_003522.fits   2016/04/07T00:35:22       1        33      5.02
            NUV20160407_003608.fits   2016/04/07T00:36:08       1        41     30.02
