#2014/01 Number Pass = 65 (81.2500%)
                               file                  time    pass    total5   exptime
       FUV20140127_070700_0000.fits   2014/01/27T07:07:00       1         4      0.13
       FUV20140127_070713_0000.fits   2014/01/27T07:07:13       1        21      1.03
       FUV20140127_070734_0000.fits   2014/01/27T07:07:34       1        28      5.02
       FUV20140127_070844_0000.fits   2014/01/27T07:08:44       1        47     30.02
       FUV20140127_071200_0000.fits   2014/01/27T07:12:00       1         4      0.13
       FUV20140127_071213_0000.fits   2014/01/27T07:12:13       1        35      1.03
       FUV20140127_071234_0000.fits   2014/01/27T07:12:34       1        29      5.02
       FUV20140127_071344_0000.fits   2014/01/27T07:13:44       1        36     30.02
       FUV20140127_071700_0000.fits   2014/01/27T07:17:00       1        15      0.13
       FUV20140127_071713_0000.fits   2014/01/27T07:17:13       1        28      1.03
       FUV20140127_071734_0000.fits   2014/01/27T07:17:34       1        57      5.02
       FUV20140127_071844_0000.fits   2014/01/27T07:18:44       1        37     30.02
       FUV20140127_072200_0000.fits   2014/01/27T07:22:00       1        20      0.13
       FUV20140127_072213_0000.fits   2014/01/27T07:22:13       1       101      1.02
       FUV20140127_072234_0000.fits   2014/01/27T07:22:34       1        64      5.02
       FUV20140127_072344_0000.fits   2014/01/27T07:23:44       1        44     30.02
       FUV20140127_072700_0000.fits   2014/01/27T07:27:00       1        32      0.13
       FUV20140127_072713_0000.fits   2014/01/27T07:27:13       1       106      1.03
       FUV20140127_072733_0000.fits   2014/01/27T07:27:33       1        67      5.02
       FUV20140127_072844_0000.fits   2014/01/27T07:28:44       1        47     30.02
       FUV20140127_073200_0000.fits   2014/01/27T07:32:00       1        34      0.13
       FUV20140127_073213_0000.fits   2014/01/27T07:32:13       1        78      1.03
       FUV20140127_073233_0000.fits   2014/01/27T07:32:33       1        62      5.02
       FUV20140127_073344_0000.fits   2014/01/27T07:33:44       1        39     30.02
       FUV20140127_073700_0000.fits   2014/01/27T07:37:00       1        48      0.13
       FUV20140127_073713_0000.fits   2014/01/27T07:37:13       1        91      1.03
       FUV20140127_073734_0000.fits   2014/01/27T07:37:34       1        69      5.02
       FUV20140127_073844_0000.fits   2014/01/27T07:38:44       1        50     30.02
       FUV20140127_074200_0000.fits   2014/01/27T07:42:00       1        10      0.13
       FUV20140127_074213_0000.fits   2014/01/27T07:42:13       1        68      1.03
       FUV20140127_074233_0000.fits   2014/01/27T07:42:33       1        59      5.02
       FUV20140127_074344_0000.fits   2014/01/27T07:43:44       1        34     30.02
       FUV20140127_074700_0000.fits   2014/01/27T07:47:00       1       204      0.13
       FUV20140127_074713_0000.fits   2014/01/27T07:47:13       0       517      1.03
       FUV20140127_074734_0000.fits   2014/01/27T07:47:34       0       465      5.02
       FUV20140127_074844_0000.fits   2014/01/27T07:48:44       0       657     30.02
       FUV20140127_075200_0000.fits   2014/01/27T07:52:00       0      4359      0.13
       FUV20140127_075213_0000.fits   2014/01/27T07:52:13       0      7548      1.02
       FUV20140127_075234_0000.fits   2014/01/27T07:52:34       0      3058      5.03
       FUV20140127_075344_0000.fits   2014/01/27T07:53:44       0       790     30.02
       FUV20140127_084434_0000.fits   2014/01/27T08:44:34       1        14      0.17
       FUV20140127_084447_0000.fits   2014/01/27T08:44:47       1        24      1.03
       FUV20140127_084508_0000.fits   2014/01/27T08:45:08       1        30      5.02
       FUV20140127_084619_0000.fits   2014/01/27T08:46:19       1        35     30.02
       FUV20140127_084934_0000.fits   2014/01/27T08:49:34       1         7      0.13
       FUV20140127_084947_0000.fits   2014/01/27T08:49:47       1        47      1.03
       FUV20140127_085008_0000.fits   2014/01/27T08:50:08       1        29      5.02
       FUV20140127_085118_0000.fits   2014/01/27T08:51:18       1        38     30.02
       FUV20140127_085434_0000.fits   2014/01/27T08:54:34       1        14      0.13
       FUV20140127_085447_0000.fits   2014/01/27T08:54:47       1        54      1.03
       FUV20140127_085508_0000.fits   2014/01/27T08:55:08       1        63      5.02
       FUV20140127_085618_0000.fits   2014/01/27T08:56:18       1        34     30.02
       FUV20140127_085934_0000.fits   2014/01/27T08:59:34       1        58      0.13
       FUV20140127_085947_0000.fits   2014/01/27T08:59:47       1        75      1.03
       FUV20140127_090008_0000.fits   2014/01/27T09:00:08       1        52      5.02
       FUV20140127_090119_0000.fits   2014/01/27T09:01:19       1        40     30.02
       FUV20140127_090434_0000.fits   2014/01/27T09:04:34       1        21      0.13
       FUV20140127_090447_0000.fits   2014/01/27T09:04:47       1        74      1.02
       FUV20140127_090508_0000.fits   2014/01/27T09:05:08       1        49      5.02
       FUV20140127_090619_0000.fits   2014/01/27T09:06:19       1        55     30.02
       FUV20140127_090934_0000.fits   2014/01/27T09:09:34       1        19      0.13
       FUV20140127_090947_0000.fits   2014/01/27T09:09:47       1        73      1.02
       FUV20140127_091008_0000.fits   2014/01/27T09:10:08       1        66      5.02
       FUV20140127_091119_0000.fits   2014/01/27T09:11:19       1        46     30.02
       FUV20140127_091434_0000.fits   2014/01/27T09:14:34       1        29      0.13
       FUV20140127_091447_0000.fits   2014/01/27T09:14:47       1        54      1.03
       FUV20140127_091508_0000.fits   2014/01/27T09:15:08       1        74      5.02
       FUV20140127_091619_0000.fits   2014/01/27T09:16:19       1        53     30.02
       FUV20140127_091934_0000.fits   2014/01/27T09:19:34       1        34      0.13
       FUV20140127_091947_0000.fits   2014/01/27T09:19:47       1        87      1.03
       FUV20140127_092008_0000.fits   2014/01/27T09:20:08       1        56      5.02
       FUV20140127_092119_0000.fits   2014/01/27T09:21:19       1        31     30.03
       FUV20140127_092434_0000.fits   2014/01/27T09:24:34       0      2473      0.13
       FUV20140127_092447_0000.fits   2014/01/27T09:24:47       0      6037      1.03
       FUV20140127_092508_0000.fits   2014/01/27T09:25:08       0      3387      5.02
       FUV20140127_092619_0000.fits   2014/01/27T09:26:19       0       961     30.02
       FUV20140127_092934_0000.fits   2014/01/27T09:29:34       0      8016      0.13
       FUV20140127_092947_0000.fits   2014/01/27T09:29:47       0     11700      1.02
       FUV20140127_093008_0000.fits   2014/01/27T09:30:08       0      3956      5.02
       FUV20140127_093118_0000.fits   2014/01/27T09:31:18       0       890     30.02
