#2018/01 Number Pass = 52 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20180125_005804.fits   2018/01/25T00:58:04       1        19      0.05
            NUV20180125_005815.fits   2018/01/25T00:58:15       1       110      1.02
            NUV20180125_005833.fits   2018/01/25T00:58:33       1       116      5.02
            NUV20180125_005922.fits   2018/01/25T00:59:22       1        54     30.02
            NUV20180125_010308.fits   2018/01/25T01:03:08       1        43      0.05
            NUV20180125_010316.fits   2018/01/25T01:03:16       1        41      1.04
            NUV20180125_010332.fits   2018/01/25T01:03:32       1        79      5.02
            NUV20180125_010422.fits   2018/01/25T01:04:22       1        70     30.02
            NUV20180125_010806.fits   2018/01/25T01:08:06       1        19      0.05
            NUV20180125_010819.fits   2018/01/25T01:08:19       1        31      1.04
            NUV20180125_010833.fits   2018/01/25T01:08:33       1        68      5.02
            NUV20180125_010923.fits   2018/01/25T01:09:23       1        73     30.02
            NUV20180125_011306.fits   2018/01/25T01:13:06       1         4      0.05
            NUV20180125_011315.fits   2018/01/25T01:13:15       1        49      1.03
            NUV20180125_011334.fits   2018/01/25T01:13:34       1        56      5.02
            NUV20180125_011422.fits   2018/01/25T01:14:22       1        37     30.02
            NUV20180125_011805.fits   2018/01/25T01:18:05       1         7      0.05
            NUV20180125_011816.fits   2018/01/25T01:18:16       1        23      1.04
            NUV20180125_011832.fits   2018/01/25T01:18:32       1        45      5.02
            NUV20180125_011923.fits   2018/01/25T01:19:23       1        61     30.02
            NUV20180125_012308.fits   2018/01/25T01:23:08       1        12      0.06
            NUV20180125_012316.fits   2018/01/25T01:23:16       1        44      1.02
            NUV20180125_012333.fits   2018/01/25T01:23:33       1        60      5.02
            NUV20180125_012424.fits   2018/01/25T01:24:24       1        48     30.02
            NUV20180125_012805.fits   2018/01/25T01:28:05       1        26      0.05
            NUV20180125_012819.fits   2018/01/25T01:28:19       1       102      1.04
            NUV20180125_012833.fits   2018/01/25T01:28:33       1        97      5.02
            NUV20180125_012921.fits   2018/01/25T01:29:21       1        51     30.02
            NUV20180125_013308.fits   2018/01/25T01:33:08       1        63      0.06
            NUV20180125_013319.fits   2018/01/25T01:33:19       1       100      1.05
            NUV20180125_013334.fits   2018/01/25T01:33:34       1       110      5.02
            NUV20180125_013423.fits   2018/01/25T01:34:23       1        39     30.02
            NUV20180125_013807.fits   2018/01/25T01:38:07       1        43      0.05
            NUV20180125_013819.fits   2018/01/25T01:38:19       1       103      1.04
            NUV20180125_013833.fits   2018/01/25T01:38:33       1        75      5.02
            NUV20180125_013924.fits   2018/01/25T01:39:24       1        79     30.02
            NUV20180125_014306.fits   2018/01/25T01:43:06       1        30      0.06
            NUV20180125_014318.fits   2018/01/25T01:43:18       1       132      1.04
            NUV20180125_014334.fits   2018/01/25T01:43:34       1        87      5.02
            NUV20180125_014423.fits   2018/01/25T01:44:23       1        61     30.02
            NUV20180125_014805.fits   2018/01/25T01:48:05       1        17      0.05
            NUV20180125_014816.fits   2018/01/25T01:48:16       1        72      1.04
            NUV20180125_014834.fits   2018/01/25T01:48:34       1       123      5.02
            NUV20180125_014923.fits   2018/01/25T01:49:23       1        61     30.02
            NUV20180125_015306.fits   2018/01/25T01:53:06       1        16      0.05
            NUV20180125_015315.fits   2018/01/25T01:53:15       1        44      1.03
            NUV20180125_015333.fits   2018/01/25T01:53:33       1        70      5.02
            NUV20180125_015421.fits   2018/01/25T01:54:21       1        90     30.02
            NUV20180125_015806.fits   2018/01/25T01:58:06       1         9      0.05
            NUV20180125_015810.fits   2018/01/25T01:58:10       1        42      1.05
            NUV20180125_015834.fits   2018/01/25T01:58:34       1       107      5.02
            NUV20180125_015921.fits   2018/01/25T01:59:21       1        67     30.02
