#2017/10 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20171004_233926.fits   2017/10/04T23:39:26       1        21      0.13
            FUV20171004_233936.fits   2017/10/04T23:39:36       1        61      1.02
            FUV20171004_233954.fits   2017/10/04T23:39:54       1       120      5.02
            FUV20171004_234101.fits   2017/10/04T23:41:01       1       208     30.02
            FUV20171004_234428.fits   2017/10/04T23:44:28       1        16      0.13
            FUV20171004_234435.fits   2017/10/04T23:44:35       1       160      1.02
            FUV20171004_234454.fits   2017/10/04T23:44:54       1        87      5.02
            FUV20171004_234603.fits   2017/10/04T23:46:03       1        66     30.02
            FUV20171004_234926.fits   2017/10/04T23:49:26       1        65      0.13
            FUV20171004_234935.fits   2017/10/04T23:49:35       1       123      1.02
            FUV20171004_234953.fits   2017/10/04T23:49:53       1        78      5.02
            FUV20171004_235102.fits   2017/10/04T23:51:02       1        69     30.02
            FUV20171004_235428.fits   2017/10/04T23:54:28       1        38      0.13
            FUV20171004_235437.fits   2017/10/04T23:54:37       1        91      1.02
            FUV20171004_235454.fits   2017/10/04T23:54:54       1        98      5.02
            FUV20171004_235603.fits   2017/10/04T23:56:03       1        59     30.02
            FUV20171004_235926.fits   2017/10/04T23:59:26       1        30      0.13
            FUV20171004_235935.fits   2017/10/04T23:59:35       1       117      1.02
            FUV20171004_235954.fits   2017/10/04T23:59:54       1        69      5.02
            FUV20171005_000100.fits   2017/10/05T00:01:00       1        36     30.02
            FUV20171005_000426.fits   2017/10/05T00:04:26       1        22      0.13
            FUV20171005_000435.fits   2017/10/05T00:04:35       1        24      1.02
            FUV20171005_000454.fits   2017/10/05T00:04:54       1        40      5.02
            FUV20171005_000602.fits   2017/10/05T00:06:02       1        43     30.02
            FUV20171005_000927.fits   2017/10/05T00:09:27       1         5      0.13
            FUV20171005_000935.fits   2017/10/05T00:09:35       1        22      1.02
            FUV20171005_000954.fits   2017/10/05T00:09:54       1        46      5.02
            FUV20171005_001101.fits   2017/10/05T00:11:01       1        61     30.02
            FUV20171005_001427.fits   2017/10/05T00:14:27       1         7      0.13
            FUV20171005_001436.fits   2017/10/05T00:14:36       1        28      1.02
            FUV20171005_001454.fits   2017/10/05T00:14:54       1        47      5.02
            FUV20171005_001602.fits   2017/10/05T00:16:02       1        49     30.02
            FUV20171005_001929.fits   2017/10/05T00:19:29       1         6      0.13
            FUV20171005_001935.fits   2017/10/05T00:19:35       1        18      1.02
            FUV20171005_001954.fits   2017/10/05T00:19:54       1        77      5.02
            FUV20171005_002100.fits   2017/10/05T00:21:00       1        48     30.02
            FUV20171005_002426.fits   2017/10/05T00:24:26       1        55      0.13
            FUV20171005_002435.fits   2017/10/05T00:24:35       1        70      1.02
            FUV20171005_002454.fits   2017/10/05T00:24:54       1        69      5.02
            FUV20171005_002603.fits   2017/10/05T00:26:03       1        56     30.02
            FUV20171005_002927.fits   2017/10/05T00:29:27       1        52      0.13
            FUV20171005_002936.fits   2017/10/05T00:29:36       1        84      1.02
            FUV20171005_002954.fits   2017/10/05T00:29:54       1        96      5.02
            FUV20171005_003102.fits   2017/10/05T00:31:02       1        64     30.02
            FUV20171005_003427.fits   2017/10/05T00:34:27       1        33      0.13
            FUV20171005_003435.fits   2017/10/05T00:34:35       1       144      1.02
            FUV20171005_003454.fits   2017/10/05T00:34:54       1        76      5.02
            FUV20171005_003600.fits   2017/10/05T00:36:00       1        69     30.02
            FUV20171005_003929.fits   2017/10/05T00:39:29       1        30      0.13
            FUV20171005_003935.fits   2017/10/05T00:39:35       1       166      1.02
            FUV20171005_003954.fits   2017/10/05T00:39:54       1        74      5.02
            FUV20171005_004103.fits   2017/10/05T00:41:03       1        45     30.02
            FUV20171005_004429.fits   2017/10/05T00:44:29       1        56      0.13
            FUV20171005_004436.fits   2017/10/05T00:44:36       1       177      1.02
            FUV20171005_004454.fits   2017/10/05T00:44:54       1       185      5.02
            FUV20171005_004602.fits   2017/10/05T00:46:02       1       171     30.02
            FUV20171005_004927.fits   2017/10/05T00:49:27       1        26      0.13
            FUV20171005_004936.fits   2017/10/05T00:49:36       1        96      1.02
            FUV20171005_004954.fits   2017/10/05T00:49:54       1        62      5.02
            FUV20171005_005102.fits   2017/10/05T00:51:02       1        50     30.02
            FUV20171005_005426.fits   2017/10/05T00:54:26       1        11      0.13
            FUV20171005_005436.fits   2017/10/05T00:54:36       1        18      1.02
            FUV20171005_005454.fits   2017/10/05T00:54:54       1        42      5.02
            FUV20171005_005602.fits   2017/10/05T00:56:02       1        61     30.02
            FUV20171005_005929.fits   2017/10/05T00:59:29       1         5      0.13
            FUV20171005_005936.fits   2017/10/05T00:59:36       1        21      1.02
            FUV20171005_005954.fits   2017/10/05T00:59:54       1        41      5.02
            FUV20171005_010426.fits   2017/10/05T01:04:26       1        14      0.13
            FUV20171005_010435.fits   2017/10/05T01:04:35       1        37      1.02
            FUV20171005_010454.fits   2017/10/05T01:04:54       1        50      5.02
            FUV20171005_010601.fits   2017/10/05T01:06:01       1        60     30.02
            FUV20171005_010926.fits   2017/10/05T01:09:26       1        10      0.13
            FUV20171005_010937.fits   2017/10/05T01:09:37       1        30      1.02
            FUV20171005_010954.fits   2017/10/05T01:09:54       1        59      5.02
            FUV20171005_011102.fits   2017/10/05T01:11:02       1        38     30.02
