#2016/12 Number Pass = 48 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20161214_014741.fits   2016/12/14T01:47:41       1         9      0.13
            FUV20161214_014754.fits   2016/12/14T01:47:54       1        39      1.02
            FUV20161214_014815.fits   2016/12/14T01:48:15       1        95      5.02
            FUV20161214_014926.fits   2016/12/14T01:49:26       1        82     30.02
            FUV20161214_015241.fits   2016/12/14T01:52:41       1         5      0.13
            FUV20161214_015254.fits   2016/12/14T01:52:54       1        35      1.03
            FUV20161214_015315.fits   2016/12/14T01:53:15       1        59      5.02
            FUV20161214_015426.fits   2016/12/14T01:54:26       1        77     30.02
            FUV20161214_015741.fits   2016/12/14T01:57:41       1         8      0.13
            FUV20161214_015754.fits   2016/12/14T01:57:54       1        25      1.03
            FUV20161214_015815.fits   2016/12/14T01:58:15       1        52      5.02
            FUV20161214_015926.fits   2016/12/14T01:59:26       1        68     30.02
            FUV20161214_020241.fits   2016/12/14T02:02:41       1         5      0.13
            FUV20161214_020254.fits   2016/12/14T02:02:54       1        18      1.03
            FUV20161214_020315.fits   2016/12/14T02:03:15       1        47      5.02
            FUV20161214_020426.fits   2016/12/14T02:04:26       1        52     30.02
            FUV20161214_020741.fits   2016/12/14T02:07:41       1        32      0.13
            FUV20161214_020754.fits   2016/12/14T02:07:54       1       101      1.03
            FUV20161214_020815.fits   2016/12/14T02:08:15       1        66      5.02
            FUV20161214_020926.fits   2016/12/14T02:09:26       1        65     30.02
            FUV20161214_021241.fits   2016/12/14T02:12:41       1        76      0.13
            FUV20161214_021254.fits   2016/12/14T02:12:54       1       212      1.03
            FUV20161214_021315.fits   2016/12/14T02:13:15       1       172      5.02
            FUV20161214_021426.fits   2016/12/14T02:14:26       1        85     30.02
            FUV20161214_021741.fits   2016/12/14T02:17:41       1        54      0.13
            FUV20161214_021754.fits   2016/12/14T02:17:54       1        98      1.03
            FUV20161214_021815.fits   2016/12/14T02:18:15       1       215      5.02
            FUV20161214_021926.fits   2016/12/14T02:19:26       1        71     30.02
            FUV20161214_022241.fits   2016/12/14T02:22:41       1        30      0.13
            FUV20161214_022254.fits   2016/12/14T02:22:54       1       111      1.03
            FUV20161214_022315.fits   2016/12/14T02:23:15       1       110      5.02
            FUV20161214_022426.fits   2016/12/14T02:24:26       1        77     30.02
            FUV20161214_022741.fits   2016/12/14T02:27:41       1        26      0.13
            FUV20161214_022754.fits   2016/12/14T02:27:54       1       143      1.03
            FUV20161214_022815.fits   2016/12/14T02:28:15       1        98      5.02
            FUV20161214_022926.fits   2016/12/14T02:29:26       1       101     30.02
            FUV20161214_023241.fits   2016/12/14T02:32:41       1        71      0.13
            FUV20161214_023254.fits   2016/12/14T02:32:54       1       142      1.03
            FUV20161214_023315.fits   2016/12/14T02:33:15       1        96      5.02
            FUV20161214_023426.fits   2016/12/14T02:34:26       1        67     30.02
            FUV20161214_023741.fits   2016/12/14T02:37:41       1         9      0.13
            FUV20161214_023754.fits   2016/12/14T02:37:54       1        64      1.03
            FUV20161214_023815.fits   2016/12/14T02:38:15       1        87      5.02
            FUV20161214_023926.fits   2016/12/14T02:39:26       1        89     30.02
            FUV20161214_024241.fits   2016/12/14T02:42:41       1         5      0.13
            FUV20161214_024254.fits   2016/12/14T02:42:54       1        59      1.03
            FUV20161214_024315.fits   2016/12/14T02:43:15       1        93      5.02
            FUV20161214_024426.fits   2016/12/14T02:44:26       1       109     30.02
