#2018/02 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20180221_115448.fits   2018/02/21T11:54:48       1        16      0.05
            NUV20180221_115457.fits   2018/02/21T11:54:57       1        30      1.02
            NUV20180221_115513.fits   2018/02/21T11:55:13       1        71      5.02
            NUV20180221_115603.fits   2018/02/21T11:56:03       1        54     30.02
            NUV20180221_115947.fits   2018/02/21T11:59:47       1        57      0.05
            NUV20180221_115958.fits   2018/02/21T11:59:58       1       184      1.04
            NUV20180221_120015.fits   2018/02/21T12:00:15       1        95      5.02
            NUV20180221_120103.fits   2018/02/21T12:01:03       1        71     30.02
            NUV20180221_120449.fits   2018/02/21T12:04:49       1        87      0.06
            NUV20180221_120458.fits   2018/02/21T12:04:58       1       207      1.04
            NUV20180221_120514.fits   2018/02/21T12:05:14       1       114      5.02
            NUV20180221_120603.fits   2018/02/21T12:06:03       1        49     30.02
            NUV20180221_120948.fits   2018/02/21T12:09:48       1        65      0.06
            NUV20180221_120950.fits   2018/02/21T12:09:50       1        98      1.05
            NUV20180221_121015.fits   2018/02/21T12:10:15       1       126      5.02
            NUV20180221_121102.fits   2018/02/21T12:11:02       1        70     30.02
            NUV20180221_121448.fits   2018/02/21T12:14:48       1        59      0.06
            NUV20180221_121457.fits   2018/02/21T12:14:57       1        84      1.02
            NUV20180221_121514.fits   2018/02/21T12:15:14       1        75      5.02
            NUV20180221_121602.fits   2018/02/21T12:16:02       1        51     30.02
            NUV20180221_121946.fits   2018/02/21T12:19:46       1        42      0.05
            NUV20180221_121950.fits   2018/02/21T12:19:50       1       110      1.05
            NUV20180221_122013.fits   2018/02/21T12:20:13       1        82      5.02
            NUV20180221_122103.fits   2018/02/21T12:21:03       1        64     30.02
            NUV20180221_122449.fits   2018/02/21T12:24:49       1        23      0.08
            NUV20180221_122458.fits   2018/02/21T12:24:58       1        67      1.03
            NUV20180221_122513.fits   2018/02/21T12:25:13       1        67      5.02
            NUV20180221_122603.fits   2018/02/21T12:26:03       1        66     30.02
            NUV20180221_122941.fits   2018/02/21T12:29:41       1        13      0.08
            NUV20180221_122950.fits   2018/02/21T12:29:50       1        32      1.04
            NUV20180221_123013.fits   2018/02/21T12:30:13       1        56      5.02
            NUV20180221_123102.fits   2018/02/21T12:31:02       1        67     30.02
            NUV20180221_123444.fits   2018/02/21T12:34:44       1        10      0.11
            NUV20180221_123453.fits   2018/02/21T12:34:53       1        27      1.05
            NUV20180221_123514.fits   2018/02/21T12:35:14       1        49      5.02
            NUV20180221_123603.fits   2018/02/21T12:36:03       1        57     30.02
            NUV20180221_123947.fits   2018/02/21T12:39:47       1        14      0.05
            NUV20180221_123958.fits   2018/02/21T12:39:58       1        23      1.04
            NUV20180221_124014.fits   2018/02/21T12:40:14       1        51      5.02
            NUV20180221_124101.fits   2018/02/21T12:41:01       1        58     30.02
            NUV20180221_124446.fits   2018/02/21T12:44:46       1        34      0.05
            NUV20180221_124450.fits   2018/02/21T12:44:50       1        29      1.04
            NUV20180221_124515.fits   2018/02/21T12:45:15       1        51      5.02
            NUV20180221_124604.fits   2018/02/21T12:46:04       1        30     30.02
            NUV20180221_124948.fits   2018/02/21T12:49:48       1        26      0.05
            NUV20180221_124958.fits   2018/02/21T12:49:58       1        68      1.03
            NUV20180221_125014.fits   2018/02/21T12:50:14       1        86      5.02
            NUV20180221_125102.fits   2018/02/21T12:51:02       1        57     30.02
            NUV20180221_125441.fits   2018/02/21T12:54:41       1        78      0.09
            NUV20180221_125453.fits   2018/02/21T12:54:53       1        72      1.05
            NUV20180221_125514.fits   2018/02/21T12:55:14       1        93      5.02
            NUV20180221_125603.fits   2018/02/21T12:56:03       1        76     30.02
            NUV20180221_125943.fits   2018/02/21T12:59:43       1       266      0.11
            NUV20180221_125952.fits   2018/02/21T12:59:52       1        71      1.05
            NUV20180221_130014.fits   2018/02/21T13:00:14       1        72      5.02
            NUV20180221_130103.fits   2018/02/21T13:01:03       1        60     30.02
            NUV20180221_130447.fits   2018/02/21T13:04:47       1        71      0.05
            NUV20180221_130458.fits   2018/02/21T13:04:58       1       145      1.04
            NUV20180221_130514.fits   2018/02/21T13:05:14       1       114      5.02
            NUV20180221_130603.fits   2018/02/21T13:06:03       1       107     30.02
            NUV20180221_130948.fits   2018/02/21T13:09:48       1        20      0.06
            NUV20180221_130956.fits   2018/02/21T13:09:56       1        65      1.02
            NUV20180221_131014.fits   2018/02/21T13:10:14       1        78      5.02
            NUV20180221_131104.fits   2018/02/21T13:11:04       1        48     30.02
            NUV20180221_131448.fits   2018/02/21T13:14:48       1        11      0.05
            NUV20180221_131459.fits   2018/02/21T13:14:59       1        48      1.05
            NUV20180221_131513.fits   2018/02/21T13:15:13       1        33      5.02
            NUV20180221_131603.fits   2018/02/21T13:16:03       1        76     30.02
            NUV20180221_131948.fits   2018/02/21T13:19:48       1        47      0.05
            NUV20180221_131959.fits   2018/02/21T13:19:59       1        29      1.04
            NUV20180221_132015.fits   2018/02/21T13:20:15       1        66      5.02
            NUV20180221_132103.fits   2018/02/21T13:21:03       1        64     30.02
            NUV20180221_132448.fits   2018/02/21T13:24:48       1        12      0.06
            NUV20180221_132457.fits   2018/02/21T13:24:57       1        28      1.02
            NUV20180221_132515.fits   2018/02/21T13:25:15       1        69      5.02
            NUV20180221_132602.fits   2018/02/21T13:26:02       1        70     30.02
