#2016/11 Number Pass = 47 (97.9167%)
                               file                  time    pass    total5   exptime
            FUV20161117_014408.fits   2016/11/17T01:44:08       1         7      0.13
            FUV20161117_014421.fits   2016/11/17T01:44:21       1        33      1.02
            FUV20161117_014442.fits   2016/11/17T01:44:42       1        47      5.02
            FUV20161117_014553.fits   2016/11/17T01:45:53       1        46     30.02
            FUV20161117_014908.fits   2016/11/17T01:49:08       1        15      0.13
            FUV20161117_014921.fits   2016/11/17T01:49:21       1        33      1.03
            FUV20161117_014942.fits   2016/11/17T01:49:42       1        47      5.02
            FUV20161117_015053.fits   2016/11/17T01:50:53       1        40     30.02
            FUV20161117_015408.fits   2016/11/17T01:54:08       1        12      0.13
            FUV20161117_015421.fits   2016/11/17T01:54:21       1        51      1.03
            FUV20161117_015442.fits   2016/11/17T01:54:42       1        42      5.02
            FUV20161117_015553.fits   2016/11/17T01:55:53       1        54     30.02
            FUV20161117_015908.fits   2016/11/17T01:59:08       1        18      0.13
            FUV20161117_015921.fits   2016/11/17T01:59:21       1        55      1.03
            FUV20161117_015942.fits   2016/11/17T01:59:42       1        66      5.02
            FUV20161117_020053.fits   2016/11/17T02:00:53       1        64     30.02
            FUV20161117_020408.fits   2016/11/17T02:04:08       1        67      0.13
            FUV20161117_020421.fits   2016/11/17T02:04:21       1       211      1.03
            FUV20161117_020442.fits   2016/11/17T02:04:42       1       120      5.02
            FUV20161117_020553.fits   2016/11/17T02:05:53       1        53     30.02
            FUV20161117_020908.fits   2016/11/17T02:09:08       1        56      0.13
            FUV20161117_020921.fits   2016/11/17T02:09:21       1       111      1.02
            FUV20161117_020942.fits   2016/11/17T02:09:42       1        77      5.02
            FUV20161117_021053.fits   2016/11/17T02:10:53       1        50     30.02
            FUV20161117_021408.fits   2016/11/17T02:14:08       1        65      0.13
            FUV20161117_021421.fits   2016/11/17T02:14:21       1       176      1.02
            FUV20161117_021442.fits   2016/11/17T02:14:42       1        87      5.02
            FUV20161117_021553.fits   2016/11/17T02:15:53       1        59     30.02
            FUV20161117_021908.fits   2016/11/17T02:19:08       1        56      0.13
            FUV20161117_021921.fits   2016/11/17T02:19:21       1       154      1.02
            FUV20161117_021942.fits   2016/11/17T02:19:42       1       129      5.02
            FUV20161117_022053.fits   2016/11/17T02:20:53       1        59     30.02
            FUV20161117_022408.fits   2016/11/17T02:24:08       1        36      0.13
            FUV20161117_022421.fits   2016/11/17T02:24:21       1        77      1.03
            FUV20161117_022442.fits   2016/11/17T02:24:42       1        71      5.02
            FUV20161117_022553.fits   2016/11/17T02:25:53       0         0     30.02
            FUV20161117_022908.fits   2016/11/17T02:29:08       1         9      0.13
            FUV20161117_022921.fits   2016/11/17T02:29:21       1        38      1.03
            FUV20161117_022942.fits   2016/11/17T02:29:42       1        58      5.02
            FUV20161117_023053.fits   2016/11/17T02:30:53       1        71     30.02
            FUV20161117_023408.fits   2016/11/17T02:34:08       1         5      0.13
            FUV20161117_023421.fits   2016/11/17T02:34:21       1        24      1.03
            FUV20161117_023442.fits   2016/11/17T02:34:42       1        60      5.02
            FUV20161117_023553.fits   2016/11/17T02:35:53       1        56     30.02
            FUV20161117_023908.fits   2016/11/17T02:39:08       1         4      0.13
            FUV20161117_023921.fits   2016/11/17T02:39:21       1        37      1.03
            FUV20161117_023942.fits   2016/11/17T02:39:42       1        52      5.02
            FUV20161117_024053.fits   2016/11/17T02:40:53       1        62     30.02
