#2014/08 Number Pass = 72 (94.7368%)
                               file                  time    pass    total5   exptime
       NUV20140827_060045_0000.fits   2014/08/27T06:00:45       1        11      0.07
       NUV20140827_060057_0000.fits   2014/08/27T06:00:57       1       102      1.02
       NUV20140827_060114_0000.fits   2014/08/27T06:01:14       1        44      5.02
       NUV20140827_060200_0000.fits   2014/08/27T06:02:00       1        25     30.02
       NUV20140827_060545_0000.fits   2014/08/27T06:05:45       1        24      0.05
       NUV20140827_060557_0000.fits   2014/08/27T06:05:57       1        47      1.02
       NUV20140827_060614_0000.fits   2014/08/27T06:06:14       1        64      5.02
       NUV20140827_060700_0000.fits   2014/08/27T06:07:00       1        46     30.02
       NUV20140827_061045_0000.fits   2014/08/27T06:10:45       1        23      0.05
       NUV20140827_061057_0000.fits   2014/08/27T06:10:57       1        81      1.02
       NUV20140827_061114_0000.fits   2014/08/27T06:11:14       1        57      5.02
       NUV20140827_061200_0000.fits   2014/08/27T06:12:00       1        54     30.02
       NUV20140827_061545_0000.fits   2014/08/27T06:15:45       1        85      0.05
       NUV20140827_061557_0000.fits   2014/08/27T06:15:57       1        70      1.02
       NUV20140827_061614_0000.fits   2014/08/27T06:16:14       1        54      5.02
       NUV20140827_061700_0000.fits   2014/08/27T06:17:00       1        50     30.02
       NUV20140827_062045_0000.fits   2014/08/27T06:20:45       1        17      0.05
       NUV20140827_062057_0000.fits   2014/08/27T06:20:57       1        69      1.02
       NUV20140827_062114_0000.fits   2014/08/27T06:21:14       1        63      5.02
       NUV20140827_062200_0000.fits   2014/08/27T06:22:00       1        57     30.02
       NUV20140827_062545_0000.fits   2014/08/27T06:25:45       1        14      0.05
       NUV20140827_062557_0000.fits   2014/08/27T06:25:57       1        66      1.02
       NUV20140827_062614_0000.fits   2014/08/27T06:26:14       1        79      5.02
       NUV20140827_062700_0000.fits   2014/08/27T06:27:00       1        41     30.02
       NUV20140827_063045_0000.fits   2014/08/27T06:30:45       1        36      0.05
       NUV20140827_063057_0000.fits   2014/08/27T06:30:57       1       101      1.02
       NUV20140827_063114_0000.fits   2014/08/27T06:31:14       1        45      5.02
       NUV20140827_063200_0000.fits   2014/08/27T06:32:00       1        30     30.02
       NUV20140827_063545_0000.fits   2014/08/27T06:35:45       0       454      0.05
       NUV20140827_063557_0000.fits   2014/08/27T06:35:57       0      1311      1.02
       NUV20140827_063614_0000.fits   2014/08/27T06:36:14       0       926      5.02
       NUV20140827_063700_0000.fits   2014/08/27T06:37:00       0       479     30.02
       NUV20140827_064045_0000.fits   2014/08/27T06:40:45       1        29      0.05
       NUV20140827_064057_0000.fits   2014/08/27T06:40:57       1        72      1.02
       NUV20140827_064114_0000.fits   2014/08/27T06:41:14       1        56      5.02
       NUV20140827_064200_0000.fits   2014/08/27T06:42:00       1        34     30.02
       NUV20140827_064545_0000.fits   2014/08/27T06:45:45       1        13      0.05
       NUV20140827_064557_0000.fits   2014/08/27T06:45:57       1         9      1.02
       NUV20140827_064614_0000.fits   2014/08/27T06:46:14       1        30      5.02
       NUV20140827_064700_0000.fits   2014/08/27T06:47:00       1        30     30.02
       NUV20140827_065045_0000.fits   2014/08/27T06:50:45       1         6      0.05
       NUV20140827_065057_0000.fits   2014/08/27T06:50:57       1        12      1.02
       NUV20140827_065114_0000.fits   2014/08/27T06:51:14       1        82      5.02
       NUV20140827_065200_0000.fits   2014/08/27T06:52:00       1        41     30.02
       NUV20140827_065545_0000.fits   2014/08/27T06:55:45       1        27      0.05
       NUV20140827_065557_0000.fits   2014/08/27T06:55:57       1        27      1.02
       NUV20140827_065614_0000.fits   2014/08/27T06:56:14       1        42      5.02
       NUV20140827_065700_0000.fits   2014/08/27T06:57:00       1        32     30.02
       NUV20140827_070045_0000.fits   2014/08/27T07:00:45       1        30      0.05
       NUV20140827_070057_0000.fits   2014/08/27T07:00:57       1       110      1.02
       NUV20140827_070114_0000.fits   2014/08/27T07:01:14       1        67      5.02
       NUV20140827_070200_0000.fits   2014/08/27T07:02:00       1        50     30.02
       NUV20140827_070545_0000.fits   2014/08/27T07:05:45       1        13      0.05
       NUV20140827_070557_0000.fits   2014/08/27T07:05:57       1        85      1.02
       NUV20140827_070614_0000.fits   2014/08/27T07:06:14       1        78      5.02
       NUV20140827_070700_0000.fits   2014/08/27T07:07:00       1        47     30.02
       NUV20140827_071045_0000.fits   2014/08/27T07:10:45       1        52      0.05
       NUV20140827_071057_0000.fits   2014/08/27T07:10:57       1        94      1.02
       NUV20140827_071114_0000.fits   2014/08/27T07:11:14       1        58      5.02
       NUV20140827_071200_0000.fits   2014/08/27T07:12:00       1        35     30.02
       NUV20140827_071545_0000.fits   2014/08/27T07:15:45       1        31      0.05
       NUV20140827_071557_0000.fits   2014/08/27T07:15:57       1       105      1.02
       NUV20140827_071614_0000.fits   2014/08/27T07:16:14       1        63      5.02
       NUV20140827_071700_0000.fits   2014/08/27T07:17:00       1        52     30.02
       NUV20140827_072045_0000.fits   2014/08/27T07:20:45       1        18      0.05
       NUV20140827_072057_0000.fits   2014/08/27T07:20:57       1        67      1.02
       NUV20140827_072114_0000.fits   2014/08/27T07:21:14       1        41      5.02
       NUV20140827_072200_0000.fits   2014/08/27T07:22:00       1        36     30.03
       NUV20140827_072545_0000.fits   2014/08/27T07:25:45       1         5      0.05
       NUV20140827_072557_0000.fits   2014/08/27T07:25:57       1        15      1.02
       NUV20140827_072614_0000.fits   2014/08/27T07:26:14       1        31      5.02
       NUV20140827_072700_0000.fits   2014/08/27T07:27:00       1        34     30.02
       NUV20140827_073045_0000.fits   2014/08/27T07:30:45       1         5      0.05
       NUV20140827_073057_0000.fits   2014/08/27T07:30:57       1        12      1.02
       NUV20140827_073114_0000.fits   2014/08/27T07:31:14       1        30      5.02
       NUV20140827_073200_0000.fits   2014/08/27T07:32:00       1        41     30.02
