#2014/04 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
       FUV20140402_163752_0000.fits   2014/04/02T16:37:52       1         9      0.13
       FUV20140402_163805_0000.fits   2014/04/02T16:38:05       1        12      1.02
       FUV20140402_163826_0000.fits   2014/04/02T16:38:26       1        33      5.02
       FUV20140402_163937_0000.fits   2014/04/02T16:39:37       1        25     30.02
       FUV20140402_164252_0000.fits   2014/04/02T16:42:52       1        18      0.13
       FUV20140402_164305_0000.fits   2014/04/02T16:43:05       1        31      1.03
       FUV20140402_164326_0000.fits   2014/04/02T16:43:26       1        43      5.02
       FUV20140402_164437_0000.fits   2014/04/02T16:44:37       1        82     30.02
       FUV20140402_164752_0000.fits   2014/04/02T16:47:52       1        23      0.13
       FUV20140402_164805_0000.fits   2014/04/02T16:48:05       1        60      1.02
       FUV20140402_164826_0000.fits   2014/04/02T16:48:26       1        39      5.02
       FUV20140402_164937_0000.fits   2014/04/02T16:49:37       1        32     30.02
       FUV20140402_165252_0000.fits   2014/04/02T16:52:52       1        26      0.13
       FUV20140402_165305_0000.fits   2014/04/02T16:53:05       1        75      1.02
       FUV20140402_165326_0000.fits   2014/04/02T16:53:26       1        54      5.02
       FUV20140402_165437_0000.fits   2014/04/02T16:54:37       1        51     30.02
       FUV20140402_165752_0000.fits   2014/04/02T16:57:52       1        83      0.13
       FUV20140402_165805_0000.fits   2014/04/02T16:58:05       1       101      1.02
       FUV20140402_165826_0000.fits   2014/04/02T16:58:26       1        64      5.02
       FUV20140402_165937_0000.fits   2014/04/02T16:59:37       1        41     30.02
       FUV20140402_170252_0000.fits   2014/04/02T17:02:52       1        58      0.13
       FUV20140402_170305_0000.fits   2014/04/02T17:03:05       1       253      1.03
       FUV20140402_170326_0000.fits   2014/04/02T17:03:26       1        47      5.02
       FUV20140402_170437_0000.fits   2014/04/02T17:04:37       1        36     30.02
       FUV20140402_170752_0000.fits   2014/04/02T17:07:52       1        24      0.13
       FUV20140402_170805_0000.fits   2014/04/02T17:08:05       1        61      1.02
       FUV20140402_170826_0000.fits   2014/04/02T17:08:26       1        75      5.02
       FUV20140402_170937_0000.fits   2014/04/02T17:09:37       1        37     30.02
       FUV20140402_171252_0000.fits   2014/04/02T17:12:52       1        31      0.13
       FUV20140402_171305_0000.fits   2014/04/02T17:13:05       1        75      1.02
       FUV20140402_171326_0000.fits   2014/04/02T17:13:26       1        63      5.02
       FUV20140402_171437_0000.fits   2014/04/02T17:14:37       1        43     30.02
       FUV20140402_171752_0000.fits   2014/04/02T17:17:52       1        17      0.13
       FUV20140402_171805_0000.fits   2014/04/02T17:18:05       1        32      1.03
       FUV20140402_171826_0000.fits   2014/04/02T17:18:26       1        45      5.02
       FUV20140402_171937_0000.fits   2014/04/02T17:19:37       1        35     30.02
       FUV20140402_172252_0000.fits   2014/04/02T17:22:52       1         4      0.13
       FUV20140402_172305_0000.fits   2014/04/02T17:23:05       1        29      1.02
