#2017/02 Number Pass = 52 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20170209_013239.fits   2017/02/09T01:32:39       1         5      0.11
            NUV20170209_013251.fits   2017/02/09T01:32:51       1        46      1.02
            NUV20170209_013308.fits   2017/02/09T01:33:08       1        68      5.02
            NUV20170209_013354.fits   2017/02/09T01:33:54       1        58     30.02
            NUV20170209_013739.fits   2017/02/09T01:37:39       1         4      0.06
            NUV20170209_013751.fits   2017/02/09T01:37:51       1        90      1.04
            NUV20170209_013808.fits   2017/02/09T01:38:08       1        37      5.02
            NUV20170209_013854.fits   2017/02/09T01:38:54       1        56     30.02
            NUV20170209_014239.fits   2017/02/09T01:42:39       1         7      0.06
            NUV20170209_014251.fits   2017/02/09T01:42:51       1        30      1.02
            NUV20170209_014308.fits   2017/02/09T01:43:08       1        42      5.02
            NUV20170209_014354.fits   2017/02/09T01:43:54       1        38     30.02
            NUV20170209_014739.fits   2017/02/09T01:47:39       1         5      0.05
            NUV20170209_014751.fits   2017/02/09T01:47:51       1        17      1.03
            NUV20170209_014808.fits   2017/02/09T01:48:08       1        42      5.02
            NUV20170209_014854.fits   2017/02/09T01:48:54       1        41     30.02
            NUV20170209_015239.fits   2017/02/09T01:52:39       1        13      0.06
            NUV20170209_015251.fits   2017/02/09T01:52:51       1        41      1.03
            NUV20170209_015308.fits   2017/02/09T01:53:08       1        42      5.02
            NUV20170209_015354.fits   2017/02/09T01:53:54       1        51     30.02
            NUV20170209_015739.fits   2017/02/09T01:57:39       1        46      0.06
            NUV20170209_015751.fits   2017/02/09T01:57:51       1       133      1.02
            NUV20170209_015808.fits   2017/02/09T01:58:08       1        84      5.02
            NUV20170209_015854.fits   2017/02/09T01:58:54       1        38     30.02
            NUV20170209_020239.fits   2017/02/09T02:02:39       1        15      0.06
            NUV20170209_020251.fits   2017/02/09T02:02:51       1        92      1.04
            NUV20170209_020308.fits   2017/02/09T02:03:08       1       101      5.02
            NUV20170209_020354.fits   2017/02/09T02:03:54       1        66     30.02
            NUV20170209_020739.fits   2017/02/09T02:07:39       1        26      0.06
            NUV20170209_020751.fits   2017/02/09T02:07:51       1       130      1.02
            NUV20170209_020808.fits   2017/02/09T02:08:08       1        80      5.02
            NUV20170209_020854.fits   2017/02/09T02:08:54       1        53     30.02
            NUV20170209_021239.fits   2017/02/09T02:12:39       1        51      0.06
            NUV20170209_021251.fits   2017/02/09T02:12:51       1       140      1.05
            NUV20170209_021308.fits   2017/02/09T02:13:08       1        86      5.02
            NUV20170209_021354.fits   2017/02/09T02:13:54       1        67     30.02
            NUV20170209_021739.fits   2017/02/09T02:17:39       1        33      0.11
            NUV20170209_021751.fits   2017/02/09T02:17:51       1        93      1.03
            NUV20170209_021808.fits   2017/02/09T02:18:08       1        82      5.02
            NUV20170209_021854.fits   2017/02/09T02:18:54       1        17     30.02
            NUV20170209_022239.fits   2017/02/09T02:22:39       1        29      0.05
            NUV20170209_022251.fits   2017/02/09T02:22:51       1        47      1.04
            NUV20170209_022308.fits   2017/02/09T02:23:08       1        69      5.02
            NUV20170209_022354.fits   2017/02/09T02:23:54       1        57     30.02
            NUV20170209_022739.fits   2017/02/09T02:27:39       1        11      0.06
            NUV20170209_022751.fits   2017/02/09T02:27:51       1        34      1.05
            NUV20170209_022808.fits   2017/02/09T02:28:08       1        58      5.02
            NUV20170209_022854.fits   2017/02/09T02:28:54       1        68     30.02
            NUV20170209_023239.fits   2017/02/09T02:32:39       1        10      0.05
            NUV20170209_023251.fits   2017/02/09T02:32:51       1        21      1.05
            NUV20170209_023308.fits   2017/02/09T02:33:08       1        62      5.02
            NUV20170209_023354.fits   2017/02/09T02:33:54       1        86     30.02
