#2014/12 Number Pass = 57 (75.0000%)
                               file                  time    pass    total5   exptime
            NUV20141217_190417.fits   2014/12/17T19:04:17       1         5      0.05
            NUV20141217_190429.fits   2014/12/17T19:04:29       1        39      1.02
            NUV20141217_190446.fits   2014/12/17T19:04:46       1        65      5.02
            NUV20141217_190532.fits   2014/12/17T19:05:32       1        70     30.02
            NUV20141217_195252.fits   2014/12/17T19:52:52       1         9      0.05
            NUV20141217_195304.fits   2014/12/17T19:53:04       1        42      1.02
            NUV20141217_195321.fits   2014/12/17T19:53:21       1        51      5.02
            NUV20141217_195407.fits   2014/12/17T19:54:07       1        55     30.02
            NUV20141217_195752.fits   2014/12/17T19:57:52       1         8      0.05
            NUV20141217_195804.fits   2014/12/17T19:58:04       1        35      1.02
            NUV20141217_195821.fits   2014/12/17T19:58:21       1        39      5.02
            NUV20141217_195907.fits   2014/12/17T19:59:07       1        55     30.02
            NUV20141217_200252.fits   2014/12/17T20:02:52       0       472      0.05
            NUV20141217_200304.fits   2014/12/17T20:03:04       0      1567      1.02
            NUV20141217_200321.fits   2014/12/17T20:03:21       0      1011      5.02
            NUV20141217_200407.fits   2014/12/17T20:04:07       0       423     30.02
            NUV20141217_200752.fits   2014/12/17T20:07:52       0      4923      0.05
            NUV20141217_200804.fits   2014/12/17T20:08:04       0      9152      1.02
            NUV20141217_200821.fits   2014/12/17T20:08:21       0      3183      5.02
            NUV20141217_200907.fits   2014/12/17T20:09:07       0       724     30.02
            NUV20141217_201252.fits   2014/12/17T20:12:52       0       320      0.05
            NUV20141217_201304.fits   2014/12/17T20:13:04       0       602      1.02
            NUV20141217_201321.fits   2014/12/17T20:13:21       1       269      5.02
            NUV20141217_201407.fits   2014/12/17T20:14:07       1        90     30.02
            NUV20141217_201752.fits   2014/12/17T20:17:52       1        10      0.05
            NUV20141217_201804.fits   2014/12/17T20:18:04       1        98      1.02
            NUV20141217_201821.fits   2014/12/17T20:18:21       1        58      5.02
            NUV20141217_201907.fits   2014/12/17T20:19:07       1        40     30.02
            NUV20141217_202252.fits   2014/12/17T20:22:52       1        20      0.05
            NUV20141217_202304.fits   2014/12/17T20:23:04       1        78      1.02
            NUV20141217_202321.fits   2014/12/17T20:23:21       1        57      5.02
            NUV20141217_202407.fits   2014/12/17T20:24:07       1        45     30.02
            NUV20141217_202752.fits   2014/12/17T20:27:52       1        42      0.05
            NUV20141217_202804.fits   2014/12/17T20:28:04       1        53      1.02
            NUV20141217_202821.fits   2014/12/17T20:28:21       1        63      5.02
            NUV20141217_202907.fits   2014/12/17T20:29:07       1        44     30.02
            NUV20141217_203252.fits   2014/12/17T20:32:52       1        18      0.05
            NUV20141217_203304.fits   2014/12/17T20:33:04       1       146      1.02
            NUV20141217_203321.fits   2014/12/17T20:33:21       1        66      5.02
            NUV20141217_203407.fits   2014/12/17T20:34:07       1        48     30.02
            NUV20141217_203752.fits   2014/12/17T20:37:52       1        23      0.05
            NUV20141217_203804.fits   2014/12/17T20:38:04       1        46      1.02
            NUV20141217_203821.fits   2014/12/17T20:38:21       1        79      5.02
            NUV20141217_203907.fits   2014/12/17T20:39:07       1        49     30.02
            NUV20141217_204252.fits   2014/12/17T20:42:52       1        17      0.05
            NUV20141217_204304.fits   2014/12/17T20:43:04       1        23      1.02
            NUV20141217_204321.fits   2014/12/17T20:43:21       1        56      5.02
            NUV20141217_204407.fits   2014/12/17T20:44:07       1        76     30.02
            NUV20141217_213024.fits   2014/12/17T21:30:24       1         6      0.06
            NUV20141217_213036.fits   2014/12/17T21:30:36       1        27      1.03
            NUV20141217_213053.fits   2014/12/17T21:30:53       1        48      5.02
            NUV20141217_213139.fits   2014/12/17T21:31:39       1        71     30.02
            NUV20141217_213524.fits   2014/12/17T21:35:24       1        19      0.05
            NUV20141217_213536.fits   2014/12/17T21:35:36       1        39      1.02
            NUV20141217_213553.fits   2014/12/17T21:35:53       1        33      5.02
            NUV20141217_213639.fits   2014/12/17T21:36:39       1        45     30.02
            NUV20141217_214024.fits   2014/12/17T21:40:24       0       746      0.05
            NUV20141217_214036.fits   2014/12/17T21:40:36       0      2127      1.02
            NUV20141217_214053.fits   2014/12/17T21:40:53       0      1281      5.02
            NUV20141217_214139.fits   2014/12/17T21:41:39       0       491     30.02
            NUV20141217_214524.fits   2014/12/17T21:45:24       0      4646      0.05
            NUV20141217_214536.fits   2014/12/17T21:45:36       0      9916      1.02
            NUV20141217_214553.fits   2014/12/17T21:45:53       0      3151      5.02
            NUV20141217_214639.fits   2014/12/17T21:46:39       0       721     30.02
            NUV20141217_215024.fits   2014/12/17T21:50:24       0       340      0.05
            NUV20141217_215036.fits   2014/12/17T21:50:36       1       239      1.02
            NUV20141217_215053.fits   2014/12/17T21:50:53       1       127      5.02
            NUV20141217_215139.fits   2014/12/17T21:51:39       1        33     30.02
            NUV20141217_215524.fits   2014/12/17T21:55:24       1        21      0.05
            NUV20141217_215536.fits   2014/12/17T21:55:36       1        66      1.02
            NUV20141217_215553.fits   2014/12/17T21:55:53       1        63      5.02
            NUV20141217_215639.fits   2014/12/17T21:56:39       1        48     30.02
            NUV20141217_220024.fits   2014/12/17T22:00:24       1        37      0.05
            NUV20141217_220036.fits   2014/12/17T22:00:36       1       102      1.02
            NUV20141217_220053.fits   2014/12/17T22:00:53       1        55      5.02
            NUV20141217_220139.fits   2014/12/17T22:01:39       1        49     30.02
