#2018/07 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20180711_120921.fits   2018/07/11T12:09:21       1        27      0.05
            NUV20180711_120932.fits   2018/07/11T12:09:32       1        27      1.03
            NUV20180711_120959.fits   2018/07/11T12:09:59       1        29      5.02
            NUV20180711_121036.fits   2018/07/11T12:10:36       1        43     30.02
            NUV20180711_121422.fits   2018/07/11T12:14:22       1         6      0.06
            NUV20180711_121435.fits   2018/07/11T12:14:35       1        14      1.04
            NUV20180711_121459.fits   2018/07/11T12:14:59       1        25      5.02
            NUV20180711_121536.fits   2018/07/11T12:15:36       1        37     30.02
            NUV20180711_121924.fits   2018/07/11T12:19:24       1         6      0.09
            NUV20180711_121934.fits   2018/07/11T12:19:34       1        45      1.05
            NUV20180711_121959.fits   2018/07/11T12:19:59       1        20      5.02
            NUV20180711_122039.fits   2018/07/11T12:20:39       1        36     30.02
            NUV20180711_122424.fits   2018/07/11T12:24:24       1        28      0.06
            NUV20180711_122432.fits   2018/07/11T12:24:32       1        17      1.03
            NUV20180711_122459.fits   2018/07/11T12:24:59       1        26      5.02
            NUV20180711_122538.fits   2018/07/11T12:25:38       1        30     30.02
            NUV20180711_122922.fits   2018/07/11T12:29:22       1        16      0.07
            NUV20180711_122933.fits   2018/07/11T12:29:33       1        46      1.04
            NUV20180711_122958.fits   2018/07/11T12:29:58       1        33      5.02
            NUV20180711_123036.fits   2018/07/11T12:30:36       1        30     30.02
            NUV20180711_123426.fits   2018/07/11T12:34:26       1        56      0.11
            NUV20180711_123432.fits   2018/07/11T12:34:32       1       100      1.03
            NUV20180711_123459.fits   2018/07/11T12:34:59       1        72      5.02
            NUV20180711_123536.fits   2018/07/11T12:35:36       1        49     30.02
            NUV20180711_123922.fits   2018/07/11T12:39:22       1        19      0.06
            NUV20180711_123937.fits   2018/07/11T12:39:37       1        97      1.05
            NUV20180711_123958.fits   2018/07/11T12:39:58       1       122      5.02
            NUV20180711_124037.fits   2018/07/11T12:40:37       1        59     30.02
            NUV20180711_124421.fits   2018/07/11T12:44:21       1        53      0.05
            NUV20180711_124433.fits   2018/07/11T12:44:33       1       113      1.05
            NUV20180711_124458.fits   2018/07/11T12:44:58       1        79      5.02
            NUV20180711_124536.fits   2018/07/11T12:45:36       1        58     30.02
            NUV20180711_124926.fits   2018/07/11T12:49:26       1        96      0.10
            NUV20180711_124937.fits   2018/07/11T12:49:37       1        92      1.04
            NUV20180711_124959.fits   2018/07/11T12:49:59       1        72      5.02
            NUV20180711_125038.fits   2018/07/11T12:50:38       1        43     30.02
            NUV20180711_125422.fits   2018/07/11T12:54:22       1        21      0.06
            NUV20180711_125432.fits   2018/07/11T12:54:32       1        73      1.04
            NUV20180711_125458.fits   2018/07/11T12:54:58       1        64      5.02
            NUV20180711_125536.fits   2018/07/11T12:55:36       1        43     30.02
            NUV20180711_125926.fits   2018/07/11T12:59:26       1        12      0.10
            NUV20180711_125934.fits   2018/07/11T12:59:34       1        18      1.02
            NUV20180711_125958.fits   2018/07/11T12:59:58       0        25      5.02
            NUV20180711_130038.fits   2018/07/11T13:00:38       1        36     30.02
            NUV20180711_130423.fits   2018/07/11T13:04:23       1        13      0.05
            NUV20180711_130433.fits   2018/07/11T13:04:33       1         8      1.02
            NUV20180711_130458.fits   2018/07/11T13:04:58       1        44      5.02
            NUV20180711_130538.fits   2018/07/11T13:05:38       1        29     30.02
            NUV20180711_130924.fits   2018/07/11T13:09:24       1        15      0.09
            NUV20180711_130933.fits   2018/07/11T13:09:33       1        15      1.02
            NUV20180711_130959.fits   2018/07/11T13:09:59       1        25      5.02
            NUV20180711_131030.fits   2018/07/11T13:10:30       1        34     30.02
            NUV20180711_131426.fits   2018/07/11T13:14:26       1        25      0.10
            NUV20180711_131433.fits   2018/07/11T13:14:33       1        52      1.04
            NUV20180711_131459.fits   2018/07/11T13:14:59       1        36      5.02
            NUV20180711_131536.fits   2018/07/11T13:15:36       1        25     30.02
            NUV20180711_131921.fits   2018/07/11T13:19:21       1        24      0.05
            NUV20180711_131937.fits   2018/07/11T13:19:37       1        40      1.05
            NUV20180711_131959.fits   2018/07/11T13:19:59       1        47      5.02
            NUV20180711_132038.fits   2018/07/11T13:20:38       1        49     30.02
            NUV20180711_132424.fits   2018/07/11T13:24:24       1        58      0.06
            NUV20180711_132433.fits   2018/07/11T13:24:33       1       147      1.03
            NUV20180711_132458.fits   2018/07/11T13:24:58       1        84      5.02
            NUV20180711_132538.fits   2018/07/11T13:25:38       1        48     30.02
            NUV20180711_132927.fits   2018/07/11T13:29:27       1        39      0.09
            NUV20180711_132935.fits   2018/07/11T13:29:35       1        89      1.02
            NUV20180711_132958.fits   2018/07/11T13:29:58       1        77      5.02
            NUV20180711_133039.fits   2018/07/11T13:30:39       1        47     30.02
            NUV20180711_133423.fits   2018/07/11T13:34:23       1        25      0.05
            NUV20180711_133437.fits   2018/07/11T13:34:37       1       103      1.05
            NUV20180711_133459.fits   2018/07/11T13:34:59       1        82      5.02
            NUV20180711_133538.fits   2018/07/11T13:35:38       1        43     30.02
            NUV20180711_133923.fits   2018/07/11T13:39:23       1        49      0.05
            NUV20180711_133932.fits   2018/07/11T13:39:32       1       105      1.02
            NUV20180711_133959.fits   2018/07/11T13:39:59       1        89      5.02
            NUV20180711_134038.fits   2018/07/11T13:40:38       1        37     30.02
