#2016/11 Number Pass = 48 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20161117_014403.fits   2016/11/17T01:44:03       1         6      0.05
            NUV20161117_014415.fits   2016/11/17T01:44:15       1        16      1.02
            NUV20161117_014432.fits   2016/11/17T01:44:32       1        40      5.02
            NUV20161117_014518.fits   2016/11/17T01:45:18       1        53     30.02
            NUV20161117_014903.fits   2016/11/17T01:49:03       1        15      0.05
            NUV20161117_014915.fits   2016/11/17T01:49:15       1        16      1.02
            NUV20161117_014932.fits   2016/11/17T01:49:32       1        38      5.02
            NUV20161117_015018.fits   2016/11/17T01:50:18       1        51     30.02
            NUV20161117_015403.fits   2016/11/17T01:54:03       1        11      0.05
            NUV20161117_015415.fits   2016/11/17T01:54:15       1        26      1.02
            NUV20161117_015432.fits   2016/11/17T01:54:32       1        46      5.02
            NUV20161117_015518.fits   2016/11/17T01:55:18       1        42     30.02
            NUV20161117_015903.fits   2016/11/17T01:59:03       1        26      0.05
            NUV20161117_015915.fits   2016/11/17T01:59:15       1        65      1.02
            NUV20161117_015932.fits   2016/11/17T01:59:32       1        76      5.02
            NUV20161117_020018.fits   2016/11/17T02:00:18       1        38     30.02
            NUV20161117_020403.fits   2016/11/17T02:04:03       1        55      0.05
            NUV20161117_020415.fits   2016/11/17T02:04:15       1       258      1.02
            NUV20161117_020432.fits   2016/11/17T02:04:32       1       105      5.02
            NUV20161117_020518.fits   2016/11/17T02:05:18       1        58     30.02
            NUV20161117_020903.fits   2016/11/17T02:09:03       1        43      0.05
            NUV20161117_020915.fits   2016/11/17T02:09:15       1       104      1.02
            NUV20161117_020932.fits   2016/11/17T02:09:32       1        81      5.02
            NUV20161117_021018.fits   2016/11/17T02:10:18       1        38     30.02
            NUV20161117_021403.fits   2016/11/17T02:14:03       1        35      0.05
            NUV20161117_021415.fits   2016/11/17T02:14:15       1       101      1.02
            NUV20161117_021432.fits   2016/11/17T02:14:32       1        70      5.02
            NUV20161117_021518.fits   2016/11/17T02:15:18       1        34     30.02
            NUV20161117_021903.fits   2016/11/17T02:19:03       1        21      0.05
            NUV20161117_021915.fits   2016/11/17T02:19:15       1       132      1.02
            NUV20161117_021932.fits   2016/11/17T02:19:32       1       127      5.02
            NUV20161117_022018.fits   2016/11/17T02:20:18       1        61     30.02
            NUV20161117_022403.fits   2016/11/17T02:24:03       1        45      0.05
            NUV20161117_022415.fits   2016/11/17T02:24:15       1        63      1.02
            NUV20161117_022432.fits   2016/11/17T02:24:32       1        52      5.02
            NUV20161117_022518.fits   2016/11/17T02:25:18       1        58     30.02
            NUV20161117_022903.fits   2016/11/17T02:29:03       1        29      0.05
            NUV20161117_022915.fits   2016/11/17T02:29:15       1        47      1.02
            NUV20161117_022932.fits   2016/11/17T02:29:32       1        52      5.02
            NUV20161117_023018.fits   2016/11/17T02:30:18       1        60     30.02
            NUV20161117_023403.fits   2016/11/17T02:34:03       1         7      0.05
            NUV20161117_023415.fits   2016/11/17T02:34:15       1        43      1.02
            NUV20161117_023432.fits   2016/11/17T02:34:32       1        44      5.02
            NUV20161117_023518.fits   2016/11/17T02:35:18       1        72     30.02
            NUV20161117_023903.fits   2016/11/17T02:39:03       1        17      0.05
            NUV20161117_023915.fits   2016/11/17T02:39:15       1        42      1.02
            NUV20161117_023932.fits   2016/11/17T02:39:32       1        45      5.02
            NUV20161117_024018.fits   2016/11/17T02:40:18       1        70     30.02
