#2016/08 Number Pass = 70 (92.1053%)
                               file                  time    pass    total5   exptime
            FUV20160824_061523.fits   2016/08/24T06:15:23       1         5      0.13
            FUV20160824_061536.fits   2016/08/24T06:15:36       1        21      1.03
            FUV20160824_061557.fits   2016/08/24T06:15:57       1        25      5.02
            FUV20160824_061708.fits   2016/08/24T06:17:08       1        30     30.02
            FUV20160824_062023.fits   2016/08/24T06:20:23       1        16      0.13
            FUV20160824_062036.fits   2016/08/24T06:20:36       1        23      1.03
            FUV20160824_062057.fits   2016/08/24T06:20:57       1        24      5.02
            FUV20160824_062208.fits   2016/08/24T06:22:08       1        29     30.02
            FUV20160824_062523.fits   2016/08/24T06:25:23       1         8      0.13
            FUV20160824_062536.fits   2016/08/24T06:25:36       1        87      1.03
            FUV20160824_062557.fits   2016/08/24T06:25:57       1        53      5.02
            FUV20160824_062708.fits   2016/08/24T06:27:08       1        41     30.02
            FUV20160824_063023.fits   2016/08/24T06:30:23       1        45      0.13
            FUV20160824_063036.fits   2016/08/24T06:30:36       1       157      1.03
            FUV20160824_063057.fits   2016/08/24T06:30:57       1        70      5.02
            FUV20160824_063208.fits   2016/08/24T06:32:08       1        51     30.02
            FUV20160824_063523.fits   2016/08/24T06:35:23       1        34      0.13
            FUV20160824_063536.fits   2016/08/24T06:35:36       1        68      1.03
            FUV20160824_063557.fits   2016/08/24T06:35:57       1        72      5.02
            FUV20160824_063708.fits   2016/08/24T06:37:08       1        52     30.02
            FUV20160824_064023.fits   2016/08/24T06:40:23       1        58      0.13
            FUV20160824_064036.fits   2016/08/24T06:40:36       1        65      1.02
            FUV20160824_064057.fits   2016/08/24T06:40:57       1        61      5.02
            FUV20160824_064208.fits   2016/08/24T06:42:08       1        49     30.02
            FUV20160824_064523.fits   2016/08/24T06:45:23       1        61      0.13
            FUV20160824_064536.fits   2016/08/24T06:45:36       1       127      1.03
            FUV20160824_064557.fits   2016/08/24T06:45:57       1        79      5.02
            FUV20160824_064708.fits   2016/08/24T06:47:08       1        66     30.02
            FUV20160824_065023.fits   2016/08/24T06:50:23       1        29      0.13
            FUV20160824_065036.fits   2016/08/24T06:50:36       1        51      1.02
            FUV20160824_065057.fits   2016/08/24T06:50:57       1        89      5.02
            FUV20160824_065208.fits   2016/08/24T06:52:08       1        48     30.02
            FUV20160824_065523.fits   2016/08/24T06:55:23       1       162      0.13
            FUV20160824_065536.fits   2016/08/24T06:55:36       0       374      1.03
            FUV20160824_065557.fits   2016/08/24T06:55:57       0       397      5.02
            FUV20160824_065708.fits   2016/08/24T06:57:08       0       570     30.02
            FUV20160824_070023.fits   2016/08/24T07:00:23       0       954      0.13
            FUV20160824_070036.fits   2016/08/24T07:00:36       0      1924      1.03
            FUV20160824_070057.fits   2016/08/24T07:00:57       0       885      5.02
            FUV20160824_070208.fits   2016/08/24T07:02:08       1       239     30.02
            FUV20160824_070523.fits   2016/08/24T07:05:23       1        26      0.13
            FUV20160824_070536.fits   2016/08/24T07:05:36       1        66      1.03
            FUV20160824_070557.fits   2016/08/24T07:05:57       1        29      5.02
            FUV20160824_070708.fits   2016/08/24T07:07:08       1        29     30.02
            FUV20160824_071023.fits   2016/08/24T07:10:23       1        11      0.13
            FUV20160824_071036.fits   2016/08/24T07:10:36       1        12      1.03
            FUV20160824_071057.fits   2016/08/24T07:10:57       1        35      5.02
            FUV20160824_071208.fits   2016/08/24T07:12:08       1        31     30.02
            FUV20160824_071523.fits   2016/08/24T07:15:23       1         7      0.13
            FUV20160824_071536.fits   2016/08/24T07:15:36       1        37      1.03
            FUV20160824_071557.fits   2016/08/24T07:15:57       1        30      5.02
            FUV20160824_071708.fits   2016/08/24T07:17:08       1        27     30.02
            FUV20160824_072023.fits   2016/08/24T07:20:23       1        38      0.13
            FUV20160824_072036.fits   2016/08/24T07:20:36       1        79      1.03
            FUV20160824_072057.fits   2016/08/24T07:20:57       1        92      5.02
            FUV20160824_072208.fits   2016/08/24T07:22:08       1        52     30.02
            FUV20160824_072523.fits   2016/08/24T07:25:23       1        48      0.13
            FUV20160824_072536.fits   2016/08/24T07:25:36       1       133      1.03
            FUV20160824_072557.fits   2016/08/24T07:25:57       1        43      5.02
            FUV20160824_072708.fits   2016/08/24T07:27:08       1        40     30.02
            FUV20160824_073023.fits   2016/08/24T07:30:23       1       104      0.13
            FUV20160824_073036.fits   2016/08/24T07:30:36       1        73      1.02
            FUV20160824_073057.fits   2016/08/24T07:30:57       1        70      5.02
            FUV20160824_073208.fits   2016/08/24T07:32:08       1        49     30.02
            FUV20160824_073523.fits   2016/08/24T07:35:23       1        23      0.13
            FUV20160824_073536.fits   2016/08/24T07:35:36       1       107      1.03
            FUV20160824_073557.fits   2016/08/24T07:35:57       1        89      5.02
            FUV20160824_073708.fits   2016/08/24T07:37:08       1        54     30.02
            FUV20160824_074023.fits   2016/08/24T07:40:23       1        28      0.13
            FUV20160824_074036.fits   2016/08/24T07:40:36       1        60      1.02
            FUV20160824_074057.fits   2016/08/24T07:40:57       1        47      5.02
            FUV20160824_074208.fits   2016/08/24T07:42:08       1        32     30.02
            FUV20160824_074523.fits   2016/08/24T07:45:23       1        10      0.13
            FUV20160824_074536.fits   2016/08/24T07:45:36       1        30      1.02
            FUV20160824_074557.fits   2016/08/24T07:45:57       1        30      5.02
            FUV20160824_074708.fits   2016/08/24T07:47:08       1        36     30.02
