#2017/07 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20170712_125746.fits   2017/07/12T12:57:46       1        12      0.09
            NUV20170712_125753.fits   2017/07/12T12:57:53       1        31      1.02
            NUV20170712_125813.fits   2017/07/12T12:58:13       1        44      5.02
            NUV20170712_125909.fits   2017/07/12T12:59:09       1        35     30.02
            NUV20170712_130248.fits   2017/07/12T13:02:48       1        14      0.09
            NUV20170712_130256.fits   2017/07/12T13:02:56       1        31      1.05
            NUV20170712_130312.fits   2017/07/12T13:03:12       1        47      5.02
            NUV20170712_130409.fits   2017/07/12T13:04:09       1        57     30.02
            NUV20170712_130744.fits   2017/07/12T13:07:44       1        18      0.05
            NUV20170712_130758.fits   2017/07/12T13:07:58       1        26      1.03
            NUV20170712_130812.fits   2017/07/12T13:08:12       1        58      5.02
            NUV20170712_130909.fits   2017/07/12T13:09:09       1        53     30.02
            NUV20170712_131245.fits   2017/07/12T13:12:45       1        12      0.05
            NUV20170712_131256.fits   2017/07/12T13:12:56       1        98      1.05
            NUV20170712_131312.fits   2017/07/12T13:13:12       1        61      5.02
            NUV20170712_131402.fits   2017/07/12T13:14:02       1        43     30.02
            NUV20170712_131747.fits   2017/07/12T13:17:47       1        32      0.08
            NUV20170712_131759.fits   2017/07/12T13:17:59       1        88      1.05
            NUV20170712_131812.fits   2017/07/12T13:18:12       1        92      5.02
            NUV20170712_131902.fits   2017/07/12T13:19:02       1        35     30.02
            NUV20170712_132249.fits   2017/07/12T13:22:49       1        66      0.11
            NUV20170712_132259.fits   2017/07/12T13:22:59       1       106      1.05
            NUV20170712_132311.fits   2017/07/12T13:23:11       1        79      5.02
            NUV20170712_132409.fits   2017/07/12T13:24:09       1        41     30.02
            NUV20170712_132747.fits   2017/07/12T13:27:47       1        36      0.09
            NUV20170712_132759.fits   2017/07/12T13:27:59       1        64      1.03
            NUV20170712_132811.fits   2017/07/12T13:28:11       1        58      5.02
            NUV20170712_132902.fits   2017/07/12T13:29:02       1        62     30.02
            NUV20170712_133249.fits   2017/07/12T13:32:49       1        32      0.11
            NUV20170712_133257.fits   2017/07/12T13:32:57       1        94      1.05
            NUV20170712_133313.fits   2017/07/12T13:33:13       1        63      5.02
            NUV20170712_133409.fits   2017/07/12T13:34:09       1        42     30.02
            NUV20170712_133740.fits   2017/07/12T13:37:40       1        18      0.10
            NUV20170712_133756.fits   2017/07/12T13:37:56       1        30      1.04
            NUV20170712_133811.fits   2017/07/12T13:38:11       1        51      5.02
            NUV20170712_133909.fits   2017/07/12T13:39:09       1        51     30.02
            NUV20170712_134246.fits   2017/07/12T13:42:46       1         8      0.06
            NUV20170712_134257.fits   2017/07/12T13:42:57       1        31      1.05
            NUV20170712_134312.fits   2017/07/12T13:43:12       1        43      5.02
            NUV20170712_134409.fits   2017/07/12T13:44:09       0        33     30.02
            NUV20170712_134741.fits   2017/07/12T13:47:41       1        11      0.10
            NUV20170712_134757.fits   2017/07/12T13:47:57       1        40      1.02
            NUV20170712_134813.fits   2017/07/12T13:48:13       1        53      5.02
            NUV20170712_134902.fits   2017/07/12T13:49:02       1        57     30.02
            NUV20170712_135243.fits   2017/07/12T13:52:43       1        16      0.10
            NUV20170712_135256.fits   2017/07/12T13:52:56       1        37      1.05
            NUV20170712_135313.fits   2017/07/12T13:53:13       1        53      5.02
            NUV20170712_135400.fits   2017/07/12T13:54:00       1        57     30.02
            NUV20170712_135743.fits   2017/07/12T13:57:43       1        11      0.05
            NUV20170712_135758.fits   2017/07/12T13:57:58       1        64      1.04
            NUV20170712_135812.fits   2017/07/12T13:58:12       1        72      5.02
            NUV20170712_135902.fits   2017/07/12T13:59:02       1        64     30.02
            NUV20170712_140244.fits   2017/07/12T14:02:44       1        25      0.06
            NUV20170712_140257.fits   2017/07/12T14:02:57       1       168      1.05
            NUV20170712_140313.fits   2017/07/12T14:03:13       1       121      5.02
            NUV20170712_140400.fits   2017/07/12T14:04:00       1        45     30.02
            NUV20170712_140745.fits   2017/07/12T14:07:45       0       429      0.05
            NUV20170712_140759.fits   2017/07/12T14:07:59       1        91      1.05
            NUV20170712_140811.fits   2017/07/12T14:08:11       1        74      5.02
            NUV20170712_140909.fits   2017/07/12T14:09:09       1        58     30.02
            NUV20170712_141246.fits   2017/07/12T14:12:46       1        37      0.05
            NUV20170712_141257.fits   2017/07/12T14:12:57       1       115      1.02
            NUV20170712_141312.fits   2017/07/12T14:13:12       1        88      5.02
            NUV20170712_141400.fits   2017/07/12T14:14:00       1        66     30.02
            NUV20170712_141744.fits   2017/07/12T14:17:44       1        53      0.05
            NUV20170712_141755.fits   2017/07/12T14:17:55       1       129      1.04
            NUV20170712_141813.fits   2017/07/12T14:18:13       1       100      5.02
            NUV20170712_141909.fits   2017/07/12T14:19:09       1        57     30.02
            NUV20170712_142245.fits   2017/07/12T14:22:45       1        43      0.05
            NUV20170712_142256.fits   2017/07/12T14:22:56       1        67      1.02
            NUV20170712_142311.fits   2017/07/12T14:23:11       1        66      5.02
            NUV20170712_142409.fits   2017/07/12T14:24:09       1        56     30.02
            NUV20170712_142746.fits   2017/07/12T14:27:46       1        27      0.06
            NUV20170712_142754.fits   2017/07/12T14:27:54       1        56      1.02
            NUV20170712_142813.fits   2017/07/12T14:28:13       1        56      5.02
            NUV20170712_142909.fits   2017/07/12T14:29:09       1        63     30.02
