#2017/01 Number Pass = 52 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20170112_005959.fits   2017/01/12T00:59:59       1        16      0.13
            FUV20170112_010012.fits   2017/01/12T01:00:12       1        99      1.02
            FUV20170112_010033.fits   2017/01/12T01:00:33       1       100      5.02
            FUV20170112_010144.fits   2017/01/12T01:01:44       1        74     30.02
            FUV20170112_010459.fits   2017/01/12T01:04:59       1         9      0.14
            FUV20170112_010512.fits   2017/01/12T01:05:12       1        37      1.03
            FUV20170112_010533.fits   2017/01/12T01:05:33       1        68      5.02
            FUV20170112_010644.fits   2017/01/12T01:06:44       1        76     30.02
            FUV20170112_010959.fits   2017/01/12T01:09:59       1         5      0.13
            FUV20170112_011012.fits   2017/01/12T01:10:12       1        33      1.02
            FUV20170112_011033.fits   2017/01/12T01:10:33       1        54      5.02
            FUV20170112_011144.fits   2017/01/12T01:11:44       1        75     30.02
            FUV20170112_011459.fits   2017/01/12T01:14:59       1        12      0.13
            FUV20170112_011512.fits   2017/01/12T01:15:12       1        22      1.02
            FUV20170112_011533.fits   2017/01/12T01:15:33       1        50      5.02
            FUV20170112_011644.fits   2017/01/12T01:16:44       1        60     30.02
            FUV20170112_011959.fits   2017/01/12T01:19:59       1        11      0.13
            FUV20170112_012012.fits   2017/01/12T01:20:12       1        46      1.02
            FUV20170112_012033.fits   2017/01/12T01:20:33       1        54      5.02
            FUV20170112_012144.fits   2017/01/12T01:21:44       1        47     30.02
            FUV20170112_012459.fits   2017/01/12T01:24:59       1        41      0.13
            FUV20170112_012512.fits   2017/01/12T01:25:12       1        76      1.02
            FUV20170112_012533.fits   2017/01/12T01:25:33       1        83      5.02
            FUV20170112_012644.fits   2017/01/12T01:26:44       1        60     30.02
            FUV20170112_012959.fits   2017/01/12T01:29:59       1        98      0.13
            FUV20170112_013012.fits   2017/01/12T01:30:12       1       201      1.02
            FUV20170112_013033.fits   2017/01/12T01:30:33       1       117      5.02
            FUV20170112_013144.fits   2017/01/12T01:31:44       1        60     30.02
            FUV20170112_013459.fits   2017/01/12T01:34:59       1        39      0.14
            FUV20170112_013512.fits   2017/01/12T01:35:12       1       166      1.02
            FUV20170112_013533.fits   2017/01/12T01:35:33       1        88      5.02
            FUV20170112_013644.fits   2017/01/12T01:36:44       1        66     30.02
            FUV20170112_013959.fits   2017/01/12T01:39:59       1        33      0.13
            FUV20170112_014012.fits   2017/01/12T01:40:12       1       131      1.02
            FUV20170112_014033.fits   2017/01/12T01:40:33       1       113      5.02
            FUV20170112_014144.fits   2017/01/12T01:41:44       1        56     30.02
            FUV20170112_014459.fits   2017/01/12T01:44:59       1        69      0.13
            FUV20170112_014512.fits   2017/01/12T01:45:12       1       143      1.02
            FUV20170112_014533.fits   2017/01/12T01:45:33       1       105      5.02
            FUV20170112_014644.fits   2017/01/12T01:46:44       1        83     30.02
            FUV20170112_014959.fits   2017/01/12T01:49:59       1        28      0.13
            FUV20170112_015012.fits   2017/01/12T01:50:12       1        94      1.02
            FUV20170112_015033.fits   2017/01/12T01:50:33       1        87      5.02
            FUV20170112_015144.fits   2017/01/12T01:51:44       1        62     30.02
            FUV20170112_015459.fits   2017/01/12T01:54:59       1         9      0.13
            FUV20170112_015512.fits   2017/01/12T01:55:12       1        44      1.02
            FUV20170112_015533.fits   2017/01/12T01:55:33       1        82      5.02
            FUV20170112_015644.fits   2017/01/12T01:56:44       1        94     30.02
            FUV20170112_015959.fits   2017/01/12T01:59:59       1         8      0.13
            FUV20170112_020012.fits   2017/01/12T02:00:12       1        54      1.02
            FUV20170112_020033.fits   2017/01/12T02:00:33       1        99      5.02
            FUV20170112_020144.fits   2017/01/12T02:01:44       1       118     30.02
