#2016/10 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20161019_112356.fits   2016/10/19T11:23:56       1        50      0.13
            FUV20161019_112409.fits   2016/10/19T11:24:09       1        82      1.02
            FUV20161019_112430.fits   2016/10/19T11:24:30       1        40      5.02
            FUV20161019_112541.fits   2016/10/19T11:25:41       1        45     30.02
            FUV20161019_112856.fits   2016/10/19T11:28:56       1         5      0.13
            FUV20161019_112909.fits   2016/10/19T11:29:09       1        38      1.03
            FUV20161019_112930.fits   2016/10/19T11:29:30       1        41      5.02
            FUV20161019_113041.fits   2016/10/19T11:30:41       1        47     30.02
            FUV20161019_113356.fits   2016/10/19T11:33:56       1        33      0.13
            FUV20161019_113409.fits   2016/10/19T11:34:09       1        75      1.03
            FUV20161019_113430.fits   2016/10/19T11:34:30       1        55      5.02
            FUV20161019_113541.fits   2016/10/19T11:35:41       1        45     30.02
            FUV20161019_113856.fits   2016/10/19T11:38:56       1       111      0.13
            FUV20161019_113909.fits   2016/10/19T11:39:09       0       373      1.02
            FUV20161019_113930.fits   2016/10/19T11:39:30       1       184      5.02
            FUV20161019_114041.fits   2016/10/19T11:40:41       1        73     30.02
            FUV20161019_114356.fits   2016/10/19T11:43:56       1        37      0.13
            FUV20161019_114409.fits   2016/10/19T11:44:09       1        90      1.03
            FUV20161019_114430.fits   2016/10/19T11:44:30       1        66      5.02
            FUV20161019_114541.fits   2016/10/19T11:45:41       1        52     30.02
            FUV20161019_114856.fits   2016/10/19T11:48:56       1        84      0.13
            FUV20161019_114909.fits   2016/10/19T11:49:09       1        79      1.02
            FUV20161019_114930.fits   2016/10/19T11:49:30       1        79      5.02
            FUV20161019_115041.fits   2016/10/19T11:50:41       1        64     30.02
            FUV20161019_115356.fits   2016/10/19T11:53:56       1        87      0.13
            FUV20161019_115409.fits   2016/10/19T11:54:09       1       117      1.03
            FUV20161019_115430.fits   2016/10/19T11:54:30       1        77      5.02
            FUV20161019_115541.fits   2016/10/19T11:55:41       1        89     30.02
            FUV20161019_115856.fits   2016/10/19T11:58:56       1        29      0.13
            FUV20161019_115909.fits   2016/10/19T11:59:09       1       133      1.03
            FUV20161019_115930.fits   2016/10/19T11:59:30       1        71      5.02
            FUV20161019_120041.fits   2016/10/19T12:00:41       1        48     30.02
            FUV20161019_120356.fits   2016/10/19T12:03:56       1         5      0.13
            FUV20161019_120409.fits   2016/10/19T12:04:09       1        56      1.04
            FUV20161019_120430.fits   2016/10/19T12:04:30       1        35      5.02
            FUV20161019_120541.fits   2016/10/19T12:05:41       1        38     30.02
            FUV20161019_120856.fits   2016/10/19T12:08:56       1         9      0.13
            FUV20161019_120909.fits   2016/10/19T12:09:09       1        21      1.02
            FUV20161019_120930.fits   2016/10/19T12:09:30       1        34      5.02
            FUV20161019_121041.fits   2016/10/19T12:10:41       1        39     30.02
            FUV20161019_121356.fits   2016/10/19T12:13:56       1         7      0.13
            FUV20161019_121409.fits   2016/10/19T12:14:09       1        20      1.03
            FUV20161019_121430.fits   2016/10/19T12:14:30       1        30      5.02
            FUV20161019_121541.fits   2016/10/19T12:15:41       1        30     30.02
            FUV20161019_121856.fits   2016/10/19T12:18:56       1        10      0.13
            FUV20161019_121909.fits   2016/10/19T12:19:09       1        53      1.02
            FUV20161019_121930.fits   2016/10/19T12:19:30       1        43      5.02
            FUV20161019_122041.fits   2016/10/19T12:20:41       1        40     30.02
            FUV20161019_122356.fits   2016/10/19T12:23:56       1        24      0.13
            FUV20161019_122409.fits   2016/10/19T12:24:09       1        99      1.02
            FUV20161019_122430.fits   2016/10/19T12:24:30       1        44      5.02
            FUV20161019_122541.fits   2016/10/19T12:25:41       1        46     30.02
            FUV20161019_122856.fits   2016/10/19T12:28:56       1       119      0.13
            FUV20161019_122909.fits   2016/10/19T12:29:09       1       216      1.03
            FUV20161019_122930.fits   2016/10/19T12:29:30       1       134      5.02
            FUV20161019_123041.fits   2016/10/19T12:30:41       1        51     30.02
            FUV20161019_123356.fits   2016/10/19T12:33:56       1        36      0.13
            FUV20161019_123409.fits   2016/10/19T12:34:09       1       130      1.04
            FUV20161019_123430.fits   2016/10/19T12:34:30       1        88      5.02
            FUV20161019_123541.fits   2016/10/19T12:35:41       1        64     30.02
            FUV20161019_123856.fits   2016/10/19T12:38:56       1        37      0.13
            FUV20161019_123909.fits   2016/10/19T12:39:09       1       104      1.03
            FUV20161019_123930.fits   2016/10/19T12:39:30       1        60      5.02
            FUV20161019_124041.fits   2016/10/19T12:40:41       1        67     30.02
            FUV20161019_124356.fits   2016/10/19T12:43:56       1       177      0.13
            FUV20161019_124409.fits   2016/10/19T12:44:09       1       257      1.04
            FUV20161019_124430.fits   2016/10/19T12:44:30       1        95      5.02
            FUV20161019_124541.fits   2016/10/19T12:45:41       1        59     30.02
            FUV20161019_124856.fits   2016/10/19T12:48:56       1        26      0.13
            FUV20161019_124909.fits   2016/10/19T12:49:09       1        47      1.04
            FUV20161019_124930.fits   2016/10/19T12:49:30       1        41      5.02
            FUV20161019_125041.fits   2016/10/19T12:50:41       1        34     30.02
            FUV20161019_125356.fits   2016/10/19T12:53:56       1         4      0.13
            FUV20161019_125409.fits   2016/10/19T12:54:09       1        19      1.03
            FUV20161019_125430.fits   2016/10/19T12:54:30       1        33      5.02
            FUV20161019_125541.fits   2016/10/19T12:55:41       1        43     30.02
