#2014/06 Number Pass = 73 (96.0526%)
                               file                  time    pass    total5   exptime
       FUV20140604_045414_0000.fits   2014/06/04T04:54:14       1        21      0.16
       FUV20140604_045427_0000.fits   2014/06/04T04:54:27       1        42      1.02
       FUV20140604_045448_0000.fits   2014/06/04T04:54:48       1        32      5.02
       FUV20140604_045559_0000.fits   2014/06/04T04:55:59       1        33     30.02
       FUV20140604_045914_0000.fits   2014/06/04T04:59:14       1        25      0.13
       FUV20140604_045927_0000.fits   2014/06/04T04:59:27       1        29      1.02
       FUV20140604_045948_0000.fits   2014/06/04T04:59:48       1        45      5.02
       FUV20140604_050059_0000.fits   2014/06/04T05:00:59       1        38     30.02
       FUV20140604_050414_0000.fits   2014/06/04T05:04:14       1        17      0.13
       FUV20140604_050427_0000.fits   2014/06/04T05:04:27       1        64      1.03
       FUV20140604_050448_0000.fits   2014/06/04T05:04:48       1        75      5.02
       FUV20140604_050559_0000.fits   2014/06/04T05:05:59       1        40     30.02
       FUV20140604_050914_0000.fits   2014/06/04T05:09:14       1        39      0.13
       FUV20140604_050927_0000.fits   2014/06/04T05:09:27       1       153      1.02
       FUV20140604_050948_0000.fits   2014/06/04T05:09:48       1        78      5.02
       FUV20140604_051059_0000.fits   2014/06/04T05:10:59       1        52     30.02
       FUV20140604_051414_0000.fits   2014/06/04T05:14:14       1        26      0.13
       FUV20140604_051427_0000.fits   2014/06/04T05:14:27       1        70      1.02
       FUV20140604_051448_0000.fits   2014/06/04T05:14:48       1        66      5.02
       FUV20140604_051559_0000.fits   2014/06/04T05:15:59       1        51     30.02
       FUV20140604_051914_0000.fits   2014/06/04T05:19:14       1        44      0.13
       FUV20140604_051927_0000.fits   2014/06/04T05:19:27       1       145      1.03
       FUV20140604_051948_0000.fits   2014/06/04T05:19:48       1        69      5.02
       FUV20140604_052059_0000.fits   2014/06/04T05:20:59       1        51     30.02
       FUV20140604_052414_0000.fits   2014/06/04T05:24:14       1        25      0.13
       FUV20140604_052427_0000.fits   2014/06/04T05:24:27       1        59      1.03
       FUV20140604_052448_0000.fits   2014/06/04T05:24:48       1        55      5.02
       FUV20140604_052559_0000.fits   2014/06/04T05:25:59       1        44     30.02
       FUV20140604_052914_0000.fits   2014/06/04T05:29:14       1         5      0.13
       FUV20140604_052927_0000.fits   2014/06/04T05:29:27       1        14      1.03
       FUV20140604_052948_0000.fits   2014/06/04T05:29:48       1        44      5.02
       FUV20140604_053059_0000.fits   2014/06/04T05:30:59       1        47     30.02
       FUV20140604_053414_0000.fits   2014/06/04T05:34:14       1        34      0.13
       FUV20140604_053427_0000.fits   2014/06/04T05:34:27       1        45      1.03
       FUV20140604_053448_0000.fits   2014/06/04T05:34:48       1        44      5.02
       FUV20140604_053559_0000.fits   2014/06/04T05:35:59       1        50     30.02
       FUV20140604_053914_0000.fits   2014/06/04T05:39:14       1         4      0.13
       FUV20140604_053927_0000.fits   2014/06/04T05:39:27       1        20      1.03
       FUV20140604_053948_0000.fits   2014/06/04T05:39:48       1        42      5.02
       FUV20140604_054059_0000.fits   2014/06/04T05:40:59       1        38     30.02
       FUV20140604_054414_0000.fits   2014/06/04T05:44:14       1        18      0.13
       FUV20140604_054427_0000.fits   2014/06/04T05:44:27       1        32      1.03
       FUV20140604_054448_0000.fits   2014/06/04T05:44:48       1        55      5.02
       FUV20140604_054559_0000.fits   2014/06/04T05:45:59       1        53     30.02
