#2014/01 Number Pass = 65 (81.2500%)
                               file                  time    pass    total5   exptime
       NUV20140127_070654_0000.fits   2014/01/27T07:06:54       1         6      0.05
       NUV20140127_070706_0000.fits   2014/01/27T07:07:06       1        29      1.02
       NUV20140127_070723_0000.fits   2014/01/27T07:07:23       1        26      5.02
       NUV20140127_070809_0000.fits   2014/01/27T07:08:09       1        26     30.02
       NUV20140127_071154_0000.fits   2014/01/27T07:11:54       1        14      0.05
       NUV20140127_071206_0000.fits   2014/01/27T07:12:06       1        30      1.02
       NUV20140127_071223_0000.fits   2014/01/27T07:12:23       1        41      5.02
       NUV20140127_071309_0000.fits   2014/01/27T07:13:09       1        30     30.02
       NUV20140127_071654_0000.fits   2014/01/27T07:16:54       1        11      0.05
       NUV20140127_071706_0000.fits   2014/01/27T07:17:06       1        58      1.02
       NUV20140127_071723_0000.fits   2014/01/27T07:17:23       1        41      5.02
       NUV20140127_071809_0000.fits   2014/01/27T07:18:09       1        34     30.02
       NUV20140127_072154_0000.fits   2014/01/27T07:21:54       1        49      0.05
       NUV20140127_072206_0000.fits   2014/01/27T07:22:06       1        99      1.02
       NUV20140127_072223_0000.fits   2014/01/27T07:22:23       1        62      5.02
       NUV20140127_072309_0000.fits   2014/01/27T07:23:09       1        32     30.02
       NUV20140127_072654_0000.fits   2014/01/27T07:26:54       1        68      0.05
       NUV20140127_072706_0000.fits   2014/01/27T07:27:06       1        47      1.02
       NUV20140127_072723_0000.fits   2014/01/27T07:27:23       1        63      5.02
       NUV20140127_072809_0000.fits   2014/01/27T07:28:09       1        42     30.02
       NUV20140127_073154_0000.fits   2014/01/27T07:31:54       1        20      0.05
       NUV20140127_073206_0000.fits   2014/01/27T07:32:06       1        71      1.02
       NUV20140127_073223_0000.fits   2014/01/27T07:32:23       1        60      5.02
       NUV20140127_073309_0000.fits   2014/01/27T07:33:09       1        43     30.02
       NUV20140127_073654_0000.fits   2014/01/27T07:36:54       1        41      0.05
       NUV20140127_073706_0000.fits   2014/01/27T07:37:06       1        81      1.02
       NUV20140127_073723_0000.fits   2014/01/27T07:37:23       1        54      5.02
       NUV20140127_073809_0000.fits   2014/01/27T07:38:09       1        46     30.02
       NUV20140127_074154_0000.fits   2014/01/27T07:41:54       1        27      0.05
       NUV20140127_074206_0000.fits   2014/01/27T07:42:06       1        32      1.02
       NUV20140127_074223_0000.fits   2014/01/27T07:42:23       1        59      5.02
       NUV20140127_074309_0000.fits   2014/01/27T07:43:09       1        21     30.02
       NUV20140127_074654_0000.fits   2014/01/27T07:46:54       1       150      0.05
       NUV20140127_074706_0000.fits   2014/01/27T07:47:06       0       426      1.02
       NUV20140127_074723_0000.fits   2014/01/27T07:47:23       0       366      5.02
       NUV20140127_074809_0000.fits   2014/01/27T07:48:09       0       416     30.02
       NUV20140127_075154_0000.fits   2014/01/27T07:51:54       0      3846      0.05
       NUV20140127_075206_0000.fits   2014/01/27T07:52:06       0      7196      1.02
       NUV20140127_075223_0000.fits   2014/01/27T07:52:23       0      2801      5.02
       NUV20140127_075309_0000.fits   2014/01/27T07:53:09       0       667     30.02
       NUV20140127_084428_0000.fits   2014/01/27T08:44:28       1        10      0.08
       NUV20140127_084440_0000.fits   2014/01/27T08:44:40       1        27      1.02
       NUV20140127_084457_0000.fits   2014/01/27T08:44:57       1        25      5.02
       NUV20140127_084543_0000.fits   2014/01/27T08:45:43       1        32     30.02
       NUV20140127_084928_0000.fits   2014/01/27T08:49:28       1         6      0.05
       NUV20140127_084940_0000.fits   2014/01/27T08:49:40       1        29      1.02
       NUV20140127_084957_0000.fits   2014/01/27T08:49:57       1        29      5.02
       NUV20140127_085043_0000.fits   2014/01/27T08:50:43       1        30     30.02
       NUV20140127_085428_0000.fits   2014/01/27T08:54:28       1        27      0.05
       NUV20140127_085440_0000.fits   2014/01/27T08:54:40       1        53      1.02
       NUV20140127_085457_0000.fits   2014/01/27T08:54:57       1        41      5.02
       NUV20140127_085543_0000.fits   2014/01/27T08:55:43       1        36     30.02
       NUV20140127_085928_0000.fits   2014/01/27T08:59:28       1        28      0.05
       NUV20140127_085940_0000.fits   2014/01/27T08:59:40       1        85      1.02
       NUV20140127_085957_0000.fits   2014/01/27T08:59:57       1        59      5.02
       NUV20140127_090043_0000.fits   2014/01/27T09:00:43       1        42     30.02
       NUV20140127_090428_0000.fits   2014/01/27T09:04:28       1        50      0.05
       NUV20140127_090440_0000.fits   2014/01/27T09:04:40       1       235      1.02
       NUV20140127_090457_0000.fits   2014/01/27T09:04:57       1        50      5.02
       NUV20140127_090543_0000.fits   2014/01/27T09:05:43       1        39     30.02
       NUV20140127_090928_0000.fits   2014/01/27T09:09:28       1        74      0.05
       NUV20140127_090940_0000.fits   2014/01/27T09:09:40       1        94      1.02
       NUV20140127_090957_0000.fits   2014/01/27T09:09:57       1        53      5.02
       NUV20140127_091043_0000.fits   2014/01/27T09:10:43       1        26     30.02
       NUV20140127_091428_0000.fits   2014/01/27T09:14:28       1        24      0.05
       NUV20140127_091440_0000.fits   2014/01/27T09:14:40       1        74      1.02
       NUV20140127_091457_0000.fits   2014/01/27T09:14:57       1        59      5.02
       NUV20140127_091543_0000.fits   2014/01/27T09:15:43       1        33     30.02
       NUV20140127_091928_0000.fits   2014/01/27T09:19:28       1        37      0.05
       NUV20140127_091940_0000.fits   2014/01/27T09:19:40       1        61      1.02
       NUV20140127_091957_0000.fits   2014/01/27T09:19:57       1        52      5.02
