#2015/12 Number Pass = 44 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20151216_234051.fits   2015/12/16T23:40:51       1        19      0.08
            NUV20151216_234103.fits   2015/12/16T23:41:03       1        30      1.02
            NUV20151216_234120.fits   2015/12/16T23:41:20       1        54      5.02
            NUV20151216_234206.fits   2015/12/16T23:42:06       1        61     30.02
            NUV20151216_234551.fits   2015/12/16T23:45:51       1        18      0.05
            NUV20151216_234603.fits   2015/12/16T23:46:03       1        68      1.02
            NUV20151216_234620.fits   2015/12/16T23:46:20       1        44      5.02
            NUV20151216_234706.fits   2015/12/16T23:47:06       1        52     30.02
            NUV20151216_235051.fits   2015/12/16T23:50:51       1        13      0.05
            NUV20151216_235103.fits   2015/12/16T23:51:03       1        33      1.02
            NUV20151216_235120.fits   2015/12/16T23:51:20       1        35      5.02
            NUV20151216_235206.fits   2015/12/16T23:52:06       1        59     30.02
            NUV20151216_235551.fits   2015/12/16T23:55:51       1        38      0.05
            NUV20151216_235603.fits   2015/12/16T23:56:03       1        50      1.02
            NUV20151216_235620.fits   2015/12/16T23:56:20       1        53      5.02
            NUV20151216_235706.fits   2015/12/16T23:57:06       1        46     30.02
            NUV20151217_000051.fits   2015/12/17T00:00:51       1        42      0.05
            NUV20151217_000103.fits   2015/12/17T00:01:03       1        70      1.02
            NUV20151217_000120.fits   2015/12/17T00:01:20       1        82      5.02
            NUV20151217_000206.fits   2015/12/17T00:02:06       1        56     30.02
            NUV20151217_000551.fits   2015/12/17T00:05:51       1        22      0.05
            NUV20151217_000603.fits   2015/12/17T00:06:03       1        85      1.02
            NUV20151217_000620.fits   2015/12/17T00:06:20       1        68      5.02
            NUV20151217_000706.fits   2015/12/17T00:07:06       1        66     30.02
            NUV20151217_001051.fits   2015/12/17T00:10:51       1         8      0.05
            NUV20151217_001103.fits   2015/12/17T00:11:03       1        94      1.02
            NUV20151217_001120.fits   2015/12/17T00:11:20       1        92      5.02
            NUV20151217_001206.fits   2015/12/17T00:12:06       1        73     30.02
            NUV20151217_001551.fits   2015/12/17T00:15:51       1        33      0.05
            NUV20151217_001603.fits   2015/12/17T00:16:03       1       110      1.02
            NUV20151217_001620.fits   2015/12/17T00:16:20       1        90      5.02
            NUV20151217_001706.fits   2015/12/17T00:17:06       1        47     30.02
            NUV20151217_002051.fits   2015/12/17T00:20:51       1        13      0.05
            NUV20151217_002103.fits   2015/12/17T00:21:03       1        30      1.02
            NUV20151217_002120.fits   2015/12/17T00:21:20       1        68      5.02
            NUV20151217_002206.fits   2015/12/17T00:22:06       1        43     30.02
            NUV20151217_002551.fits   2015/12/17T00:25:51       1         8      0.05
            NUV20151217_002603.fits   2015/12/17T00:26:03       1        71      1.02
            NUV20151217_002620.fits   2015/12/17T00:26:20       1        80      5.02
            NUV20151217_002706.fits   2015/12/17T00:27:06       1        71     30.02
            NUV20151217_003051.fits   2015/12/17T00:30:51       1         4      0.05
            NUV20151217_003103.fits   2015/12/17T00:31:03       1        24      1.02
            NUV20151217_003120.fits   2015/12/17T00:31:20       1       112      5.02
            NUV20151217_003206.fits   2015/12/17T00:32:06       1       119     30.02
