#2016/05 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20160505_013856.fits   2016/05/05T01:38:56       1        55      0.13
            FUV20160505_013909.fits   2016/05/05T01:39:09       1        85      1.02
            FUV20160505_013930.fits   2016/05/05T01:39:30       1        54      5.02
            FUV20160505_014041.fits   2016/05/05T01:40:41       1        49     30.02
            FUV20160505_014356.fits   2016/05/05T01:43:56       1        67      0.13
            FUV20160505_014409.fits   2016/05/05T01:44:09       1        97      1.03
            FUV20160505_014430.fits   2016/05/05T01:44:30       1        53      5.02
            FUV20160505_014541.fits   2016/05/05T01:45:41       1        37     30.02
            FUV20160505_014856.fits   2016/05/05T01:48:56       1        20      0.13
            FUV20160505_014909.fits   2016/05/05T01:49:09       1        25      1.03
            FUV20160505_014930.fits   2016/05/05T01:49:30       1        26      5.02
            FUV20160505_015041.fits   2016/05/05T01:50:41       1        26     30.02
            FUV20160505_015356.fits   2016/05/05T01:53:56       1         4      0.13
            FUV20160505_015409.fits   2016/05/05T01:54:09       1        21      1.03
            FUV20160505_015430.fits   2016/05/05T01:54:30       1        18      5.02
            FUV20160505_015541.fits   2016/05/05T01:55:41       1        23     30.02
            FUV20160505_015856.fits   2016/05/05T01:58:56       1        10      0.13
            FUV20160505_015909.fits   2016/05/05T01:59:09       1        21      1.02
            FUV20160505_015930.fits   2016/05/05T01:59:30       1        15      5.02
            FUV20160505_020041.fits   2016/05/05T02:00:41       1        17     30.02
            FUV20160505_020356.fits   2016/05/05T02:03:56       1         4      0.13
            FUV20160505_020409.fits   2016/05/05T02:04:09       1        15      1.03
            FUV20160505_020430.fits   2016/05/05T02:04:30       1        25      5.02
            FUV20160505_020541.fits   2016/05/05T02:05:41       1        25     30.02
            FUV20160505_020856.fits   2016/05/05T02:08:56       1        19      0.13
            FUV20160505_020909.fits   2016/05/05T02:09:09       1        86      1.03
            FUV20160505_020930.fits   2016/05/05T02:09:30       1        35      5.02
            FUV20160505_021041.fits   2016/05/05T02:10:41       1        38     30.02
            FUV20160505_021356.fits   2016/05/05T02:13:56       1        61      0.13
            FUV20160505_021409.fits   2016/05/05T02:14:09       1        82      1.03
            FUV20160505_021430.fits   2016/05/05T02:14:30       1        65      5.02
            FUV20160505_021541.fits   2016/05/05T02:15:41       1        33     30.02
            FUV20160505_021856.fits   2016/05/05T02:18:56       1        26      0.13
            FUV20160505_021909.fits   2016/05/05T02:19:09       1        69      1.02
            FUV20160505_021930.fits   2016/05/05T02:19:30       1        63      5.02
            FUV20160505_022041.fits   2016/05/05T02:20:41       1        33     30.02
            FUV20160505_022356.fits   2016/05/05T02:23:56       1        67      0.13
            FUV20160505_022409.fits   2016/05/05T02:24:09       1       107      1.03
            FUV20160505_022430.fits   2016/05/05T02:24:30       1        84      5.02
            FUV20160505_022541.fits   2016/05/05T02:25:41       1        40     30.02
            FUV20160505_022856.fits   2016/05/05T02:28:56       1        52      0.13
            FUV20160505_022909.fits   2016/05/05T02:29:09       1       208      1.03
            FUV20160505_022930.fits   2016/05/05T02:29:30       1       163      5.02
            FUV20160505_023041.fits   2016/05/05T02:30:41       1        50     30.02
            FUV20160505_023356.fits   2016/05/05T02:33:56       1        26      0.13
            FUV20160505_023409.fits   2016/05/05T02:34:09       1       102      1.03
            FUV20160505_023430.fits   2016/05/05T02:34:30       1        27      5.02
            FUV20160505_023541.fits   2016/05/05T02:35:41       1        30     30.02
            FUV20160505_023856.fits   2016/05/05T02:38:56       1        97      0.13
            FUV20160505_023909.fits   2016/05/05T02:39:09       1        15      1.03
            FUV20160505_023930.fits   2016/05/05T02:39:30       1        21      5.02
            FUV20160505_024041.fits   2016/05/05T02:40:41       1        26     30.02
            FUV20160505_024356.fits   2016/05/05T02:43:56       1         8      0.13
            FUV20160505_024409.fits   2016/05/05T02:44:09       1        19      1.02
            FUV20160505_024430.fits   2016/05/05T02:44:30       1        19      5.02
            FUV20160505_024541.fits   2016/05/05T02:45:41       1        20     30.02
            FUV20160505_024856.fits   2016/05/05T02:48:56       1         8      0.13
            FUV20160505_024909.fits   2016/05/05T02:49:09       1        37      1.03
            FUV20160505_024930.fits   2016/05/05T02:49:30       1        19      5.02
            FUV20160505_025041.fits   2016/05/05T02:50:41       1        22     30.02
            FUV20160505_025356.fits   2016/05/05T02:53:56       1        37      0.13
            FUV20160505_025409.fits   2016/05/05T02:54:09       1        29      1.02
            FUV20160505_025430.fits   2016/05/05T02:54:30       1        35      5.02
            FUV20160505_025541.fits   2016/05/05T02:55:41       1        30     30.02
            FUV20160505_025856.fits   2016/05/05T02:58:56       1        44      0.13
            FUV20160505_025909.fits   2016/05/05T02:59:09       1        70      1.03
            FUV20160505_025930.fits   2016/05/05T02:59:30       1        75      5.02
            FUV20160505_030041.fits   2016/05/05T03:00:41       1        41     30.02
            FUV20160505_030356.fits   2016/05/05T03:03:56       1        28      0.13
            FUV20160505_030409.fits   2016/05/05T03:04:09       1        97      1.02
            FUV20160505_030430.fits   2016/05/05T03:04:30       1        71      5.02
            FUV20160505_030541.fits   2016/05/05T03:05:41       1        50     30.02
            FUV20160505_030856.fits   2016/05/05T03:08:56       1        24      0.13
            FUV20160505_030909.fits   2016/05/05T03:09:09       1        81      1.03
            FUV20160505_030930.fits   2016/05/05T03:09:30       1        57      5.02
            FUV20160505_031041.fits   2016/05/05T03:10:41       1        38     30.02
