#2016/10 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20161019_112350.fits   2016/10/19T11:23:50       1        48      0.05
            NUV20161019_112403.fits   2016/10/19T11:24:03       1        71      1.05
            NUV20161019_112420.fits   2016/10/19T11:24:20       1        38      5.02
            NUV20161019_112506.fits   2016/10/19T11:25:06       1        26     30.02
            NUV20161019_112850.fits   2016/10/19T11:28:50       1         8      0.05
            NUV20161019_112903.fits   2016/10/19T11:29:03       1        48      1.02
            NUV20161019_112920.fits   2016/10/19T11:29:20       1        38      5.02
            NUV20161019_113006.fits   2016/10/19T11:30:06       1        33     30.02
            NUV20161019_113350.fits   2016/10/19T11:33:50       1         5      0.05
            NUV20161019_113403.fits   2016/10/19T11:34:03       1       105      1.02
            NUV20161019_113420.fits   2016/10/19T11:34:20       1        51      5.02
            NUV20161019_113506.fits   2016/10/19T11:35:06       1        36     30.02
            NUV20161019_113850.fits   2016/10/19T11:38:50       1        68      0.05
            NUV20161019_113903.fits   2016/10/19T11:39:03       1       221      1.02
            NUV20161019_113920.fits   2016/10/19T11:39:20       1       207      5.02
            NUV20161019_114006.fits   2016/10/19T11:40:06       1        76     30.02
            NUV20161019_114350.fits   2016/10/19T11:43:50       1        22      0.05
            NUV20161019_114403.fits   2016/10/19T11:44:03       1        65      1.02
            NUV20161019_114420.fits   2016/10/19T11:44:20       1        74      5.02
            NUV20161019_114506.fits   2016/10/19T11:45:06       1        55     30.02
            NUV20161019_114850.fits   2016/10/19T11:48:50       1        12      0.05
            NUV20161019_114903.fits   2016/10/19T11:49:03       1        90      1.02
            NUV20161019_114920.fits   2016/10/19T11:49:20       1        62      5.02
            NUV20161019_115006.fits   2016/10/19T11:50:06       1        45     30.02
            NUV20161019_115350.fits   2016/10/19T11:53:50       1        26      0.05
            NUV20161019_115403.fits   2016/10/19T11:54:03       1       119      1.02
            NUV20161019_115420.fits   2016/10/19T11:54:20       1        54      5.02
            NUV20161019_115506.fits   2016/10/19T11:55:06       1        38     30.02
            NUV20161019_115850.fits   2016/10/19T11:58:50       1        39      0.05
            NUV20161019_115903.fits   2016/10/19T11:59:03       1        87      1.02
            NUV20161019_115920.fits   2016/10/19T11:59:20       1        73      5.02
            NUV20161019_120006.fits   2016/10/19T12:00:06       1        34     30.02
            NUV20161019_120350.fits   2016/10/19T12:03:50       1        12      0.05
            NUV20161019_120403.fits   2016/10/19T12:04:03       1        18      1.02
            NUV20161019_120420.fits   2016/10/19T12:04:20       1        35      5.02
            NUV20161019_120506.fits   2016/10/19T12:05:06       1        39     30.02
            NUV20161019_120850.fits   2016/10/19T12:08:50       1         6      0.05
            NUV20161019_120903.fits   2016/10/19T12:09:03       1        10      1.02
            NUV20161019_120920.fits   2016/10/19T12:09:20       1        31      5.02
            NUV20161019_121006.fits   2016/10/19T12:10:06       1        38     30.02
            NUV20161019_121350.fits   2016/10/19T12:13:50       1         4      0.05
            NUV20161019_121403.fits   2016/10/19T12:14:03       1        15      1.02
            NUV20161019_121420.fits   2016/10/19T12:14:20       1        32      5.02
            NUV20161019_121506.fits   2016/10/19T12:15:06       1        34     30.02
            NUV20161019_121850.fits   2016/10/19T12:18:50       1         8      0.05
            NUV20161019_121903.fits   2016/10/19T12:19:03       1        54      1.02
            NUV20161019_121920.fits   2016/10/19T12:19:20       1        30      5.02
            NUV20161019_122006.fits   2016/10/19T12:20:06       1        27     30.02
            NUV20161019_122350.fits   2016/10/19T12:23:50       1        12      0.05
            NUV20161019_122403.fits   2016/10/19T12:24:03       1        43      1.02
            NUV20161019_122420.fits   2016/10/19T12:24:20       1        59      5.02
            NUV20161019_122506.fits   2016/10/19T12:25:06       1        48     30.02
            NUV20161019_122850.fits   2016/10/19T12:28:50       1        59      0.05
            NUV20161019_122903.fits   2016/10/19T12:29:03       1       175      1.02
            NUV20161019_122920.fits   2016/10/19T12:29:20       1       146      5.02
            NUV20161019_123006.fits   2016/10/19T12:30:06       0        22     30.02
            NUV20161019_123350.fits   2016/10/19T12:33:50       1        22      0.05
            NUV20161019_123403.fits   2016/10/19T12:34:03       1       111      1.02
            NUV20161019_123420.fits   2016/10/19T12:34:20       1        59      5.02
            NUV20161019_123506.fits   2016/10/19T12:35:06       1        43     30.02
            NUV20161019_123850.fits   2016/10/19T12:38:50       1        82      0.05
            NUV20161019_123903.fits   2016/10/19T12:39:03       1        90      1.02
            NUV20161019_123920.fits   2016/10/19T12:39:20       1        74      5.02
            NUV20161019_124006.fits   2016/10/19T12:40:06       1        49     30.02
            NUV20161019_124350.fits   2016/10/19T12:43:50       1       126      0.05
            NUV20161019_124403.fits   2016/10/19T12:44:03       1       255      1.02
            NUV20161019_124420.fits   2016/10/19T12:44:20       1       112      5.02
            NUV20161019_124506.fits   2016/10/19T12:45:06       1        43     30.02
            NUV20161019_124850.fits   2016/10/19T12:48:50       1        14      0.05
            NUV20161019_124903.fits   2016/10/19T12:49:03       1        43      1.02
            NUV20161019_124920.fits   2016/10/19T12:49:20       1        37      5.02
            NUV20161019_125006.fits   2016/10/19T12:50:06       1        33     30.02
            NUV20161019_125350.fits   2016/10/19T12:53:50       1         7      0.05
            NUV20161019_125403.fits   2016/10/19T12:54:03       1        20      1.02
            NUV20161019_125420.fits   2016/10/19T12:54:20       1       114      5.02
            NUV20161019_125506.fits   2016/10/19T12:55:06       1        36     30.02
