#2018/02 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20180221_115453.fits   2018/02/21T11:54:53       1        20      0.13
            FUV20180221_115503.fits   2018/02/21T11:55:03       1        49      1.02
            FUV20180221_115520.fits   2018/02/21T11:55:20       1        82      5.02
            FUV20180221_115639.fits   2018/02/21T11:56:39       1        90     30.02
            FUV20180221_115956.fits   2018/02/21T11:59:56       1        41      0.13
            FUV20180221_120002.fits   2018/02/21T12:00:02       1        84      1.02
            FUV20180221_120029.fits   2018/02/21T12:00:29       1        80      5.02
            FUV20180221_120138.fits   2018/02/21T12:01:38       1        86     30.02
            FUV20180221_120453.fits   2018/02/21T12:04:53       1        93      0.13
            FUV20180221_120503.fits   2018/02/21T12:05:03       1       132      1.02
            FUV20180221_120520.fits   2018/02/21T12:05:20       1       114      5.02
            FUV20180221_120638.fits   2018/02/21T12:06:38       1        83     30.02
            FUV20180221_120956.fits   2018/02/21T12:09:56       1        64      0.13
            FUV20180221_121003.fits   2018/02/21T12:10:03       1       113      1.02
            FUV20180221_121029.fits   2018/02/21T12:10:29       1        98      5.02
            FUV20180221_121138.fits   2018/02/21T12:11:38       1        67     30.02
            FUV20180221_121455.fits   2018/02/21T12:14:55       1       137      0.13
            FUV20180221_121505.fits   2018/02/21T12:15:05       1       162      1.02
            FUV20180221_121520.fits   2018/02/21T12:15:20       1       106      5.02
            FUV20180221_121638.fits   2018/02/21T12:16:38       1        67     30.02
            FUV20180221_121956.fits   2018/02/21T12:19:56       1        77      0.13
            FUV20180221_122002.fits   2018/02/21T12:20:02       1       118      1.02
            FUV20180221_122020.fits   2018/02/21T12:20:20       1       121      5.02
            FUV20180221_122137.fits   2018/02/21T12:21:37       1        67     30.02
            FUV20180221_122454.fits   2018/02/21T12:24:54       1        21      0.14
            FUV20180221_122503.fits   2018/02/21T12:25:03       1        56      1.02
            FUV20180221_122529.fits   2018/02/21T12:25:29       1        85      5.02
            FUV20180221_122638.fits   2018/02/21T12:26:38       1        74     30.02
            FUV20180221_122954.fits   2018/02/21T12:29:54       1        13      0.14
            FUV20180221_123003.fits   2018/02/21T12:30:03       1        17      1.02
            FUV20180221_123029.fits   2018/02/21T12:30:29       1        62      5.02
            FUV20180221_123138.fits   2018/02/21T12:31:38       1        82     30.02
            FUV20180221_123457.fits   2018/02/21T12:34:57       1         9      0.14
            FUV20180221_123503.fits   2018/02/21T12:35:03       1        21      1.03
            FUV20180221_123521.fits   2018/02/21T12:35:21       1        55      5.02
            FUV20180221_123638.fits   2018/02/21T12:36:38       1        55     30.02
            FUV20180221_123953.fits   2018/02/21T12:39:53       1        14      0.13
            FUV20180221_124002.fits   2018/02/21T12:40:02       1        14      1.02
            FUV20180221_124020.fits   2018/02/21T12:40:20       1        55      5.02
            FUV20180221_124137.fits   2018/02/21T12:41:37       1        73     30.02
            FUV20180221_124456.fits   2018/02/21T12:44:56       1        11      0.13
            FUV20180221_124503.fits   2018/02/21T12:45:03       1        29      1.02
            FUV20180221_124529.fits   2018/02/21T12:45:29       1        65      5.02
            FUV20180221_124638.fits   2018/02/21T12:46:38       1        58     30.02
            FUV20180221_124954.fits   2018/02/21T12:49:54       1        78      0.14
            FUV20180221_125003.fits   2018/02/21T12:50:03       1       117      1.02
            FUV20180221_125021.fits   2018/02/21T12:50:21       1        99      5.02
            FUV20180221_125139.fits   2018/02/21T12:51:39       1        71     30.02
            FUV20180221_125457.fits   2018/02/21T12:54:57       1       103      0.14
            FUV20180221_125506.fits   2018/02/21T12:55:06       1       139      1.03
            FUV20180221_125520.fits   2018/02/21T12:55:20       1        90      5.02
            FUV20180221_125638.fits   2018/02/21T12:56:38       1        68     30.02
            FUV20180221_125957.fits   2018/02/21T12:59:57       1        26      0.14
            FUV20180221_130004.fits   2018/02/21T13:00:04       1       130      1.03
            FUV20180221_130021.fits   2018/02/21T13:00:21       1       101      5.02
            FUV20180221_130137.fits   2018/02/21T13:01:37       1        66     30.02
            FUV20180221_130453.fits   2018/02/21T13:04:53       1        64      0.13
            FUV20180221_130502.fits   2018/02/21T13:05:02       1       189      1.02
            FUV20180221_130520.fits   2018/02/21T13:05:20       1       140      5.02
            FUV20180221_130639.fits   2018/02/21T13:06:39       1        85     30.02
            FUV20180221_130953.fits   2018/02/21T13:09:53       1        59      0.13
            FUV20180221_131003.fits   2018/02/21T13:10:03       1        95      1.02
            FUV20180221_131029.fits   2018/02/21T13:10:29       1        63      5.02
            FUV20180221_131138.fits   2018/02/21T13:11:38       1        61     30.02
            FUV20180221_131453.fits   2018/02/21T13:14:53       1        16      0.13
            FUV20180221_131504.fits   2018/02/21T13:15:04       1        28      1.02
            FUV20180221_131520.fits   2018/02/21T13:15:20       1        74      5.02
            FUV20180221_131638.fits   2018/02/21T13:16:38       1        65     30.02
            FUV20180221_131953.fits   2018/02/21T13:19:53       1         9      0.13
            FUV20180221_132003.fits   2018/02/21T13:20:03       1        58      1.02
            FUV20180221_132020.fits   2018/02/21T13:20:20       1        70      5.02
            FUV20180221_132138.fits   2018/02/21T13:21:38       1        98     30.02
            FUV20180221_132453.fits   2018/02/21T13:24:53       1        14      0.13
            FUV20180221_132503.fits   2018/02/21T13:25:03       1        29      1.02
            FUV20180221_132520.fits   2018/02/21T13:25:20       1        74      5.02
            FUV20180221_132638.fits   2018/02/21T13:26:38       1        98     30.02
