#2015/12 Number Pass = 43 (97.7273%)
                               file                  time    pass    total5   exptime
            FUV20151216_234056.fits   2015/12/16T23:40:56       1         9      0.20
            FUV20151216_234109.fits   2015/12/16T23:41:09       1        23      1.03
            FUV20151216_234130.fits   2015/12/16T23:41:30       1        65      5.02
            FUV20151216_234241.fits   2015/12/16T23:42:41       1        60     30.02
            FUV20151216_234556.fits   2015/12/16T23:45:56       1        24      0.13
            FUV20151216_234609.fits   2015/12/16T23:46:09       1        78      1.03
            FUV20151216_234630.fits   2015/12/16T23:46:30       1        54      5.02
            FUV20151216_234741.fits   2015/12/16T23:47:41       1        69     30.02
            FUV20151216_235056.fits   2015/12/16T23:50:56       1         8      0.13
            FUV20151216_235109.fits   2015/12/16T23:51:09       1        21      1.03
            FUV20151216_235130.fits   2015/12/16T23:51:30       1        61      5.02
            FUV20151216_235241.fits   2015/12/16T23:52:41       1        73     30.02
            FUV20151216_235556.fits   2015/12/16T23:55:56       1        23      0.13
            FUV20151216_235609.fits   2015/12/16T23:56:09       1        63      1.03
            FUV20151216_235630.fits   2015/12/16T23:56:30       1        54      5.02
            FUV20151216_235741.fits   2015/12/16T23:57:41       1        52     30.02
            FUV20151217_000056.fits   2015/12/17T00:00:56       1        60      0.13
            FUV20151217_000109.fits   2015/12/17T00:01:09       1       115      1.03
            FUV20151217_000130.fits   2015/12/17T00:01:30       1        87      5.02
            FUV20151217_000241.fits   2015/12/17T00:02:41       1        54     30.02
            FUV20151217_000556.fits   2015/12/17T00:05:56       1        33      0.13
            FUV20151217_000609.fits   2015/12/17T00:06:09       1        84      1.03
            FUV20151217_000630.fits   2015/12/17T00:06:30       1        76      5.02
            FUV20151217_000741.fits   2015/12/17T00:07:41       1        79     30.02
            FUV20151217_001056.fits   2015/12/17T00:10:56       1        70      0.13
            FUV20151217_001109.fits   2015/12/17T00:11:09       1       123      1.02
            FUV20151217_001130.fits   2015/12/17T00:11:30       1        83      5.02
            FUV20151217_001241.fits   2015/12/17T00:12:41       1        52     30.02
            FUV20151217_001556.fits   2015/12/17T00:15:56       1        45      0.13
            FUV20151217_001609.fits   2015/12/17T00:16:09       1        77      1.03
            FUV20151217_001630.fits   2015/12/17T00:16:30       1        98      5.02
            FUV20151217_001741.fits   2015/12/17T00:17:41       1        65     30.02
            FUV20151217_002056.fits   2015/12/17T00:20:56       1        14      0.13
            FUV20151217_002109.fits   2015/12/17T00:21:09       1        62      1.03
            FUV20151217_002130.fits   2015/12/17T00:21:30       1       113      5.02
            FUV20151217_002241.fits   2015/12/17T00:22:41       1        88     30.02
            FUV20151217_002556.fits   2015/12/17T00:25:56       1        17      0.13
            FUV20151217_002609.fits   2015/12/17T00:26:09       1        32      1.03
            FUV20151217_002630.fits   2015/12/17T00:26:30       0         0      5.02
            FUV20151217_002741.fits   2015/12/17T00:27:41       1       123     30.02
            FUV20151217_003056.fits   2015/12/17T00:30:56       1         5      0.13
            FUV20151217_003109.fits   2015/12/17T00:31:09       1        31      1.03
            FUV20151217_003130.fits   2015/12/17T00:31:30       1       117      5.02
            FUV20151217_003241.fits   2015/12/17T00:32:41       1       137     30.02
