#2017/08 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20170809_114859.fits   2017/08/09T11:48:59       1        69      0.13
            FUV20170809_114918.fits   2017/08/09T11:49:18       1       169      1.02
            FUV20170809_114937.fits   2017/08/09T11:49:37       1        73      5.02
            FUV20170809_115045.fits   2017/08/09T11:50:45       1        54     30.02
            FUV20170809_115351.fits   2017/08/09T11:53:51       1        11      0.13
            FUV20170809_115418.fits   2017/08/09T11:54:18       1        45      1.02
            FUV20170809_115435.fits   2017/08/09T11:54:35       1       219      5.02
            FUV20170809_115544.fits   2017/08/09T11:55:44       1        59     30.02
            FUV20170809_115850.fits   2017/08/09T11:58:50       1         7      0.13
            FUV20170809_115911.fits   2017/08/09T11:59:11       1        43      1.02
            FUV20170809_115936.fits   2017/08/09T11:59:36       1        46      5.02
            FUV20170809_120044.fits   2017/08/09T12:00:44       1        47     30.02
            FUV20170809_120351.fits   2017/08/09T12:03:51       1        21      0.13
            FUV20170809_120419.fits   2017/08/09T12:04:19       1       119      1.02
            FUV20170809_120437.fits   2017/08/09T12:04:37       1        85      5.02
            FUV20170809_120545.fits   2017/08/09T12:05:45       1        60     30.02
            FUV20170809_120852.fits   2017/08/09T12:08:52       1        26      0.13
            FUV20170809_120911.fits   2017/08/09T12:09:11       1       154      1.02
            FUV20170809_120938.fits   2017/08/09T12:09:38       1        84      5.02
            FUV20170809_121044.fits   2017/08/09T12:10:44       1        44     30.02
            FUV20170809_121359.fits   2017/08/09T12:13:59       1        31      0.13
            FUV20170809_121419.fits   2017/08/09T12:14:19       1       110      1.02
            FUV20170809_121436.fits   2017/08/09T12:14:36       1        64      5.02
            FUV20170809_121544.fits   2017/08/09T12:15:44       1        66     30.02
            FUV20170809_121859.fits   2017/08/09T12:18:59       1        65      0.13
            FUV20170809_121919.fits   2017/08/09T12:19:19       1        95      1.02
            FUV20170809_121937.fits   2017/08/09T12:19:37       1        85      5.02
            FUV20170809_122044.fits   2017/08/09T12:20:44       1        70     30.02
            FUV20170809_122358.fits   2017/08/09T12:23:58       1        50      0.13
            FUV20170809_122418.fits   2017/08/09T12:24:18       1        80      1.02
            FUV20170809_122436.fits   2017/08/09T12:24:36       1        78      5.02
            FUV20170809_122545.fits   2017/08/09T12:25:45       1        55     30.02
            FUV20170809_122852.fits   2017/08/09T12:28:52       1        19      0.13
            FUV20170809_122918.fits   2017/08/09T12:29:18       1        22      1.02
            FUV20170809_122936.fits   2017/08/09T12:29:36       1        53      5.02
            FUV20170809_123045.fits   2017/08/09T12:30:45       1        46     30.02
            FUV20170809_123351.fits   2017/08/09T12:33:51       1         6      0.13
            FUV20170809_123418.fits   2017/08/09T12:34:18       1        19      1.02
            FUV20170809_123436.fits   2017/08/09T12:34:36       1        47      5.02
            FUV20170809_123543.fits   2017/08/09T12:35:43       1        57     30.02
            FUV20170809_123852.fits   2017/08/09T12:38:52       1         5      0.13
            FUV20170809_123918.fits   2017/08/09T12:39:18       1        22      1.02
            FUV20170809_123936.fits   2017/08/09T12:39:36       1        46      5.02
            FUV20170809_124045.fits   2017/08/09T12:40:45       1        56     30.02
            FUV20170809_124350.fits   2017/08/09T12:43:50       1         4      0.13
            FUV20170809_124418.fits   2017/08/09T12:44:18       1        15      1.02
            FUV20170809_124436.fits   2017/08/09T12:44:36       1        48      5.02
            FUV20170809_124543.fits   2017/08/09T12:45:43       1        56     30.02
            FUV20170809_124858.fits   2017/08/09T12:48:58       1        16      0.13
            FUV20170809_124918.fits   2017/08/09T12:49:18       1        36      1.02
            FUV20170809_124935.fits   2017/08/09T12:49:35       1        79      5.02
            FUV20170809_125044.fits   2017/08/09T12:50:44       1        52     30.02
            FUV20170809_125351.fits   2017/08/09T12:53:51       1        75      0.13
            FUV20170809_125418.fits   2017/08/09T12:54:18       1       158      1.02
            FUV20170809_125436.fits   2017/08/09T12:54:36       1        86      5.02
            FUV20170809_125545.fits   2017/08/09T12:55:45       1        86     30.02
            FUV20170809_125850.fits   2017/08/09T12:58:50       1        42      0.14
            FUV20170809_125918.fits   2017/08/09T12:59:18       1       123      1.02
            FUV20170809_125938.fits   2017/08/09T12:59:38       1        94      5.02
            FUV20170809_130043.fits   2017/08/09T13:00:43       1        77     30.02
            FUV20170809_130353.fits   2017/08/09T13:03:53       1        68      0.18
            FUV20170809_130413.fits   2017/08/09T13:04:13       1       123      1.04
            FUV20170809_130438.fits   2017/08/09T13:04:38       1        81      5.02
            FUV20170809_130544.fits   2017/08/09T13:05:44       1        56     30.02
            FUV20170809_130856.fits   2017/08/09T13:08:56       1        38      0.19
            FUV20170809_130911.fits   2017/08/09T13:09:11       1       132      1.02
            FUV20170809_130938.fits   2017/08/09T13:09:38       1       109      5.02
            FUV20170809_131045.fits   2017/08/09T13:10:45       1        67     30.02
            FUV20170809_131356.fits   2017/08/09T13:13:56       1        15      0.20
            FUV20170809_131413.fits   2017/08/09T13:14:13       1        64      1.04
            FUV20170809_131438.fits   2017/08/09T13:14:38       1        76      5.02
            FUV20170809_131544.fits   2017/08/09T13:15:44       1        50     30.02
            FUV20170809_131852.fits   2017/08/09T13:18:52       1         6      0.17
            FUV20170809_131918.fits   2017/08/09T13:19:18       1        51      1.03
            FUV20170809_131937.fits   2017/08/09T13:19:37       1        57      5.02
            FUV20170809_132043.fits   2017/08/09T13:20:43       1        54     30.02
