#2017/05 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20170518_002747.fits   2017/05/18T00:27:47       1        29      0.17
            FUV20170518_002752.fits   2017/05/18T00:27:52       1        49      1.03
            FUV20170518_002827.fits   2017/05/18T00:28:27       1        75      5.02
            FUV20170518_002934.fits   2017/05/18T00:29:34       1        47     30.02
            FUV20170518_003240.fits   2017/05/18T00:32:40       1        55      0.13
            FUV20170518_003259.fits   2017/05/18T00:32:59       1       160      1.02
            FUV20170518_003327.fits   2017/05/18T00:33:27       1        84      5.02
            FUV20170518_003437.fits   2017/05/18T00:34:37       1        47     30.02
            FUV20170518_003743.fits   2017/05/18T00:37:43       1        30      0.13
            FUV20170518_003750.fits   2017/05/18T00:37:50       1        88      1.02
            FUV20170518_003828.fits   2017/05/18T00:38:28       1       100      5.02
            FUV20170518_003934.fits   2017/05/18T00:39:34       1        61     30.02
            FUV20170518_004243.fits   2017/05/18T00:42:43       1        33      0.13
            FUV20170518_004250.fits   2017/05/18T00:42:50       1       106      1.02
            FUV20170518_004327.fits   2017/05/18T00:43:27       1        77      5.02
            FUV20170518_004434.fits   2017/05/18T00:44:34       1        50     30.02
            FUV20170518_004742.fits   2017/05/18T00:47:42       1        51      0.13
            FUV20170518_004759.fits   2017/05/18T00:47:59       1       161      1.02
            FUV20170518_004827.fits   2017/05/18T00:48:27       1        96      5.02
            FUV20170518_004937.fits   2017/05/18T00:49:37       1        61     30.02
            FUV20170518_005241.fits   2017/05/18T00:52:41       1        31      0.13
            FUV20170518_005259.fits   2017/05/18T00:52:59       1        42      1.02
            FUV20170518_005327.fits   2017/05/18T00:53:27       1        62      5.02
            FUV20170518_005434.fits   2017/05/18T00:54:34       1        58     30.02
            FUV20170518_005741.fits   2017/05/18T00:57:41       1        66      0.13
            FUV20170518_005750.fits   2017/05/18T00:57:50       1        44      1.02
            FUV20170518_005827.fits   2017/05/18T00:58:27       1        44      5.02
            FUV20170518_005936.fits   2017/05/18T00:59:36       1        46     30.02
            FUV20170518_010243.fits   2017/05/18T01:02:43       1        26      0.13
            FUV20170518_010250.fits   2017/05/18T01:02:50       1        35      1.02
            FUV20170518_010327.fits   2017/05/18T01:03:27       1        39      5.02
            FUV20170518_010436.fits   2017/05/18T01:04:36       1        51     30.02
            FUV20170518_010740.fits   2017/05/18T01:07:40       1         4      0.13
            FUV20170518_010751.fits   2017/05/18T01:07:51       1        27      1.02
            FUV20170518_010827.fits   2017/05/18T01:08:27       1        28      5.02
            FUV20170518_010936.fits   2017/05/18T01:09:36       1        38     30.02
            FUV20170518_011240.fits   2017/05/18T01:12:40       1        20      0.13
            FUV20170518_011259.fits   2017/05/18T01:12:59       1        48      1.02
            FUV20170518_011328.fits   2017/05/18T01:13:28       1        59      5.02
            FUV20170518_011436.fits   2017/05/18T01:14:36       1        48     30.02
            FUV20170518_011741.fits   2017/05/18T01:17:41       1        43      0.13
            FUV20170518_011759.fits   2017/05/18T01:17:59       1       121      1.02
            FUV20170518_011827.fits   2017/05/18T01:18:27       1        99      5.02
            FUV20170518_011937.fits   2017/05/18T01:19:37       1        63     30.02
            FUV20170518_012242.fits   2017/05/18T01:22:42       1       118      0.13
            FUV20170518_012259.fits   2017/05/18T01:22:59       1        87      1.02
            FUV20170518_012327.fits   2017/05/18T01:23:27       1        92      5.02
            FUV20170518_012435.fits   2017/05/18T01:24:35       1        44     30.02
            FUV20170518_012740.fits   2017/05/18T01:27:40       1        31      0.13
            FUV20170518_012759.fits   2017/05/18T01:27:59       1       120      1.02
            FUV20170518_012827.fits   2017/05/18T01:28:27       1        75      5.02
            FUV20170518_012935.fits   2017/05/18T01:29:35       1        53     30.02
            FUV20170518_013241.fits   2017/05/18T01:32:41       1        71      0.13
            FUV20170518_013259.fits   2017/05/18T01:32:59       1       117      1.02
            FUV20170518_013327.fits   2017/05/18T01:33:27       1        90      5.02
            FUV20170518_013435.fits   2017/05/18T01:34:35       1        53     30.02
            FUV20170518_013743.fits   2017/05/18T01:37:43       1        31      0.13
            FUV20170518_013759.fits   2017/05/18T01:37:59       1       116      1.02
            FUV20170518_013828.fits   2017/05/18T01:38:28       1        56      5.02
            FUV20170518_013934.fits   2017/05/18T01:39:34       1        52     30.02
            FUV20170518_014241.fits   2017/05/18T01:42:41       1         5      0.13
            FUV20170518_014259.fits   2017/05/18T01:42:59       1        50      1.02
            FUV20170518_014327.fits   2017/05/18T01:43:27       1        53      5.02
            FUV20170518_014435.fits   2017/05/18T01:44:35       1        56     30.02
            FUV20170518_014741.fits   2017/05/18T01:47:41       1        24      0.13
            FUV20170518_014750.fits   2017/05/18T01:47:50       1        36      1.02
            FUV20170518_014827.fits   2017/05/18T01:48:27       1        51      5.02
            FUV20170518_014937.fits   2017/05/18T01:49:37       1        49     30.02
            FUV20170518_015241.fits   2017/05/18T01:52:41       1         6      0.13
            FUV20170518_015259.fits   2017/05/18T01:52:59       1        35      1.02
            FUV20170518_015327.fits   2017/05/18T01:53:27       1        48      5.02
            FUV20170518_015437.fits   2017/05/18T01:54:37       1        50     30.02
            FUV20170518_015741.fits   2017/05/18T01:57:41       1         8      0.13
            FUV20170518_015759.fits   2017/05/18T01:57:59       1        28      1.02
            FUV20170518_015827.fits   2017/05/18T01:58:27       1        44      5.02
            FUV20170518_015937.fits   2017/05/18T01:59:37       1        41     30.02
