#2018/06 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20180612_224905.fits   2018/06/12T22:49:05       1        33      0.06
            NUV20180612_224918.fits   2018/06/12T22:49:18       1        62      1.05
            NUV20180612_224920.fits   2018/06/12T22:49:20       1        66      5.02
            NUV20180612_225018.fits   2018/06/12T22:50:18       1        79     30.02
            NUV20180612_225405.fits   2018/06/12T22:54:05       1        12      0.05
            NUV20180612_225413.fits   2018/06/12T22:54:13       1        32      1.03
            NUV20180612_225421.fits   2018/06/12T22:54:21       1        50      5.02
            NUV20180612_225518.fits   2018/06/12T22:55:18       1        71     30.02
            NUV20180612_225903.fits   2018/06/12T22:59:03       0         4      0.05
            NUV20180612_225917.fits   2018/06/12T22:59:17       1        35      1.05
            NUV20180612_225920.fits   2018/06/12T22:59:20       1        51      5.02
            NUV20180612_230011.fits   2018/06/12T23:00:11       1        63     30.02
            NUV20180612_230404.fits   2018/06/12T23:04:04       1        12      0.06
            NUV20180612_230413.fits   2018/06/12T23:04:13       1        31      1.03
            NUV20180612_230421.fits   2018/06/12T23:04:21       1        46      5.02
            NUV20180612_230510.fits   2018/06/12T23:05:10       1        49     30.02
            NUV20180612_230902.fits   2018/06/12T23:09:02       1        11      0.05
            NUV20180612_230917.fits   2018/06/12T23:09:17       1        61      1.04
            NUV20180612_230921.fits   2018/06/12T23:09:21       1        81      5.02
            NUV20180612_231018.fits   2018/06/12T23:10:18       1        59     30.02
            NUV20180612_231404.fits   2018/06/12T23:14:04       1        54      0.05
            NUV20180612_231415.fits   2018/06/12T23:14:15       1       156      1.04
            NUV20180612_231420.fits   2018/06/12T23:14:20       1        76      5.02
            NUV20180612_231519.fits   2018/06/12T23:15:19       1        63     30.02
            NUV20180612_231903.fits   2018/06/12T23:19:03       1        38      0.05
            NUV20180612_231913.fits   2018/06/12T23:19:13       1       124      1.03
            NUV20180612_231920.fits   2018/06/12T23:19:20       1        95      5.02
            NUV20180612_232010.fits   2018/06/12T23:20:10       1        66     30.02
            NUV20180612_232402.fits   2018/06/12T23:24:02       1        47      0.05
            NUV20180612_232414.fits   2018/06/12T23:24:14       1       133      1.03
            NUV20180612_232421.fits   2018/06/12T23:24:21       1       113      5.02
            NUV20180612_232519.fits   2018/06/12T23:25:19       1        61     30.02
            NUV20180612_232902.fits   2018/06/12T23:29:02       1        34      0.05
            NUV20180612_232918.fits   2018/06/12T23:29:18       1       109      1.05
            NUV20180612_232920.fits   2018/06/12T23:29:20       1        76      5.02
            NUV20180612_233018.fits   2018/06/12T23:30:18       1        71     30.02
            NUV20180612_233406.fits   2018/06/12T23:34:06       1        28      0.06
            NUV20180612_233412.fits   2018/06/12T23:34:12       1       133      1.02
            NUV20180612_233421.fits   2018/06/12T23:34:21       1        57      5.02
            NUV20180612_233510.fits   2018/06/12T23:35:10       1        37     30.02
            NUV20180612_233905.fits   2018/06/12T23:39:05       1         9      0.05
            NUV20180612_233918.fits   2018/06/12T23:39:18       1        21      1.05
            NUV20180612_233920.fits   2018/06/12T23:39:20       1        53      5.02
            NUV20180612_234019.fits   2018/06/12T23:40:19       1        71     30.02
            NUV20180612_234404.fits   2018/06/12T23:44:04       1        17      0.05
            NUV20180612_234418.fits   2018/06/12T23:44:18       1        64      1.05
            NUV20180612_234420.fits   2018/06/12T23:44:20       1        56      5.02
            NUV20180612_234519.fits   2018/06/12T23:45:19       1        71     30.02
            NUV20180612_234906.fits   2018/06/12T23:49:06       1       131      0.06
            NUV20180612_234918.fits   2018/06/12T23:49:18       1       227      1.05
            NUV20180612_234920.fits   2018/06/12T23:49:20       1       119      5.02
            NUV20180612_235019.fits   2018/06/12T23:50:19       1        73     30.02
            NUV20180612_235404.fits   2018/06/12T23:54:04       1         8      0.05
            NUV20180612_235412.fits   2018/06/12T23:54:12       1        31      1.02
            NUV20180612_235420.fits   2018/06/12T23:54:20       1        34      5.02
            NUV20180612_235518.fits   2018/06/12T23:55:18       1        48     30.02
            NUV20180612_235903.fits   2018/06/12T23:59:03       1        51      0.05
            NUV20180612_235918.fits   2018/06/12T23:59:18       1        46      1.05
            NUV20180612_235921.fits   2018/06/12T23:59:21       1        48      5.02
            NUV20180613_000010.fits   2018/06/13T00:00:10       1        73     30.02
            NUV20180613_000402.fits   2018/06/13T00:04:02       1        92      0.05
            NUV20180613_000414.fits   2018/06/13T00:04:14       1       190      1.03
            NUV20180613_000421.fits   2018/06/13T00:04:21       1       169      5.02
            NUV20180613_000519.fits   2018/06/13T00:05:19       1        71     30.02
            NUV20180613_000902.fits   2018/06/13T00:09:02       1        47      0.05
            NUV20180613_000917.fits   2018/06/13T00:09:17       1       115      1.04
            NUV20180613_000921.fits   2018/06/13T00:09:21       1        85      5.02
            NUV20180613_001018.fits   2018/06/13T00:10:18       1        49     30.02
            NUV20180613_001404.fits   2018/06/13T00:14:04       1        47      0.05
            NUV20180613_001418.fits   2018/06/13T00:14:18       0      5366      1.05
            NUV20180613_001421.fits   2018/06/13T00:14:21       1       112      5.02
            NUV20180613_001511.fits   2018/06/13T00:15:11       1        58     30.02
            NUV20180613_001906.fits   2018/06/13T00:19:06       1        26      0.06
            NUV20180613_001913.fits   2018/06/13T00:19:13       1        92      1.03
            NUV20180613_001921.fits   2018/06/13T00:19:21       1        87      5.02
            NUV20180613_002019.fits   2018/06/13T00:20:19       1        43     30.02
