#2018/08 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20180808_234856.fits   2018/08/08T23:48:56       1        36      0.16
            FUV20180808_234914.fits   2018/08/08T23:49:14       1       131      1.03
            FUV20180808_234930.fits   2018/08/08T23:49:30       1        93      5.02
            FUV20180808_235040.fits   2018/08/08T23:50:40       1        64     30.02
            FUV20180808_235353.fits   2018/08/08T23:53:53       1        35      0.13
            FUV20180808_235414.fits   2018/08/08T23:54:14       1       109      1.02
            FUV20180808_235430.fits   2018/08/08T23:54:30       1        94      5.02
            FUV20180808_235549.fits   2018/08/08T23:55:49       1        49     30.02
            FUV20180808_235855.fits   2018/08/08T23:58:55       1        12      0.13
            FUV20180808_235912.fits   2018/08/08T23:59:12       1        47      1.02
            FUV20180808_235931.fits   2018/08/08T23:59:31       1        61      5.02
            FUV20180809_000049.fits   2018/08/09T00:00:49       1        41     30.02
            FUV20180809_000354.fits   2018/08/09T00:03:54       1        11      0.13
            FUV20180809_000413.fits   2018/08/09T00:04:13       1         9      1.02
            FUV20180809_000430.fits   2018/08/09T00:04:30       1        39      5.02
            FUV20180809_000540.fits   2018/08/09T00:05:40       1        40     30.02
            FUV20180809_000854.fits   2018/08/09T00:08:54       1        16      0.13
            FUV20180809_000913.fits   2018/08/09T00:09:13       1        25      1.02
            FUV20180809_000931.fits   2018/08/09T00:09:31       1        35      5.02
            FUV20180809_001040.fits   2018/08/09T00:10:40       1        38     30.02
            FUV20180809_001355.fits   2018/08/09T00:13:55       1        10      0.13
            FUV20180809_001412.fits   2018/08/09T00:14:12       1        15      1.02
            FUV20180809_001430.fits   2018/08/09T00:14:30       1        28      5.02
            FUV20180809_001549.fits   2018/08/09T00:15:49       1        41     30.02
            FUV20180809_001854.fits   2018/08/09T00:18:54       1        20      0.13
            FUV20180809_001912.fits   2018/08/09T00:19:12       1        34      1.02
            FUV20180809_001930.fits   2018/08/09T00:19:30       1        43      5.02
            FUV20180809_002048.fits   2018/08/09T00:20:48       1        41     30.02
            FUV20180809_002357.fits   2018/08/09T00:23:57       1        36      0.16
            FUV20180809_002415.fits   2018/08/09T00:24:15       1       112      1.03
            FUV20180809_002432.fits   2018/08/09T00:24:32       1        98      5.02
            FUV20180809_002548.fits   2018/08/09T00:25:48       1        72     30.02
            FUV20180809_002854.fits   2018/08/09T00:28:54       1        61      0.14
            FUV20180809_002913.fits   2018/08/09T00:29:13       1        74      1.02
            FUV20180809_002930.fits   2018/08/09T00:29:30       1        92      5.02
            FUV20180809_003040.fits   2018/08/09T00:30:40       1        73     30.02
            FUV20180809_003355.fits   2018/08/09T00:33:55       1        69      0.13
            FUV20180809_003414.fits   2018/08/09T00:34:14       1        71      1.02
            FUV20180809_003430.fits   2018/08/09T00:34:30       1        80      5.02
            FUV20180809_003547.fits   2018/08/09T00:35:47       1        66     30.02
            FUV20180809_003857.fits   2018/08/09T00:38:57       1        28      0.14
            FUV20180809_003915.fits   2018/08/09T00:39:15       1       126      1.02
            FUV20180809_003931.fits   2018/08/09T00:39:31       1       103      5.02
            FUV20180809_004048.fits   2018/08/09T00:40:48       1        65     30.02
            FUV20180809_004351.fits   2018/08/09T00:43:51       1        43      0.19
            FUV20180809_004412.fits   2018/08/09T00:44:12       1       133      1.02
            FUV20180809_004431.fits   2018/08/09T00:44:31       1        58      5.02
            FUV20180809_004548.fits   2018/08/09T00:45:48       1        34     30.02
            FUV20180809_004854.fits   2018/08/09T00:48:54       1        21      0.14
            FUV20180809_004912.fits   2018/08/09T00:49:12       1       151      1.02
            FUV20180809_004932.fits   2018/08/09T00:49:32       1        39      5.02
            FUV20180809_005048.fits   2018/08/09T00:50:48       1        38     30.02
            FUV20180809_005356.fits   2018/08/09T00:53:56       1         7      0.13
            FUV20180809_005413.fits   2018/08/09T00:54:13       1        31      1.02
            FUV20180809_005430.fits   2018/08/09T00:54:30       1        41      5.02
            FUV20180809_005547.fits   2018/08/09T00:55:47       1        32     30.02
            FUV20180809_005855.fits   2018/08/09T00:58:55       1        14      0.14
            FUV20180809_005912.fits   2018/08/09T00:59:12       1        42      1.02
            FUV20180809_005931.fits   2018/08/09T00:59:31       1        33      5.02
            FUV20180809_010049.fits   2018/08/09T01:00:49       1        38     30.02
            FUV20180809_010354.fits   2018/08/09T01:03:54       1         7      0.13
            FUV20180809_010413.fits   2018/08/09T01:04:13       1        12      1.02
            FUV20180809_010430.fits   2018/08/09T01:04:30       1        46      5.02
            FUV20180809_010548.fits   2018/08/09T01:05:48       1        41     30.02
            FUV20180809_010854.fits   2018/08/09T01:08:54       1         8      0.15
            FUV20180809_010915.fits   2018/08/09T01:09:15       1        89      1.03
            FUV20180809_010930.fits   2018/08/09T01:09:30       1        49      5.02
            FUV20180809_011047.fits   2018/08/09T01:10:47       1        41     30.02
            FUV20180809_011355.fits   2018/08/09T01:13:55       1        39      0.16
            FUV20180809_011413.fits   2018/08/09T01:14:13       1       125      1.03
            FUV20180809_011430.fits   2018/08/09T01:14:30       1        92      5.02
            FUV20180809_011540.fits   2018/08/09T01:15:40       1        65     30.02
            FUV20180809_011857.fits   2018/08/09T01:18:57       1        50      0.14
            FUV20180809_011912.fits   2018/08/09T01:19:12       1       159      1.02
            FUV20180809_011930.fits   2018/08/09T01:19:30       1        90      5.02
            FUV20180809_012040.fits   2018/08/09T01:20:40       1        50     30.02
