#2014/02 Number Pass = 68 (90.6667%)
                               file                  time    pass    total5   exptime
       FUV20140224_182914_0000.fits   2014/02/24T18:29:14       1        27      0.13
       FUV20140224_182927_0000.fits   2014/02/24T18:29:27       1        41      1.03
       FUV20140224_182948_0000.fits   2014/02/24T18:29:48       1        52      5.02
       FUV20140224_183059_0000.fits   2014/02/24T18:30:59       1        40     30.02
       FUV20140224_183414_0000.fits   2014/02/24T18:34:14       1        27      0.13
       FUV20140224_183448_0000.fits   2014/02/24T18:34:48       1       119      5.02
       FUV20140224_183559_0000.fits   2014/02/24T18:35:59       1       138     30.02
       FUV20140224_183914_0000.fits   2014/02/24T18:39:14       1        25      0.13
       FUV20140224_183927_0000.fits   2014/02/24T18:39:27       1        61      1.02
       FUV20140224_183948_0000.fits   2014/02/24T18:39:48       1        55      5.02
       FUV20140224_184059_0000.fits   2014/02/24T18:40:59       1        44     30.02
       FUV20140224_184414_0000.fits   2014/02/24T18:44:14       1        41      0.13
       FUV20140224_184427_0000.fits   2014/02/24T18:44:27       1        86      1.02
       FUV20140224_184448_0000.fits   2014/02/24T18:44:48       1        70      5.02
       FUV20140224_184559_0000.fits   2014/02/24T18:45:59       1        48     30.02
       FUV20140224_184914_0000.fits   2014/02/24T18:49:14       1        30      0.13
       FUV20140224_184927_0000.fits   2014/02/24T18:49:27       1       110      1.02
       FUV20140224_184948_0000.fits   2014/02/24T18:49:48       1        83      5.02
       FUV20140224_185059_0000.fits   2014/02/24T18:50:59       1        44     30.02
       FUV20140224_185414_0000.fits   2014/02/24T18:54:14       1        18      0.13
       FUV20140224_185427_0000.fits   2014/02/24T18:54:27       1        39      1.02
       FUV20140224_185448_0000.fits   2014/02/24T18:54:48       1        45      5.02
       FUV20140224_185559_0000.fits   2014/02/24T18:55:59       1        39     30.02
       FUV20140224_185914_0000.fits   2014/02/24T18:59:14       1         6      0.13
       FUV20140224_185927_0000.fits   2014/02/24T18:59:27       1        40      1.02
       FUV20140224_185948_0000.fits   2014/02/24T18:59:48       1        29      5.02
       FUV20140224_190059_0000.fits   2014/02/24T19:00:59       1        39     30.02
       FUV20140224_190414_0000.fits   2014/02/24T19:04:14       1         4      0.13
       FUV20140224_190427_0000.fits   2014/02/24T19:04:27       1        49      1.02
       FUV20140224_190448_0000.fits   2014/02/24T19:04:48       1        35      5.02
       FUV20140224_190559_0000.fits   2014/02/24T19:05:59       1        36     30.02
       FUV20140224_190914_0000.fits   2014/02/24T19:09:14       1         6      0.13
       FUV20140224_190927_0000.fits   2014/02/24T19:09:27       1        16      1.03
       FUV20140224_190948_0000.fits   2014/02/24T19:09:48       1        42      5.02
       FUV20140224_191059_0000.fits   2014/02/24T19:10:59       1        49     30.02
       FUV20140224_191414_0000.fits   2014/02/24T19:14:14       1        12      0.13
       FUV20140224_191427_0000.fits   2014/02/24T19:14:27       1        19      1.02
       FUV20140224_191448_0000.fits   2014/02/24T19:14:48       1        45      5.02
       FUV20140224_191559_0000.fits   2014/02/24T19:15:59       1        40     30.02
       FUV20140224_191914_0000.fits   2014/02/24T19:19:14       1        36      0.13
       FUV20140224_191927_0000.fits   2014/02/24T19:19:27       1        30      1.02
       FUV20140224_191948_0000.fits   2014/02/24T19:19:48       1        74      5.02
       FUV20140224_192059_0000.fits   2014/02/24T19:20:59       1        47     30.02
       FUV20140224_192414_0000.fits   2014/02/24T19:24:14       1        12      0.13
       FUV20140224_192427_0000.fits   2014/02/24T19:24:27       1        57      1.02
       FUV20140224_192448_0000.fits   2014/02/24T19:24:48       1        61      5.02
       FUV20140224_192559_0000.fits   2014/02/24T19:25:59       1        51     30.02
       FUV20140224_192914_0000.fits   2014/02/24T19:29:14       1        17      0.13
       FUV20140224_192927_0000.fits   2014/02/24T19:29:27       1        89      1.02
       FUV20140224_192948_0000.fits   2014/02/24T19:29:48       1        65      5.02
       FUV20140224_193059_0000.fits   2014/02/24T19:30:59       1        38     30.02
       FUV20140224_193414_0000.fits   2014/02/24T19:34:14       1        16      0.13
       FUV20140224_193427_0000.fits   2014/02/24T19:34:27       1       128      1.02
       FUV20140224_193448_0000.fits   2014/02/24T19:34:48       1        68      5.02
       FUV20140224_193559_0000.fits   2014/02/24T19:35:59       1        31     30.02
       FUV20140224_193914_0000.fits   2014/02/24T19:39:14       1        20      0.13
       FUV20140224_193927_0000.fits   2014/02/24T19:39:27       1       115      1.02
       FUV20140224_193948_0000.fits   2014/02/24T19:39:48       1        45      5.02
       FUV20140224_194059_0000.fits   2014/02/24T19:40:59       1        41     30.02
       FUV20140224_194414_0000.fits   2014/02/24T19:44:14       1        10      0.13
       FUV20140224_194427_0000.fits   2014/02/24T19:44:27       1        22      1.03
       FUV20140224_194448_0000.fits   2014/02/24T19:44:48       1        25      5.02
       FUV20140224_194559_0000.fits   2014/02/24T19:45:59       1        32     30.02
       FUV20140224_194914_0000.fits   2014/02/24T19:49:14       1         9      0.13
       FUV20140224_194927_0000.fits   2014/02/24T19:49:27       1        14      1.02
       FUV20140224_194948_0000.fits   2014/02/24T19:49:48       1        29      5.02
       FUV20140224_195059_0000.fits   2014/02/24T19:50:59       1        37     30.02
       FUV20140224_195414_0000.fits   2014/02/24T19:54:14       1       115      0.13
       FUV20140224_195427_0000.fits   2014/02/24T19:54:27       0       314      1.02
       FUV20140224_195448_0000.fits   2014/02/24T19:54:48       0       313      5.02
       FUV20140224_195559_0000.fits   2014/02/24T19:55:59       0       378     30.02
       FUV20140224_195914_0000.fits   2014/02/24T19:59:14       0      5082      0.13
       FUV20140224_195927_0000.fits   2014/02/24T19:59:27       0      9654      1.02
       FUV20140224_195948_0000.fits   2014/02/24T19:59:48       0      3529      5.02
       FUV20140224_200059_0000.fits   2014/02/24T20:00:59       0       922     30.02
