#2016/01 Number Pass = 44 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20160114_001851.fits   2016/01/14T00:18:51       1        14      0.05
            NUV20160114_001903.fits   2016/01/14T00:19:03       1        22      1.05
            NUV20160114_001920.fits   2016/01/14T00:19:20       1        45      5.02
            NUV20160114_002006.fits   2016/01/14T00:20:06       1        57     30.02
            NUV20160114_002351.fits   2016/01/14T00:23:51       1         8      0.05
            NUV20160114_002403.fits   2016/01/14T00:24:03       1        23      1.02
            NUV20160114_002420.fits   2016/01/14T00:24:20       1        42      5.02
            NUV20160114_002506.fits   2016/01/14T00:25:06       1        57     30.02
            NUV20160114_002851.fits   2016/01/14T00:28:51       1         8      0.05
            NUV20160114_002903.fits   2016/01/14T00:29:03       1        22      1.02
            NUV20160114_002920.fits   2016/01/14T00:29:20       1        44      5.02
            NUV20160114_003006.fits   2016/01/14T00:30:06       1        43     30.02
            NUV20160114_003351.fits   2016/01/14T00:33:51       1        24      0.05
            NUV20160114_003403.fits   2016/01/14T00:34:03       1        42      1.02
            NUV20160114_003420.fits   2016/01/14T00:34:20       1        60      5.02
            NUV20160114_003506.fits   2016/01/14T00:35:06       1        38     30.02
            NUV20160114_003851.fits   2016/01/14T00:38:51       1        27      0.05
            NUV20160114_003903.fits   2016/01/14T00:39:03       1       123      1.02
            NUV20160114_003920.fits   2016/01/14T00:39:20       1        83      5.02
            NUV20160114_004006.fits   2016/01/14T00:40:06       1        62     30.02
            NUV20160114_004351.fits   2016/01/14T00:43:51       1        63      0.05
            NUV20160114_004403.fits   2016/01/14T00:44:03       1       108      1.02
            NUV20160114_004420.fits   2016/01/14T00:44:20       1        47      5.02
            NUV20160114_004506.fits   2016/01/14T00:45:06       1        49     30.02
            NUV20160114_004851.fits   2016/01/14T00:48:51       1        55      0.05
            NUV20160114_004903.fits   2016/01/14T00:49:03       1        73      1.02
            NUV20160114_004920.fits   2016/01/14T00:49:20       1        88      5.02
            NUV20160114_005006.fits   2016/01/14T00:50:06       1        60     30.02
            NUV20160114_005351.fits   2016/01/14T00:53:51       1        30      0.05
            NUV20160114_005403.fits   2016/01/14T00:54:03       1       170      1.02
            NUV20160114_005420.fits   2016/01/14T00:54:20       1        85      5.02
            NUV20160114_005506.fits   2016/01/14T00:55:06       1        58     30.02
            NUV20160114_005851.fits   2016/01/14T00:58:51       1        14      0.05
            NUV20160114_005903.fits   2016/01/14T00:59:03       1        85      1.02
            NUV20160114_005920.fits   2016/01/14T00:59:20       1        59      5.02
            NUV20160114_010006.fits   2016/01/14T01:00:06       1        68     30.02
            NUV20160114_010351.fits   2016/01/14T01:03:51       1         6      0.05
            NUV20160114_010403.fits   2016/01/14T01:04:03       1        30      1.02
            NUV20160114_010420.fits   2016/01/14T01:04:20       1        76      5.02
            NUV20160114_010506.fits   2016/01/14T01:05:06       1        55     30.02
            NUV20160114_010851.fits   2016/01/14T01:08:51       1         4      0.05
            NUV20160114_010903.fits   2016/01/14T01:09:03       1        45      1.02
            NUV20160114_010920.fits   2016/01/14T01:09:20       1        84      5.02
            NUV20160114_011006.fits   2016/01/14T01:10:06       1       101     30.02
