#2017/10 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20171004_233913.fits   2017/10/04T23:39:13       1        38      0.09
            NUV20171004_233920.fits   2017/10/04T23:39:20       1       116      1.02
            NUV20171004_233947.fits   2017/10/04T23:39:47       1        93      5.02
            NUV20171004_234034.fits   2017/10/04T23:40:34       1       114     30.02
            NUV20171004_234410.fits   2017/10/04T23:44:10       1        29      0.05
            NUV20171004_234423.fits   2017/10/04T23:44:23       1       109      1.03
            NUV20171004_234447.fits   2017/10/04T23:44:47       1        66      5.02
            NUV20171004_234534.fits   2017/10/04T23:45:34       1        65     30.02
            NUV20171004_234911.fits   2017/10/04T23:49:11       1        26      0.06
            NUV20171004_234922.fits   2017/10/04T23:49:22       1       133      1.04
            NUV20171004_234947.fits   2017/10/04T23:49:47       1        72      5.02
            NUV20171004_235035.fits   2017/10/04T23:50:35       1        27     30.02
            NUV20171004_235411.fits   2017/10/04T23:54:11       1        31      0.06
            NUV20171004_235429.fits   2017/10/04T23:54:29       1        53      1.02
            NUV20171004_235447.fits   2017/10/04T23:54:47       1        72      5.02
            NUV20171004_235535.fits   2017/10/04T23:55:35       1        56     30.02
            NUV20171004_235910.fits   2017/10/04T23:59:10       1        30      0.05
            NUV20171004_235929.fits   2017/10/04T23:59:29       1        81      1.02
            NUV20171004_235948.fits   2017/10/04T23:59:48       1        69      5.02
            NUV20171005_000035.fits   2017/10/05T00:00:35       1        57     30.02
            NUV20171005_000410.fits   2017/10/05T00:04:10       1        13      0.06
            NUV20171005_000423.fits   2017/10/05T00:04:23       1        19      1.05
            NUV20171005_000448.fits   2017/10/05T00:04:48       1        31      5.02
            NUV20171005_000535.fits   2017/10/05T00:05:35       1        49     30.02
            NUV20171005_000913.fits   2017/10/05T00:09:13       1        36      0.06
            NUV20171005_000923.fits   2017/10/05T00:09:23       1        20      1.05
            NUV20171005_000947.fits   2017/10/05T00:09:47       1        34      5.02
            NUV20171005_001034.fits   2017/10/05T00:10:34       1        57     30.02
            NUV20171005_001413.fits   2017/10/05T00:14:13       1         9      0.08
            NUV20171005_001421.fits   2017/10/05T00:14:21       1        21      1.05
            NUV20171005_001447.fits   2017/10/05T00:14:47       1        41      5.02
            NUV20171005_001536.fits   2017/10/05T00:15:36       1        54     30.02
            NUV20171005_001912.fits   2017/10/05T00:19:12       1        17      0.05
            NUV20171005_001920.fits   2017/10/05T00:19:20       1        34      1.03
            NUV20171005_001947.fits   2017/10/05T00:19:47       1        37      5.02
            NUV20171005_002037.fits   2017/10/05T00:20:37       1        41     30.02
            NUV20171005_002412.fits   2017/10/05T00:24:12       1        14      0.05
            NUV20171005_002422.fits   2017/10/05T00:24:22       1        56      1.05
            NUV20171005_002447.fits   2017/10/05T00:24:47       1        75      5.02
            NUV20171005_002535.fits   2017/10/05T00:25:35       1        65     30.02
            NUV20171005_002913.fits   2017/10/05T00:29:13       1        49      0.08
            NUV20171005_002921.fits   2017/10/05T00:29:21       1        93      1.05
            NUV20171005_002947.fits   2017/10/05T00:29:47       1        81      5.02
            NUV20171005_003035.fits   2017/10/05T00:30:35       1        47     30.02
            NUV20171005_003411.fits   2017/10/05T00:34:11       1        17      0.06
            NUV20171005_003424.fits   2017/10/05T00:34:24       0        44      1.05
            NUV20171005_003447.fits   2017/10/05T00:34:47       1        90      5.02
            NUV20171005_003535.fits   2017/10/05T00:35:35       1        41     30.02
            NUV20171005_003912.fits   2017/10/05T00:39:12       1        22      0.05
            NUV20171005_003923.fits   2017/10/05T00:39:23       1       136      1.04
            NUV20171005_003947.fits   2017/10/05T00:39:47       1        64      5.02
            NUV20171005_004037.fits   2017/10/05T00:40:37       1        55     30.02
            NUV20171005_004414.fits   2017/10/05T00:44:14       1        38      0.08
            NUV20171005_004424.fits   2017/10/05T00:44:24       0       342      1.05
            NUV20171005_004447.fits   2017/10/05T00:44:47       1       134      5.02
            NUV20171005_004534.fits   2017/10/05T00:45:34       1       106     30.02
            NUV20171005_004910.fits   2017/10/05T00:49:10       1        74      0.06
            NUV20171005_004920.fits   2017/10/05T00:49:20       1        72      1.02
            NUV20171005_004947.fits   2017/10/05T00:49:47       1        66      5.02
            NUV20171005_005036.fits   2017/10/05T00:50:36       1        46     30.02
            NUV20171005_005411.fits   2017/10/05T00:54:11       1         6      0.06
            NUV20171005_005422.fits   2017/10/05T00:54:22       1        49      1.04
            NUV20171005_005447.fits   2017/10/05T00:54:47       1        34      5.02
            NUV20171005_005535.fits   2017/10/05T00:55:35       1        47     30.02
            NUV20171005_005910.fits   2017/10/05T00:59:10       1         4      0.05
            NUV20171005_005922.fits   2017/10/05T00:59:22       1        14      1.04
            NUV20171005_005947.fits   2017/10/05T00:59:47       1        41      5.02
            NUV20171005_010036.fits   2017/10/05T01:00:36       1        34     30.02
            NUV20171005_010411.fits   2017/10/05T01:04:11       1         7      0.06
            NUV20171005_010420.fits   2017/10/05T01:04:20       1        12      1.03
            NUV20171005_010447.fits   2017/10/05T01:04:47       1        42      5.02
            NUV20171005_010536.fits   2017/10/05T01:05:36       1        35     30.02
            NUV20171005_010910.fits   2017/10/05T01:09:10       1        14      0.05
            NUV20171005_010924.fits   2017/10/05T01:09:24       1        65      1.05
            NUV20171005_010947.fits   2017/10/05T01:09:47       1        44      5.02
            NUV20171005_011036.fits   2017/10/05T01:10:36       1        38     30.02
