#2017/08 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20170809_114855.fits   2017/08/09T11:48:55       1        76      0.09
            NUV20170809_114902.fits   2017/08/09T11:49:02       1       149      1.02
            NUV20170809_114920.fits   2017/08/09T11:49:20       1        72      5.02
            NUV20170809_115008.fits   2017/08/09T11:50:08       1        34     30.02
            NUV20170809_115354.fits   2017/08/09T11:53:54       1        11      0.05
            NUV20170809_115403.fits   2017/08/09T11:54:03       1        17      1.03
            NUV20170809_115421.fits   2017/08/09T11:54:21       1        41      5.02
            NUV20170809_115508.fits   2017/08/09T11:55:08       1        44     30.02
            NUV20170809_115854.fits   2017/08/09T11:58:54       1        29      0.06
            NUV20170809_115905.fits   2017/08/09T11:59:05       1        66      1.02
            NUV20170809_115920.fits   2017/08/09T11:59:20       1        41      5.02
            NUV20170809_120008.fits   2017/08/09T12:00:08       1        44     30.02
            NUV20170809_120358.fits   2017/08/09T12:03:58       1        48      0.10
            NUV20170809_120404.fits   2017/08/09T12:04:04       1        77      1.04
            NUV20170809_120429.fits   2017/08/09T12:04:29       1        77      5.02
            NUV20170809_120501.fits   2017/08/09T12:05:01       1        49     30.02
            NUV20170809_120852.fits   2017/08/09T12:08:52       1        40      0.10
            NUV20170809_120902.fits   2017/08/09T12:09:02       1       105      1.03
            NUV20170809_120920.fits   2017/08/09T12:09:20       1        64      5.02
            NUV20170809_121009.fits   2017/08/09T12:10:09       1        55     30.02
            NUV20170809_121357.fits   2017/08/09T12:13:57       1        61      0.10
            NUV20170809_121409.fits   2017/08/09T12:14:09       1        68      1.05
            NUV20170809_121421.fits   2017/08/09T12:14:21       1        81      5.02
            NUV20170809_121508.fits   2017/08/09T12:15:08       1        47     30.02
            NUV20170809_121854.fits   2017/08/09T12:18:54       1        38      0.05
            NUV20170809_121905.fits   2017/08/09T12:19:05       1       141      1.05
            NUV20170809_121920.fits   2017/08/09T12:19:20       1        83      5.02
            NUV20170809_122008.fits   2017/08/09T12:20:08       1        52     30.02
            NUV20170809_122353.fits   2017/08/09T12:23:53       1        11      0.06
            NUV20170809_122405.fits   2017/08/09T12:24:05       1        89      1.05
            NUV20170809_122421.fits   2017/08/09T12:24:21       1        65      5.02
            NUV20170809_122509.fits   2017/08/09T12:25:09       1        33     30.02
            NUV20170809_122854.fits   2017/08/09T12:28:54       1        56      0.06
            NUV20170809_122905.fits   2017/08/09T12:29:05       1        41      1.04
            NUV20170809_122921.fits   2017/08/09T12:29:21       1        35      5.02
            NUV20170809_123008.fits   2017/08/09T12:30:08       1        48     30.02
            NUV20170809_123353.fits   2017/08/09T12:33:53       1        17      0.05
            NUV20170809_123404.fits   2017/08/09T12:34:04       1        31      1.04
            NUV20170809_123421.fits   2017/08/09T12:34:21       1        40      5.02
            NUV20170809_123508.fits   2017/08/09T12:35:08       1        42     30.02
            NUV20170809_123851.fits   2017/08/09T12:38:51       1        15      0.05
            NUV20170809_123904.fits   2017/08/09T12:39:04       1        26      1.04
            NUV20170809_123929.fits   2017/08/09T12:39:29       1        40      5.02
            NUV20170809_124007.fits   2017/08/09T12:40:07       1        26     30.02
            NUV20170809_124355.fits   2017/08/09T12:43:55       1         7      0.08
            NUV20170809_124404.fits   2017/08/09T12:44:04       1        41      1.05
            NUV20170809_124420.fits   2017/08/09T12:44:20       1        42      5.02
            NUV20170809_124500.fits   2017/08/09T12:45:00       1        51     30.02
            NUV20170809_124852.fits   2017/08/09T12:48:52       1        19      0.05
            NUV20170809_124905.fits   2017/08/09T12:49:05       1        44      1.03
            NUV20170809_124920.fits   2017/08/09T12:49:20       1        66      5.02
            NUV20170809_125008.fits   2017/08/09T12:50:08       1        39     30.02
            NUV20170809_125353.fits   2017/08/09T12:53:53       1        41      0.05
            NUV20170809_125406.fits   2017/08/09T12:54:06       1        85      1.03
            NUV20170809_125420.fits   2017/08/09T12:54:20       1        98      5.02
            NUV20170809_125508.fits   2017/08/09T12:55:08       1        68     30.02
            NUV20170809_125859.fits   2017/08/09T12:58:59       1        48      0.10
            NUV20170809_125904.fits   2017/08/09T12:59:04       1       107      1.04
            NUV20170809_125920.fits   2017/08/09T12:59:20       1        79      5.02
            NUV20170809_130007.fits   2017/08/09T13:00:07       1        50     30.02
            NUV20170809_130358.fits   2017/08/09T13:03:58       1        50      0.12
            NUV20170809_130402.fits   2017/08/09T13:04:02       1       122      1.02
            NUV20170809_130422.fits   2017/08/09T13:04:22       1        81      5.03
            NUV20170809_130508.fits   2017/08/09T13:05:08       1        64     30.02
            NUV20170809_130859.fits   2017/08/09T13:08:59       1        52      0.11
            NUV20170809_130902.fits   2017/08/09T13:09:02       1       131      1.02
            NUV20170809_130922.fits   2017/08/09T13:09:22       1        92      5.02
            NUV20170809_131009.fits   2017/08/09T13:10:09       1        38     30.02
            NUV20170809_131358.fits   2017/08/09T13:13:58       1        28      0.12
            NUV20170809_131404.fits   2017/08/09T13:14:04       1        34      1.05
            NUV20170809_131422.fits   2017/08/09T13:14:22       1        69      5.02
            NUV20170809_131507.fits   2017/08/09T13:15:07       1        44     30.02
            NUV20170809_131854.fits   2017/08/09T13:18:54       1         5      0.09
            NUV20170809_131901.fits   2017/08/09T13:19:01       1        22      1.02
            NUV20170809_131920.fits   2017/08/09T13:19:20       1        44      5.02
            NUV20170809_132008.fits   2017/08/09T13:20:08       1        53     30.02
