#2015/07 Number Pass = 150 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20150702_014119.fits   2015/07/02T01:41:19       1        46      0.06
            NUV20150702_014131.fits   2015/07/02T01:41:31       1        65      1.05
            NUV20150702_014148.fits   2015/07/02T01:41:48       1        89      5.02
            NUV20150702_014234.fits   2015/07/02T01:42:34       1        45     30.02
            NUV20150702_014619.fits   2015/07/02T01:46:19       1        34      0.05
            NUV20150702_014631.fits   2015/07/02T01:46:31       1        54      1.02
            NUV20150702_014648.fits   2015/07/02T01:46:48       1        45      5.03
            NUV20150702_014734.fits   2015/07/02T01:47:34       1        45     30.02
            NUV20150702_015119.fits   2015/07/02T01:51:19       1        35      0.05
            NUV20150702_015131.fits   2015/07/02T01:51:31       1        46      1.02
            NUV20150702_015148.fits   2015/07/02T01:51:48       1        56      5.02
            NUV20150702_015234.fits   2015/07/02T01:52:34       1        60     30.02
            NUV20150702_015619.fits   2015/07/02T01:56:19       1        15      0.05
            NUV20150702_015631.fits   2015/07/02T01:56:31       1        28      1.02
            NUV20150702_015734.fits   2015/07/02T01:57:34       1        43     30.02
            NUV20150702_020119.fits   2015/07/02T02:01:19       1         9      0.05
            NUV20150702_020131.fits   2015/07/02T02:01:31       1        25      1.02
            NUV20150702_020148.fits   2015/07/02T02:01:48       1        62      5.02
            NUV20150702_020234.fits   2015/07/02T02:02:34       1        66     30.02
            NUV20150702_020619.fits   2015/07/02T02:06:19       1         8      0.05
            NUV20150702_020631.fits   2015/07/02T02:06:31       1        56      1.02
            NUV20150702_020648.fits   2015/07/02T02:06:48       1        68      5.02
            NUV20150702_020734.fits   2015/07/02T02:07:34       1        50     30.02
            NUV20150702_021119.fits   2015/07/02T02:11:19       1        31      0.05
            NUV20150702_021148.fits   2015/07/02T02:11:48       1        62      5.02
            NUV20150702_021234.fits   2015/07/02T02:12:34       1        47     30.02
            NUV20150702_021619.fits   2015/07/02T02:16:19       1        25      0.05
            NUV20150702_021631.fits   2015/07/02T02:16:31       1        72      1.02
            NUV20150702_021648.fits   2015/07/02T02:16:48       1        64      5.02
            NUV20150702_021734.fits   2015/07/02T02:17:34       1        46     30.02
            NUV20150702_022119.fits   2015/07/02T02:21:19       1        15      0.05
            NUV20150702_022131.fits   2015/07/02T02:21:31       1        91      1.02
            NUV20150702_022148.fits   2015/07/02T02:21:48       1        76      5.02
            NUV20150702_022234.fits   2015/07/02T02:22:34       1        38     30.02
            NUV20150702_022619.fits   2015/07/02T02:26:19       1        38      0.05
            NUV20150702_022631.fits   2015/07/02T02:26:31       1        85      1.02
            NUV20150702_022648.fits   2015/07/02T02:26:48       1        77      5.02
            NUV20150702_022734.fits   2015/07/02T02:27:34       1        44     30.02
            NUV20150702_023119.fits   2015/07/02T02:31:19       1        44      0.05
            NUV20150702_023131.fits   2015/07/02T02:31:31       1        91      1.02
            NUV20150702_023148.fits   2015/07/02T02:31:48       1        77      5.02
            NUV20150702_023234.fits   2015/07/02T02:32:34       1        54     30.02
            NUV20150702_023619.fits   2015/07/02T02:36:19       1        33      0.05
            NUV20150702_023631.fits   2015/07/02T02:36:31       1        54      1.02
            NUV20150702_023648.fits   2015/07/02T02:36:48       1        65      5.02
            NUV20150702_023734.fits   2015/07/02T02:37:34       1        23     30.02
            NUV20150702_024119.fits   2015/07/02T02:41:19       1        10      0.05
            NUV20150702_024131.fits   2015/07/02T02:41:31       1        27      1.02
            NUV20150702_024148.fits   2015/07/02T02:41:48       1        43      5.02
            NUV20150702_024234.fits   2015/07/02T02:42:34       1        50     30.02
            NUV20150702_024619.fits   2015/07/02T02:46:19       1        10      0.05
            NUV20150702_024631.fits   2015/07/02T02:46:31       1        22      1.02
            NUV20150702_024648.fits   2015/07/02T02:46:48       1        46      5.02
            NUV20150702_024734.fits   2015/07/02T02:47:34       1        56     30.02
            NUV20150702_025119.fits   2015/07/02T02:51:19       1         6      0.05
            NUV20150702_025131.fits   2015/07/02T02:51:31       1        46      1.02
            NUV20150702_025148.fits   2015/07/02T02:51:48       1        48      5.02
            NUV20150702_025234.fits   2015/07/02T02:52:34       1        56     30.02
            NUV20150702_025619.fits   2015/07/02T02:56:19       1        12      0.05
            NUV20150702_025631.fits   2015/07/02T02:56:31       1        19      1.02
            NUV20150702_025648.fits   2015/07/02T02:56:48       1        45      5.02
            NUV20150702_025734.fits   2015/07/02T02:57:34       1        43     30.02
            NUV20150702_030119.fits   2015/07/02T03:01:19       1        17      0.05
            NUV20150702_030131.fits   2015/07/02T03:01:31       1        60      1.02
            NUV20150702_030148.fits   2015/07/02T03:01:48       1        55      5.02
            NUV20150702_030234.fits   2015/07/02T03:02:34       1        36     30.02
            NUV20150702_030619.fits   2015/07/02T03:06:19       1        23      0.05
            NUV20150702_030631.fits   2015/07/02T03:06:31       1        86      1.02
            NUV20150702_030648.fits   2015/07/02T03:06:48       1        68      5.02
            NUV20150702_030734.fits   2015/07/02T03:07:34       1        26     30.02
            NUV20150702_031119.fits   2015/07/02T03:11:19       1        17      0.05
            NUV20150702_031131.fits   2015/07/02T03:11:31       1        50      1.02
            NUV20150702_031148.fits   2015/07/02T03:11:48       1        52      5.02
            NUV20150702_031234.fits   2015/07/02T03:12:34       1        45     30.02
            NUV20150729_114852.fits   2015/07/29T11:48:52       1        29      0.09
            NUV20150729_114904.fits   2015/07/29T11:49:04       1        68      1.02
            NUV20150729_114921.fits   2015/07/29T11:49:21       1        46      5.02
            NUV20150729_115007.fits   2015/07/29T11:50:07       1        37     30.02
            NUV20150729_115352.fits   2015/07/29T11:53:52       1         6      0.05
            NUV20150729_115404.fits   2015/07/29T11:54:04       1        25      1.02
            NUV20150729_115421.fits   2015/07/29T11:54:21       1        36      5.02
            NUV20150729_115507.fits   2015/07/29T11:55:07       1        37     30.02
            NUV20150729_115852.fits   2015/07/29T11:58:52       1         9      0.05
            NUV20150729_115904.fits   2015/07/29T11:59:04       1        14      1.02
            NUV20150729_115921.fits   2015/07/29T11:59:21       1        31      5.02
            NUV20150729_120007.fits   2015/07/29T12:00:07       1        48     30.02
            NUV20150729_120352.fits   2015/07/29T12:03:52       1         7      0.05
            NUV20150729_120404.fits   2015/07/29T12:04:04       1        56      1.02
            NUV20150729_120421.fits   2015/07/29T12:04:21       1        38      5.02
            NUV20150729_120507.fits   2015/07/29T12:05:07       1        48     30.02
            NUV20150729_120852.fits   2015/07/29T12:08:52       1        15      0.05
            NUV20150729_120904.fits   2015/07/29T12:09:04       1        62      1.02
            NUV20150729_120921.fits   2015/07/29T12:09:21       1        41      5.02
            NUV20150729_121007.fits   2015/07/29T12:10:07       1        42     30.02
            NUV20150729_121352.fits   2015/07/29T12:13:52       1        14      0.05
            NUV20150729_121404.fits   2015/07/29T12:14:04       1        34      1.02
            NUV20150729_121421.fits   2015/07/29T12:14:21       1        59      5.02
            NUV20150729_121507.fits   2015/07/29T12:15:07       1        36     30.02
            NUV20150729_121852.fits   2015/07/29T12:18:52       1        78      0.05
            NUV20150729_121904.fits   2015/07/29T12:19:04       1        45      1.02
            NUV20150729_121921.fits   2015/07/29T12:19:21       1        59      5.02
            NUV20150729_122007.fits   2015/07/29T12:20:07       1        90     30.02
            NUV20150729_122352.fits   2015/07/29T12:23:52       1        53      0.05
            NUV20150729_122404.fits   2015/07/29T12:24:04       1       122      1.02
            NUV20150729_122421.fits   2015/07/29T12:24:21       1        52      5.02
            NUV20150729_122507.fits   2015/07/29T12:25:07       1        51     30.02
            NUV20150729_122852.fits   2015/07/29T12:28:52       1        35      0.05
            NUV20150729_122904.fits   2015/07/29T12:29:04       1        87      1.02
            NUV20150729_122921.fits   2015/07/29T12:29:21       1        71      5.02
            NUV20150729_123007.fits   2015/07/29T12:30:07       1        52     30.02
            NUV20150729_123352.fits   2015/07/29T12:33:52       1        26      0.05
            NUV20150729_123404.fits   2015/07/29T12:34:04       1        57      1.02
            NUV20150729_123421.fits   2015/07/29T12:34:21       1        73      5.02
            NUV20150729_123507.fits   2015/07/29T12:35:07       1        39     30.02
            NUV20150729_123852.fits   2015/07/29T12:38:52       1        19      0.05
            NUV20150729_123904.fits   2015/07/29T12:39:04       1        27      1.02
            NUV20150729_123921.fits   2015/07/29T12:39:21       1        48      5.02
            NUV20150729_124007.fits   2015/07/29T12:40:07       1        41     30.02
            NUV20150729_124352.fits   2015/07/29T12:43:52       1        12      0.05
            NUV20150729_124404.fits   2015/07/29T12:44:04       1        62      1.02
            NUV20150729_124421.fits   2015/07/29T12:44:21       1        30      5.02
            NUV20150729_124507.fits   2015/07/29T12:45:07       1        44     30.02
            NUV20150729_124852.fits   2015/07/29T12:48:52       1        11      0.05
            NUV20150729_124904.fits   2015/07/29T12:49:04       1        50      1.02
            NUV20150729_124921.fits   2015/07/29T12:49:21       1        38      5.02
            NUV20150729_125007.fits   2015/07/29T12:50:07       1        37     30.02
            NUV20150729_125352.fits   2015/07/29T12:53:52       1         6      0.05
            NUV20150729_125404.fits   2015/07/29T12:54:04       1         7      1.02
            NUV20150729_125421.fits   2015/07/29T12:54:21       1        41      5.02
            NUV20150729_125507.fits   2015/07/29T12:55:07       1        42     30.02
            NUV20150729_125852.fits   2015/07/29T12:58:52       1        22      0.05
