#2016/09 Number Pass = 70 (92.1053%)
                               file                  time    pass    total5   exptime
            FUV20160921_165943.fits   2016/09/21T16:59:43       1        75      0.19
            FUV20160921_165956.fits   2016/09/21T16:59:56       1       100      1.04
            FUV20160921_170016.fits   2016/09/21T17:00:16       1        60      5.02
            FUV20160921_170127.fits   2016/09/21T17:01:27       1        56     30.02
            FUV20160921_170442.fits   2016/09/21T17:04:42       1        29      0.13
            FUV20160921_170455.fits   2016/09/21T17:04:55       1       142      1.02
            FUV20160921_170516.fits   2016/09/21T17:05:16       1        93      5.02
            FUV20160921_170627.fits   2016/09/21T17:06:27       1        69     30.02
            FUV20160921_170942.fits   2016/09/21T17:09:42       1        16      0.13
            FUV20160921_170955.fits   2016/09/21T17:09:55       1        61      1.03
            FUV20160921_171016.fits   2016/09/21T17:10:16       1        54      5.02
            FUV20160921_171127.fits   2016/09/21T17:11:27       1        35     30.02
            FUV20160921_171442.fits   2016/09/21T17:14:42       1        12      0.13
            FUV20160921_171455.fits   2016/09/21T17:14:55       1        60      1.03
            FUV20160921_171516.fits   2016/09/21T17:15:16       1        32      5.02
            FUV20160921_171627.fits   2016/09/21T17:16:27       1        40     30.02
            FUV20160921_171942.fits   2016/09/21T17:19:42       1         8      0.13
            FUV20160921_171955.fits   2016/09/21T17:19:55       1        21      1.02
            FUV20160921_172016.fits   2016/09/21T17:20:16       1        34      5.02
            FUV20160921_172127.fits   2016/09/21T17:21:27       1        37     30.02
            FUV20160921_172442.fits   2016/09/21T17:24:42       1        10      0.13
            FUV20160921_172455.fits   2016/09/21T17:24:55       1        63      1.03
            FUV20160921_172516.fits   2016/09/21T17:25:16       1        27      5.02
            FUV20160921_172627.fits   2016/09/21T17:26:27       1        39     30.02
            FUV20160921_172942.fits   2016/09/21T17:29:42       1        10      0.13
            FUV20160921_172955.fits   2016/09/21T17:29:55       1        31      1.03
            FUV20160921_173016.fits   2016/09/21T17:30:16       1        30      5.02
            FUV20160921_173127.fits   2016/09/21T17:31:27       1        36     30.02
            FUV20160921_173442.fits   2016/09/21T17:34:42       1        54      0.13
            FUV20160921_173455.fits   2016/09/21T17:34:55       1        34      1.02
            FUV20160921_173516.fits   2016/09/21T17:35:16       1        48      5.02
            FUV20160921_173627.fits   2016/09/21T17:36:27       1        45     30.02
            FUV20160921_173942.fits   2016/09/21T17:39:42       1        36      0.13
            FUV20160921_173955.fits   2016/09/21T17:39:55       1       101      1.03
            FUV20160921_174016.fits   2016/09/21T17:40:16       1        74      5.02
            FUV20160921_174127.fits   2016/09/21T17:41:27       1        46     30.02
            FUV20160921_174442.fits   2016/09/21T17:44:42       1        41      0.13
            FUV20160921_174455.fits   2016/09/21T17:44:55       1       102      1.02
            FUV20160921_174516.fits   2016/09/21T17:45:16       1        82      5.02
            FUV20160921_174627.fits   2016/09/21T17:46:27       1        64     30.02
            FUV20160921_174942.fits   2016/09/21T17:49:42       1        45      0.13
            FUV20160921_174955.fits   2016/09/21T17:49:55       1        86      1.03
            FUV20160921_175016.fits   2016/09/21T17:50:16       1        69      5.02
            FUV20160921_175127.fits   2016/09/21T17:51:27       1        56     30.02
            FUV20160921_175442.fits   2016/09/21T17:54:42       1        87      0.13
            FUV20160921_175455.fits   2016/09/21T17:54:55       1        45      1.02
            FUV20160921_175516.fits   2016/09/21T17:55:16       1        75      5.02
            FUV20160921_175627.fits   2016/09/21T17:56:27       1        42     30.02
            FUV20160921_175942.fits   2016/09/21T17:59:42       1        19      0.13
            FUV20160921_175955.fits   2016/09/21T17:59:55       1        30      1.03
            FUV20160921_180016.fits   2016/09/21T18:00:16       1        26      5.02
            FUV20160921_180127.fits   2016/09/21T18:01:27       1        35     30.02
            FUV20160921_180442.fits   2016/09/21T18:04:42       1        22      0.13
            FUV20160921_180455.fits   2016/09/21T18:04:55       1        28      1.03
            FUV20160921_180516.fits   2016/09/21T18:05:16       1        26      5.02
            FUV20160921_180627.fits   2016/09/21T18:06:27       1        30     30.02
            FUV20160921_180942.fits   2016/09/21T18:09:42       1         5      0.13
            FUV20160921_180955.fits   2016/09/21T18:09:55       1        28      1.03
            FUV20160921_181016.fits   2016/09/21T18:10:16       1        37      5.02
            FUV20160921_181127.fits   2016/09/21T18:11:27       1        39     30.02
            FUV20160921_181442.fits   2016/09/21T18:14:42       1        82      0.13
            FUV20160921_181455.fits   2016/09/21T18:14:55       0       307      1.02
            FUV20160921_181516.fits   2016/09/21T18:15:16       0       294      5.02
            FUV20160921_181627.fits   2016/09/21T18:16:27       0       380     30.02
            FUV20160921_181942.fits   2016/09/21T18:19:42       0       763      0.13
            FUV20160921_181955.fits   2016/09/21T18:19:55       0      1244      1.03
            FUV20160921_182016.fits   2016/09/21T18:20:16       0       662      5.02
            FUV20160921_182127.fits   2016/09/21T18:21:27       1       182     30.02
            FUV20160921_182442.fits   2016/09/21T18:24:42       1        14      0.13
            FUV20160921_182455.fits   2016/09/21T18:24:55       1        60      1.02
            FUV20160921_182516.fits   2016/09/21T18:25:16       1        61      5.02
            FUV20160921_182627.fits   2016/09/21T18:26:27       1        41     30.02
            FUV20160921_182942.fits   2016/09/21T18:29:42       1        46      0.13
            FUV20160921_182955.fits   2016/09/21T18:29:55       1       146      1.02
            FUV20160921_183016.fits   2016/09/21T18:30:16       1       124      5.02
            FUV20160921_183127.fits   2016/09/21T18:31:27       1        80     30.02
