#2014/02 Number Pass = 70 (92.1053%)
                               file                  time    pass    total5   exptime
       NUV20140224_182908_0000.fits   2014/02/24T18:29:08       1        44      0.07
       NUV20140224_182920_0000.fits   2014/02/24T18:29:20       1        55      1.02
       NUV20140224_182937_0000.fits   2014/02/24T18:29:37       1        53      5.02
       NUV20140224_183023_0000.fits   2014/02/24T18:30:23       1        38     30.02
       NUV20140224_183408_0000.fits   2014/02/24T18:34:08       1        20      0.05
       NUV20140224_183420_0000.fits   2014/02/24T18:34:20       0        32      1.03
       NUV20140224_183437_0000.fits   2014/02/24T18:34:37       1        72      5.02
       NUV20140224_183523_0000.fits   2014/02/24T18:35:23       1        97     30.02
       NUV20140224_183908_0000.fits   2014/02/24T18:39:08       1        29      0.05
       NUV20140224_183920_0000.fits   2014/02/24T18:39:20       1        95      1.02
       NUV20140224_183937_0000.fits   2014/02/24T18:39:37       1        49      5.02
       NUV20140224_184023_0000.fits   2014/02/24T18:40:23       1        44     30.02
       NUV20140224_184408_0000.fits   2014/02/24T18:44:08       1         7      0.05
       NUV20140224_184420_0000.fits   2014/02/24T18:44:20       1        85      1.02
       NUV20140224_184437_0000.fits   2014/02/24T18:44:37       1        62      5.02
       NUV20140224_184523_0000.fits   2014/02/24T18:45:23       1        37     30.02
       NUV20140224_184908_0000.fits   2014/02/24T18:49:08       1        20      0.05
       NUV20140224_184920_0000.fits   2014/02/24T18:49:20       1        55      1.02
       NUV20140224_184937_0000.fits   2014/02/24T18:49:37       1        45      5.02
       NUV20140224_185023_0000.fits   2014/02/24T18:50:23       1        45     30.02
       NUV20140224_185408_0000.fits   2014/02/24T18:54:08       1        50      0.05
       NUV20140224_185420_0000.fits   2014/02/24T18:54:20       1        52      1.02
       NUV20140224_185437_0000.fits   2014/02/24T18:54:37       1        54      5.02
       NUV20140224_185523_0000.fits   2014/02/24T18:55:23       1        31     30.02
       NUV20140224_185908_0000.fits   2014/02/24T18:59:08       1         8      0.05
       NUV20140224_185920_0000.fits   2014/02/24T18:59:20       1        14      1.02
       NUV20140224_185937_0000.fits   2014/02/24T18:59:37       1        39      5.02
       NUV20140224_190023_0000.fits   2014/02/24T19:00:23       1        28     30.02
       NUV20140224_190408_0000.fits   2014/02/24T19:04:08       1         4      0.05
       NUV20140224_190420_0000.fits   2014/02/24T19:04:20       1        27      1.02
       NUV20140224_190437_0000.fits   2014/02/24T19:04:37       1        25      5.02
       NUV20140224_190523_0000.fits   2014/02/24T19:05:23       1        39     30.02
       NUV20140224_190908_0000.fits   2014/02/24T19:09:08       1        12      0.05
       NUV20140224_190920_0000.fits   2014/02/24T19:09:20       1        21      1.02
       NUV20140224_190937_0000.fits   2014/02/24T19:09:37       1        33      5.02
       NUV20140224_191023_0000.fits   2014/02/24T19:10:23       1        38     30.02
       NUV20140224_191408_0000.fits   2014/02/24T19:14:08       1        77      0.05
       NUV20140224_191420_0000.fits   2014/02/24T19:14:20       1        15      1.02
       NUV20140224_191437_0000.fits   2014/02/24T19:14:37       1        37      5.02
       NUV20140224_191523_0000.fits   2014/02/24T19:15:23       1        40     30.02
       NUV20140224_191908_0000.fits   2014/02/24T19:19:08       1        32      0.05
       NUV20140224_191920_0000.fits   2014/02/24T19:19:20       1        58      1.02
       NUV20140224_191937_0000.fits   2014/02/24T19:19:37       1        48      5.02
       NUV20140224_192023_0000.fits   2014/02/24T19:20:23       1        33     30.02
       NUV20140224_192408_0000.fits   2014/02/24T19:24:08       1        15      0.05
       NUV20140224_192420_0000.fits   2014/02/24T19:24:20       1        55      1.02
       NUV20140224_192437_0000.fits   2014/02/24T19:24:37       1        52      5.02
       NUV20140224_192523_0000.fits   2014/02/24T19:25:23       1        37     30.02
       NUV20140224_192908_0000.fits   2014/02/24T19:29:08       1       198      0.05
       NUV20140224_192920_0000.fits   2014/02/24T19:29:20       1        49      1.02
       NUV20140224_192937_0000.fits   2014/02/24T19:29:37       1        61      5.02
       NUV20140224_193023_0000.fits   2014/02/24T19:30:23       1        34     30.02
       NUV20140224_193408_0000.fits   2014/02/24T19:34:08       1        16      0.05
       NUV20140224_193420_0000.fits   2014/02/24T19:34:20       1       123      1.02
       NUV20140224_193437_0000.fits   2014/02/24T19:34:37       1        55      5.02
       NUV20140224_193523_0000.fits   2014/02/24T19:35:23       1        41     30.02
       NUV20140224_193908_0000.fits   2014/02/24T19:39:08       1        19      0.05
       NUV20140224_193920_0000.fits   2014/02/24T19:39:20       1        84      1.02
       NUV20140224_193937_0000.fits   2014/02/24T19:39:37       1        40      5.02
       NUV20140224_194023_0000.fits   2014/02/24T19:40:23       1        24     30.02
       NUV20140224_194408_0000.fits   2014/02/24T19:44:08       1        16      0.05
       NUV20140224_194420_0000.fits   2014/02/24T19:44:20       1        19      1.02
       NUV20140224_194437_0000.fits   2014/02/24T19:44:37       1        27      5.02
       NUV20140224_194523_0000.fits   2014/02/24T19:45:23       1        26     30.02
       NUV20140224_194908_0000.fits   2014/02/24T19:49:08       1        18      0.05
       NUV20140224_194920_0000.fits   2014/02/24T19:49:20       1        14      1.02
       NUV20140224_194937_0000.fits   2014/02/24T19:49:37       1        30      5.02
       NUV20140224_195023_0000.fits   2014/02/24T19:50:23       1        26     30.02
       NUV20140224_195408_0000.fits   2014/02/24T19:54:08       1        80      0.05
       NUV20140224_195420_0000.fits   2014/02/24T19:54:20       0       321      1.02
       NUV20140224_195437_0000.fits   2014/02/24T19:54:37       1       255      5.02
       NUV20140224_195523_0000.fits   2014/02/24T19:55:23       1       212     30.02
       NUV20140224_195908_0000.fits   2014/02/24T19:59:08       0      4559      0.05
       NUV20140224_195920_0000.fits   2014/02/24T19:59:20       0      7380      1.02
       NUV20140224_195937_0000.fits   2014/02/24T19:59:37       0      3081      5.02
       NUV20140224_200023_0000.fits   2014/02/24T20:00:23       0       775     30.02
