#2014/08 Number Pass = 72 (94.7368%)
                               file                  time    pass    total5   exptime
       FUV20140827_060051_0000.fits   2014/08/27T06:00:51       1         7      0.16
       FUV20140827_060104_0000.fits   2014/08/27T06:01:04       1        46      1.02
       FUV20140827_060125_0000.fits   2014/08/27T06:01:25       1        49      5.02
       FUV20140827_060235_0000.fits   2014/08/27T06:02:35       1        44     30.02
       FUV20140827_060551_0000.fits   2014/08/27T06:05:51       1        29      0.13
       FUV20140827_060604_0000.fits   2014/08/27T06:06:04       1        92      1.02
       FUV20140827_060625_0000.fits   2014/08/27T06:06:25       1        72      5.02
       FUV20140827_060735_0000.fits   2014/08/27T06:07:35       1        56     30.02
       FUV20140827_061051_0000.fits   2014/08/27T06:10:51       1        71      0.13
       FUV20140827_061104_0000.fits   2014/08/27T06:11:04       1        59      1.02
       FUV20140827_061125_0000.fits   2014/08/27T06:11:25       1        70      5.02
       FUV20140827_061235_0000.fits   2014/08/27T06:12:35       1        46     30.02
       FUV20140827_061551_0000.fits   2014/08/27T06:15:51       1        27      0.13
       FUV20140827_061604_0000.fits   2014/08/27T06:16:04       1        49      1.03
       FUV20140827_061625_0000.fits   2014/08/27T06:16:25       1        74      5.02
       FUV20140827_061735_0000.fits   2014/08/27T06:17:35       1        45     30.02
       FUV20140827_062051_0000.fits   2014/08/27T06:20:51       1        26      0.13
       FUV20140827_062104_0000.fits   2014/08/27T06:21:04       1       117      1.02
       FUV20140827_062125_0000.fits   2014/08/27T06:21:25       1        68      5.02
       FUV20140827_062235_0000.fits   2014/08/27T06:22:35       1        44     30.02
       FUV20140827_062551_0000.fits   2014/08/27T06:25:51       1        25      0.13
       FUV20140827_062604_0000.fits   2014/08/27T06:26:04       1        78      1.03
       FUV20140827_062625_0000.fits   2014/08/27T06:26:25       1        68      5.02
       FUV20140827_062735_0000.fits   2014/08/27T06:27:35       1        44     30.02
       FUV20140827_063051_0000.fits   2014/08/27T06:30:51       1        29      0.13
       FUV20140827_063104_0000.fits   2014/08/27T06:31:04       1        32      1.03
       FUV20140827_063125_0000.fits   2014/08/27T06:31:25       1        47      5.02
       FUV20140827_063235_0000.fits   2014/08/27T06:32:35       1        29     30.02
       FUV20140827_063551_0000.fits   2014/08/27T06:35:51       0       671      0.13
       FUV20140827_063604_0000.fits   2014/08/27T06:36:04       0      1397      1.03
       FUV20140827_063625_0000.fits   2014/08/27T06:36:25       0      1000      5.02
       FUV20140827_063735_0000.fits   2014/08/27T06:37:35       0       479     30.02
       FUV20140827_064051_0000.fits   2014/08/27T06:40:51       1        35      0.13
       FUV20140827_064104_0000.fits   2014/08/27T06:41:04       1        75      1.03
       FUV20140827_064125_0000.fits   2014/08/27T06:41:25       1        46      5.02
       FUV20140827_064235_0000.fits   2014/08/27T06:42:35       1        33     30.02
       FUV20140827_064551_0000.fits   2014/08/27T06:45:51       1         8      0.13
       FUV20140827_064604_0000.fits   2014/08/27T06:46:04       1        27      1.03
       FUV20140827_064625_0000.fits   2014/08/27T06:46:25       1        39      5.02
       FUV20140827_064735_0000.fits   2014/08/27T06:47:35       1        43     30.02
       FUV20140827_065051_0000.fits   2014/08/27T06:50:51       1        10      0.13
       FUV20140827_065104_0000.fits   2014/08/27T06:51:04       1        14      1.02
       FUV20140827_065125_0000.fits   2014/08/27T06:51:25       1        34      5.02
       FUV20140827_065235_0000.fits   2014/08/27T06:52:35       1        40     30.02
       FUV20140827_065551_0000.fits   2014/08/27T06:55:51       1        32      0.13
       FUV20140827_065604_0000.fits   2014/08/27T06:56:04       1        77      1.03
       FUV20140827_065625_0000.fits   2014/08/27T06:56:25       1        59      5.02
       FUV20140827_065735_0000.fits   2014/08/27T06:57:35       1        42     30.02
       FUV20140827_070051_0000.fits   2014/08/27T07:00:51       1        19      0.13
       FUV20140827_070104_0000.fits   2014/08/27T07:01:04       1       101      1.03
       FUV20140827_070125_0000.fits   2014/08/27T07:01:25       1        94      5.02
       FUV20140827_070235_0000.fits   2014/08/27T07:02:35       1        45     30.02
       FUV20140827_070551_0000.fits   2014/08/27T07:05:51       1        14      0.13
       FUV20140827_070604_0000.fits   2014/08/27T07:06:04       1        94      1.03
       FUV20140827_070625_0000.fits   2014/08/27T07:06:25       1        86      5.02
       FUV20140827_070735_0000.fits   2014/08/27T07:07:35       1        46     30.02
       FUV20140827_071051_0000.fits   2014/08/27T07:10:51       1        30      0.13
       FUV20140827_071104_0000.fits   2014/08/27T07:11:04       1        66      1.03
       FUV20140827_071125_0000.fits   2014/08/27T07:11:25       1        75      5.02
       FUV20140827_071235_0000.fits   2014/08/27T07:12:35       1        51     30.02
       FUV20140827_071551_0000.fits   2014/08/27T07:15:51       1        30      0.13
       FUV20140827_071604_0000.fits   2014/08/27T07:16:04       1       142      1.02
       FUV20140827_071625_0000.fits   2014/08/27T07:16:25       1        73      5.02
       FUV20140827_071735_0000.fits   2014/08/27T07:17:35       1        46     30.02
       FUV20140827_072051_0000.fits   2014/08/27T07:20:51       1        20      0.13
       FUV20140827_072104_0000.fits   2014/08/27T07:21:04       1        22      1.02
       FUV20140827_072125_0000.fits   2014/08/27T07:21:25       1        48      5.02
       FUV20140827_072235_0000.fits   2014/08/27T07:22:35       1        39     30.02
       FUV20140827_072551_0000.fits   2014/08/27T07:25:51       1         5      0.13
       FUV20140827_072604_0000.fits   2014/08/27T07:26:04       1        29      1.02
       FUV20140827_072625_0000.fits   2014/08/27T07:26:25       1        33      5.02
       FUV20140827_072735_0000.fits   2014/08/27T07:27:35       1        43     30.02
       FUV20140827_073051_0000.fits   2014/08/27T07:30:51       1         6      0.13
       FUV20140827_073104_0000.fits   2014/08/27T07:31:04       1        16      1.03
       FUV20140827_073125_0000.fits   2014/08/27T07:31:25       1        35      5.02
       FUV20140827_073235_0000.fits   2014/08/27T07:32:35       1        39     30.02
