#2018/01 Number Pass = 51 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20180125_005812.fits   2018/01/25T00:58:12       1        33      0.13
            FUV20180125_005821.fits   2018/01/25T00:58:21       1        81      1.02
            FUV20180125_005849.fits   2018/01/25T00:58:49       1        74      5.02
            FUV20180125_005956.fits   2018/01/25T00:59:56       1        77     30.02
            FUV20180125_010312.fits   2018/01/25T01:03:12       1        18      0.13
            FUV20180125_010322.fits   2018/01/25T01:03:22       1        86      1.02
            FUV20180125_010340.fits   2018/01/25T01:03:40       1       102      5.02
            FUV20180125_010458.fits   2018/01/25T01:04:58       1        92     30.02
            FUV20180125_010815.fits   2018/01/25T01:08:15       1         7      0.13
            FUV20180125_010822.fits   2018/01/25T01:08:22       1        25      1.02
            FUV20180125_010849.fits   2018/01/25T01:08:49       1        76      5.02
            FUV20180125_010958.fits   2018/01/25T01:09:58       1        84     30.02
            FUV20180125_011312.fits   2018/01/25T01:13:12       1        13      0.13
            FUV20180125_011322.fits   2018/01/25T01:13:22       1        25      1.02
            FUV20180125_011348.fits   2018/01/25T01:13:48       1        70      5.02
            FUV20180125_011458.fits   2018/01/25T01:14:58       1        77     30.02
            FUV20180125_011815.fits   2018/01/25T01:18:15       1        16      0.13
            FUV20180125_011822.fits   2018/01/25T01:18:22       1        30      1.02
            FUV20180125_011958.fits   2018/01/25T01:19:58       1        82     30.02
            FUV20180125_012315.fits   2018/01/25T01:23:15       1        35      0.13
            FUV20180125_012322.fits   2018/01/25T01:23:22       1        54      1.02
            FUV20180125_012348.fits   2018/01/25T01:23:48       1        67      5.02
            FUV20180125_012456.fits   2018/01/25T01:24:56       1        43     30.02
            FUV20180125_012815.fits   2018/01/25T01:28:15       1        27      0.13
            FUV20180125_012822.fits   2018/01/25T01:28:22       1       149      1.02
            FUV20180125_012840.fits   2018/01/25T01:28:40       1       117      5.02
            FUV20180125_012957.fits   2018/01/25T01:29:57       1        75     30.02
            FUV20180125_013312.fits   2018/01/25T01:33:12       1        50      0.13
            FUV20180125_013322.fits   2018/01/25T01:33:22       1       126      1.02
            FUV20180125_013349.fits   2018/01/25T01:33:49       1        96      5.02
            FUV20180125_013457.fits   2018/01/25T01:34:57       1        85     30.02
            FUV20180125_013812.fits   2018/01/25T01:38:12       1        73      0.13
            FUV20180125_013822.fits   2018/01/25T01:38:22       1       124      1.02
            FUV20180125_013848.fits   2018/01/25T01:38:48       1       106      5.02
            FUV20180125_013956.fits   2018/01/25T01:39:56       1        75     30.02
            FUV20180125_014315.fits   2018/01/25T01:43:15       1        35      0.13
            FUV20180125_014322.fits   2018/01/25T01:43:22       1       133      1.02
            FUV20180125_014340.fits   2018/01/25T01:43:40       1       112      5.02
            FUV20180125_014457.fits   2018/01/25T01:44:57       1        78     30.02
            FUV20180125_014812.fits   2018/01/25T01:48:12       1        34      0.13
            FUV20180125_014822.fits   2018/01/25T01:48:22       1        96      1.02
            FUV20180125_014849.fits   2018/01/25T01:48:49       1       120      5.02
            FUV20180125_014956.fits   2018/01/25T01:49:56       1        66     30.02
            FUV20180125_015312.fits   2018/01/25T01:53:12       1        27      0.13
            FUV20180125_015322.fits   2018/01/25T01:53:22       1        53      1.02
            FUV20180125_015349.fits   2018/01/25T01:53:49       1       119      5.02
            FUV20180125_015457.fits   2018/01/25T01:54:57       1        87     30.02
            FUV20180125_015815.fits   2018/01/25T01:58:15       1        11      0.13
            FUV20180125_015822.fits   2018/01/25T01:58:22       1        63      1.02
            FUV20180125_015840.fits   2018/01/25T01:58:40       1       137      5.02
            FUV20180125_015957.fits   2018/01/25T01:59:57       1       121     30.02
