#2016/02 Number Pass = 46 (85.1852%)
                               file                  time    pass    total5   exptime
            NUV20160210_065004.fits   2016/02/10T06:50:04       1        53      5.02
            NUV20160210_065050.fits   2016/02/10T06:50:50       1        56     30.02
            NUV20160210_065435.fits   2016/02/10T06:54:35       1        17      0.05
            NUV20160210_065448.fits   2016/02/10T06:54:48       1        87      1.02
            NUV20160210_065504.fits   2016/02/10T06:55:04       1        46      5.02
            NUV20160210_065550.fits   2016/02/10T06:55:50       1        63     30.02
            NUV20160210_065935.fits   2016/02/10T06:59:35       1        17      0.05
            NUV20160210_065948.fits   2016/02/10T06:59:48       1        41      1.02
            NUV20160210_070004.fits   2016/02/10T07:00:04       1        41      5.02
            NUV20160210_070051.fits   2016/02/10T07:00:51       1        65     30.02
            NUV20160210_070435.fits   2016/02/10T07:04:35       1        14      0.05
            NUV20160210_070448.fits   2016/02/10T07:04:48       1        25      1.02
            NUV20160210_070505.fits   2016/02/10T07:05:05       1        34      5.02
            NUV20160210_070550.fits   2016/02/10T07:05:50       1        59     30.02
            NUV20160210_070935.fits   2016/02/10T07:09:35       1        18      0.05
            NUV20160210_070948.fits   2016/02/10T07:09:48       1        25      1.02
            NUV20160210_071004.fits   2016/02/10T07:10:04       1        43      5.02
            NUV20160210_071050.fits   2016/02/10T07:10:50       1        58     30.02
            NUV20160210_071435.fits   2016/02/10T07:14:35       1        18      0.05
            NUV20160210_071448.fits   2016/02/10T07:14:48       1        56      1.02
            NUV20160210_071504.fits   2016/02/10T07:15:04       1        46      5.02
            NUV20160210_071550.fits   2016/02/10T07:15:50       1        52     30.02
            NUV20160210_071935.fits   2016/02/10T07:19:35       1        41      0.05
            NUV20160210_071948.fits   2016/02/10T07:19:48       1        50      1.02
            NUV20160210_072005.fits   2016/02/10T07:20:05       1        70      5.02
            NUV20160210_072050.fits   2016/02/10T07:20:50       1        45     30.02
            NUV20160210_072435.fits   2016/02/10T07:24:35       1        41      0.05
            NUV20160210_072448.fits   2016/02/10T07:24:48       1       104      1.02
            NUV20160210_072504.fits   2016/02/10T07:25:04       1        70      5.02
            NUV20160210_072550.fits   2016/02/10T07:25:50       1        26     30.02
            NUV20160210_072935.fits   2016/02/10T07:29:35       1        58      0.05
            NUV20160210_072948.fits   2016/02/10T07:29:48       1        90      1.02
            NUV20160210_073004.fits   2016/02/10T07:30:04       1        71      5.02
            NUV20160210_073050.fits   2016/02/10T07:30:50       1        46     30.02
            NUV20160210_073435.fits   2016/02/10T07:34:35       1        19      0.05
            NUV20160210_073448.fits   2016/02/10T07:34:48       1       101      1.02
            NUV20160210_073504.fits   2016/02/10T07:35:04       1       103      5.02
            NUV20160210_073550.fits   2016/02/10T07:35:50       1        69     30.02
            NUV20160210_073935.fits   2016/02/10T07:39:35       1        23      0.05
            NUV20160210_073948.fits   2016/02/10T07:39:48       1        61      1.02
            NUV20160210_074004.fits   2016/02/10T07:40:04       1        68      5.02
            NUV20160210_074050.fits   2016/02/10T07:40:50       1        37     30.02
            NUV20160210_074435.fits   2016/02/10T07:44:35       0      1094      0.05
            NUV20160210_074448.fits   2016/02/10T07:44:48       0      2646      1.02
            NUV20160210_074504.fits   2016/02/10T07:45:04       0      1718      5.02
            NUV20160210_074550.fits   2016/02/10T07:45:50       0       693     30.02
            NUV20160210_074935.fits   2016/02/10T07:49:35       0      2044      0.05
            NUV20160210_074948.fits   2016/02/10T07:49:48       0      3197      1.02
            NUV20160210_075004.fits   2016/02/10T07:50:04       0      1422      5.02
            NUV20160210_075051.fits   2016/02/10T07:50:51       0       412     30.02
            NUV20160210_075435.fits   2016/02/10T07:54:35       1        26      0.05
            NUV20160210_075448.fits   2016/02/10T07:54:48       1        70      1.02
            NUV20160210_075505.fits   2016/02/10T07:55:05       1        53      5.02
            NUV20160210_075550.fits   2016/02/10T07:55:50       1        88     30.02
