#2015/08 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20150826_232733.fits   2015/08/26T23:27:33       1        14      0.13
            FUV20150826_232746.fits   2015/08/26T23:27:46       1        22      1.02
            FUV20150826_232807.fits   2015/08/26T23:28:07       1        41      5.02
            FUV20150826_232918.fits   2015/08/26T23:29:18       1        46     30.02
            FUV20150826_233233.fits   2015/08/26T23:32:33       1        37      0.13
            FUV20150826_233246.fits   2015/08/26T23:32:46       1        74      1.03
            FUV20150826_233307.fits   2015/08/26T23:33:07       1        39      5.02
            FUV20150826_233418.fits   2015/08/26T23:34:18       1        49     30.02
            FUV20150826_233733.fits   2015/08/26T23:37:33       1        27      0.13
            FUV20150826_233746.fits   2015/08/26T23:37:46       1        94      1.03
            FUV20150826_233807.fits   2015/08/26T23:38:07       1        90      5.02
            FUV20150826_233918.fits   2015/08/26T23:39:18       1        68     30.02
            FUV20150826_234233.fits   2015/08/26T23:42:33       1        13      0.13
            FUV20150826_234246.fits   2015/08/26T23:42:46       1        49      1.03
            FUV20150826_234307.fits   2015/08/26T23:43:07       1        54      5.02
            FUV20150826_234418.fits   2015/08/26T23:44:18       1        38     30.02
            FUV20150826_234733.fits   2015/08/26T23:47:33       1        57      0.13
            FUV20150826_234746.fits   2015/08/26T23:47:46       1        83      1.02
            FUV20150826_234807.fits   2015/08/26T23:48:07       1        75      5.02
            FUV20150826_234918.fits   2015/08/26T23:49:18       1        54     30.02
            FUV20150826_235233.fits   2015/08/26T23:52:33       1        22      0.13
            FUV20150826_235246.fits   2015/08/26T23:52:46       1       105      1.02
            FUV20150826_235307.fits   2015/08/26T23:53:07       1        62      5.02
            FUV20150826_235418.fits   2015/08/26T23:54:18       1        48     30.02
            FUV20150826_235733.fits   2015/08/26T23:57:33       1        51      0.13
            FUV20150826_235746.fits   2015/08/26T23:57:46       1       101      1.02
            FUV20150826_235807.fits   2015/08/26T23:58:07       1        86      5.02
            FUV20150826_235918.fits   2015/08/26T23:59:18       1        41     30.02
            FUV20150827_000233.fits   2015/08/27T00:02:33       1        24      0.13
            FUV20150827_000246.fits   2015/08/27T00:02:46       1        37      1.03
            FUV20150827_000307.fits   2015/08/27T00:03:07       1        37      5.02
            FUV20150827_000418.fits   2015/08/27T00:04:18       1        31     30.02
            FUV20150827_000733.fits   2015/08/27T00:07:33       1         8      0.13
            FUV20150827_000746.fits   2015/08/27T00:07:46       1        33      1.02
            FUV20150827_000807.fits   2015/08/27T00:08:07       1        36      5.02
            FUV20150827_000918.fits   2015/08/27T00:09:18       1        45     30.02
            FUV20150827_001233.fits   2015/08/27T00:12:33       1        21      0.13
            FUV20150827_001246.fits   2015/08/27T00:12:46       1       107      1.02
            FUV20150827_001307.fits   2015/08/27T00:13:07       1        54      5.02
            FUV20150827_001418.fits   2015/08/27T00:14:18       1        46     30.02
            FUV20150827_001733.fits   2015/08/27T00:17:33       1         6      0.13
            FUV20150827_001746.fits   2015/08/27T00:17:46       1        44      1.02
            FUV20150827_001807.fits   2015/08/27T00:18:07       1        37      5.02
            FUV20150827_001918.fits   2015/08/27T00:19:18       1        45     30.02
            FUV20150827_002233.fits   2015/08/27T00:22:33       1        17      0.13
            FUV20150827_002246.fits   2015/08/27T00:22:46       1        31      1.03
            FUV20150827_002307.fits   2015/08/27T00:23:07       1        57      5.02
            FUV20150827_002418.fits   2015/08/27T00:24:18       1        55     30.02
            FUV20150827_002733.fits   2015/08/27T00:27:33       1        93      0.13
            FUV20150827_002746.fits   2015/08/27T00:27:46       1       171      1.02
            FUV20150827_002807.fits   2015/08/27T00:28:07       1       104      5.02
            FUV20150827_002918.fits   2015/08/27T00:29:18       1        56     30.02
            FUV20150827_003233.fits   2015/08/27T00:32:33       1        66      0.13
            FUV20150827_003246.fits   2015/08/27T00:32:46       1       113      1.03
            FUV20150827_003307.fits   2015/08/27T00:33:07       1        57      5.02
            FUV20150827_003418.fits   2015/08/27T00:34:18       1        40     30.02
            FUV20150827_003733.fits   2015/08/27T00:37:33       1        28      0.13
            FUV20150827_003746.fits   2015/08/27T00:37:46       1        74      1.02
            FUV20150827_003807.fits   2015/08/27T00:38:07       1        83      5.02
            FUV20150827_003918.fits   2015/08/27T00:39:18       1        48     30.02
            FUV20150827_004233.fits   2015/08/27T00:42:33       1        28      0.13
            FUV20150827_004246.fits   2015/08/27T00:42:46       1        53      1.03
            FUV20150827_004307.fits   2015/08/27T00:43:07       1        79      5.02
            FUV20150827_004418.fits   2015/08/27T00:44:18       1        61     30.02
            FUV20150827_004733.fits   2015/08/27T00:47:33       1       109      0.13
            FUV20150827_004746.fits   2015/08/27T00:47:46       1        59      1.03
            FUV20150827_004807.fits   2015/08/27T00:48:07       1        77      5.02
            FUV20150827_004918.fits   2015/08/27T00:49:18       1        38     30.02
            FUV20150827_005233.fits   2015/08/27T00:52:33       1        13      0.13
            FUV20150827_005246.fits   2015/08/27T00:52:46       1        27      1.03
            FUV20150827_005307.fits   2015/08/27T00:53:07       1        46      5.02
            FUV20150827_005418.fits   2015/08/27T00:54:18       1        45     30.02
            FUV20150827_005733.fits   2015/08/27T00:57:33       1         4      0.13
            FUV20150827_005746.fits   2015/08/27T00:57:46       1        19      1.03
            FUV20150827_005807.fits   2015/08/27T00:58:07       1        68      5.02
            FUV20150827_005918.fits   2015/08/27T00:59:18       1        42     30.02
