#2018/08 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20180808_234858.fits   2018/08/08T23:48:58       1        75      0.05
            NUV20180808_234909.fits   2018/08/08T23:49:09       1       101      1.02
            NUV20180808_234924.fits   2018/08/08T23:49:24       1        97      5.02
            NUV20180808_235002.fits   2018/08/08T23:50:02       1        62     30.02
            NUV20180808_235357.fits   2018/08/08T23:53:57       1       117      0.05
            NUV20180808_235409.fits   2018/08/08T23:54:09       1       164      1.05
            NUV20180808_235424.fits   2018/08/08T23:54:24       0        44      5.02
            NUV20180808_235502.fits   2018/08/08T23:55:02       1        47     30.02
            NUV20180808_235850.fits   2018/08/08T23:58:50       1        31      0.06
            NUV20180808_235905.fits   2018/08/08T23:59:05       1        48      1.02
            NUV20180808_235924.fits   2018/08/08T23:59:24       1        63      5.02
            NUV20180809_000004.fits   2018/08/09T00:00:04       1        47     30.02
            NUV20180809_000357.fits   2018/08/09T00:03:57       1         9      0.05
            NUV20180809_000408.fits   2018/08/09T00:04:08       1        19      1.05
            NUV20180809_000425.fits   2018/08/09T00:04:25       1        33      5.02
            NUV20180809_000503.fits   2018/08/09T00:05:03       1        41     30.02
            NUV20180809_000859.fits   2018/08/09T00:08:59       1         8      0.05
            NUV20180809_000909.fits   2018/08/09T00:09:09       1       113      1.05
            NUV20180809_000924.fits   2018/08/09T00:09:24       1        25      5.02
            NUV20180809_001002.fits   2018/08/09T00:10:02       1        38     30.02
            NUV20180809_001356.fits   2018/08/09T00:13:56       1         8      0.05
            NUV20180809_001409.fits   2018/08/09T00:14:09       1        24      1.05
            NUV20180809_001424.fits   2018/08/09T00:14:24       1        19      5.02
            NUV20180809_001503.fits   2018/08/09T00:15:03       1        35     30.02
            NUV20180809_001857.fits   2018/08/09T00:18:57       1        26      0.07
            NUV20180809_001900.fits   2018/08/09T00:19:00       1        28      1.02
            NUV20180809_001924.fits   2018/08/09T00:19:24       1        26      5.02
            NUV20180809_002004.fits   2018/08/09T00:20:04       0        24     30.02
            NUV20180809_002352.fits   2018/08/09T00:23:52       1        51      0.11
            NUV20180809_002407.fits   2018/08/09T00:24:07       1        74      1.02
            NUV20180809_002427.fits   2018/08/09T00:24:27       1        71      5.03
            NUV20180809_002502.fits   2018/08/09T00:25:02       1        32     30.02
            NUV20180809_002859.fits   2018/08/09T00:28:59       1        83      0.08
            NUV20180809_002908.fits   2018/08/09T00:29:08       1       131      1.05
            NUV20180809_002925.fits   2018/08/09T00:29:25       1        64      5.02
            NUV20180809_003002.fits   2018/08/09T00:30:02       1        45     30.02
            NUV20180809_003357.fits   2018/08/09T00:33:57       1        47      0.06
            NUV20180809_003400.fits   2018/08/09T00:34:00       1        56      1.02
            NUV20180809_003424.fits   2018/08/09T00:34:24       1        74      5.02
            NUV20180809_003502.fits   2018/08/09T00:35:02       1        53     30.02
            NUV20180809_003852.fits   2018/08/09T00:38:52       1        28      0.09
            NUV20180809_003901.fits   2018/08/09T00:39:01       1       133      1.03
            NUV20180809_003924.fits   2018/08/09T00:39:24       1        81      5.02
            NUV20180809_004003.fits   2018/08/09T00:40:03       1        38     30.02
            NUV20180809_004354.fits   2018/08/09T00:43:54       1        40      0.11
            NUV20180809_004407.fits   2018/08/09T00:44:07       1        89      1.02
            NUV20180809_004424.fits   2018/08/09T00:44:24       1        78      5.02
            NUV20180809_004502.fits   2018/08/09T00:45:02       1        33     30.02
            NUV20180809_004852.fits   2018/08/09T00:48:52       1         9      0.11
            NUV20180809_004908.fits   2018/08/09T00:49:08       1        47      1.05
            NUV20180809_004925.fits   2018/08/09T00:49:25       1        53      5.02
            NUV20180809_005002.fits   2018/08/09T00:50:02       1        29     30.02
            NUV20180809_005359.fits   2018/08/09T00:53:59       1        15      0.05
            NUV20180809_005407.fits   2018/08/09T00:54:07       1        17      1.02
            NUV20180809_005424.fits   2018/08/09T00:54:24       1        25      5.02
            NUV20180809_005504.fits   2018/08/09T00:55:04       1        27     30.02
            NUV20180809_005852.fits   2018/08/09T00:58:52       1        17      0.11
            NUV20180809_005901.fits   2018/08/09T00:59:01       1        13      1.04
            NUV20180809_005924.fits   2018/08/09T00:59:24       1        24      5.02
            NUV20180809_010004.fits   2018/08/09T01:00:04       1        42     30.02
            NUV20180809_010359.fits   2018/08/09T01:03:59       1         7      0.08
            NUV20180809_010405.fits   2018/08/09T01:04:05       1        30      1.02
            NUV20180809_010424.fits   2018/08/09T01:04:24       1        25      5.02
            NUV20180809_010504.fits   2018/08/09T01:05:04       1        32     30.02
            NUV20180809_010853.fits   2018/08/09T01:08:53       1        16      0.12
            NUV20180809_010909.fits   2018/08/09T01:09:09       1        31      1.02
            NUV20180809_010926.fits   2018/08/09T01:09:26       1        37      5.02
            NUV20180809_011002.fits   2018/08/09T01:10:02       1        29     30.02
            NUV20180809_011357.fits   2018/08/09T01:13:57       1        26      0.06
            NUV20180809_011406.fits   2018/08/09T01:14:06       1        79      1.02
            NUV20180809_011424.fits   2018/08/09T01:14:24       1        66      5.02
            NUV20180809_011502.fits   2018/08/09T01:15:02       1        41     30.02
            NUV20180809_011853.fits   2018/08/09T01:18:53       1        70      0.11
            NUV20180809_011908.fits   2018/08/09T01:19:08       1       115      1.04
            NUV20180809_011924.fits   2018/08/09T01:19:24       1        82      5.02
            NUV20180809_012002.fits   2018/08/09T01:20:02       1        48     30.02
