#2015/04 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20150409_014351.fits   2015/04/09T01:43:51       1        62      0.13
            FUV20150409_014404.fits   2015/04/09T01:44:04       1        61      1.03
            FUV20150409_014425.fits   2015/04/09T01:44:25       1        72      5.02
            FUV20150409_014536.fits   2015/04/09T01:45:36       1        56     30.02
            FUV20150409_014851.fits   2015/04/09T01:48:51       1        26      0.13
            FUV20150409_014904.fits   2015/04/09T01:49:04       1       100      1.02
            FUV20150409_014925.fits   2015/04/09T01:49:25       1        65      5.02
            FUV20150409_015036.fits   2015/04/09T01:50:36       1        46     30.02
            FUV20150409_015351.fits   2015/04/09T01:53:51       1        30      0.13
            FUV20150409_015404.fits   2015/04/09T01:54:04       1        33      1.02
            FUV20150409_015425.fits   2015/04/09T01:54:25       1        53      5.02
            FUV20150409_015536.fits   2015/04/09T01:55:36       1        30     30.02
            FUV20150409_015851.fits   2015/04/09T01:58:51       1         7      0.13
            FUV20150409_015904.fits   2015/04/09T01:59:04       1        28      1.02
            FUV20150409_015925.fits   2015/04/09T01:59:25       1        38      5.02
            FUV20150409_020036.fits   2015/04/09T02:00:36       1        38     30.02
            FUV20150409_020351.fits   2015/04/09T02:03:51       1         9      0.13
            FUV20150409_020404.fits   2015/04/09T02:04:04       1        22      1.03
            FUV20150409_020425.fits   2015/04/09T02:04:25       1        40      5.02
            FUV20150409_020536.fits   2015/04/09T02:05:36       1        28     30.02
            FUV20150409_020851.fits   2015/04/09T02:08:51       1         5      0.13
            FUV20150409_020904.fits   2015/04/09T02:09:04       1        40      1.02
            FUV20150409_020925.fits   2015/04/09T02:09:25       1        35      5.02
            FUV20150409_021036.fits   2015/04/09T02:10:36       1        36     30.02
            FUV20150409_021351.fits   2015/04/09T02:13:51       1         8      0.13
            FUV20150409_021404.fits   2015/04/09T02:14:04       1        27      1.03
            FUV20150409_021425.fits   2015/04/09T02:14:25       1        46      5.02
            FUV20150409_021536.fits   2015/04/09T02:15:36       1        38     30.02
            FUV20150409_021851.fits   2015/04/09T02:18:51       1        19      0.13
            FUV20150409_021904.fits   2015/04/09T02:19:04       1        43      1.03
            FUV20150409_021925.fits   2015/04/09T02:19:25       1        65      5.02
            FUV20150409_022036.fits   2015/04/09T02:20:36       1        40     30.02
            FUV20150409_022351.fits   2015/04/09T02:23:51       1        23      0.13
            FUV20150409_022404.fits   2015/04/09T02:24:04       1       113      1.03
            FUV20150409_022425.fits   2015/04/09T02:24:25       1        56      5.02
            FUV20150409_022536.fits   2015/04/09T02:25:36       1        30     30.02
            FUV20150409_022851.fits   2015/04/09T02:28:51       1        51      0.13
            FUV20150409_022904.fits   2015/04/09T02:29:04       1        91      1.02
            FUV20150409_022925.fits   2015/04/09T02:29:25       1        69      5.02
            FUV20150409_023036.fits   2015/04/09T02:30:36       1        43     30.02
            FUV20150409_023351.fits   2015/04/09T02:33:51       1        21      0.13
            FUV20150409_023404.fits   2015/04/09T02:34:04       1        78      1.03
            FUV20150409_023425.fits   2015/04/09T02:34:25       1        63      5.02
            FUV20150409_023536.fits   2015/04/09T02:35:36       1        48     30.02
            FUV20150409_023851.fits   2015/04/09T02:38:51       1        25      0.13
            FUV20150409_023904.fits   2015/04/09T02:39:04       1        44      1.03
            FUV20150409_023925.fits   2015/04/09T02:39:25       1        67      5.02
            FUV20150409_024036.fits   2015/04/09T02:40:36       1        48     30.02
            FUV20150409_024351.fits   2015/04/09T02:43:51       1        10      0.13
            FUV20150409_024404.fits   2015/04/09T02:44:04       1        23      1.03
            FUV20150409_024425.fits   2015/04/09T02:44:25       1        33      5.02
            FUV20150409_024536.fits   2015/04/09T02:45:36       1        32     30.02
            FUV20150409_024851.fits   2015/04/09T02:48:51       1         8      0.13
            FUV20150409_024904.fits   2015/04/09T02:49:04       1        40      1.02
            FUV20150409_024925.fits   2015/04/09T02:49:25       1        38      5.02
            FUV20150409_025036.fits   2015/04/09T02:50:36       1        26     30.02
            FUV20150409_025351.fits   2015/04/09T02:53:51       1         9      0.13
            FUV20150409_025404.fits   2015/04/09T02:54:04       1        23      1.02
            FUV20150409_025425.fits   2015/04/09T02:54:25       1        29      5.02
            FUV20150409_025536.fits   2015/04/09T02:55:36       1        40     30.02
            FUV20150409_025851.fits   2015/04/09T02:58:51       1         4      0.13
            FUV20150409_025904.fits   2015/04/09T02:59:04       1        55      1.03
            FUV20150409_025925.fits   2015/04/09T02:59:25       1        37      5.02
            FUV20150409_030036.fits   2015/04/09T03:00:36       1        23     30.02
            FUV20150409_030351.fits   2015/04/09T03:03:51       1         5      0.13
            FUV20150409_030404.fits   2015/04/09T03:04:04       1        66      1.03
            FUV20150409_030425.fits   2015/04/09T03:04:25       1        61      5.02
            FUV20150409_030536.fits   2015/04/09T03:05:36       1        43     30.02
            FUV20150409_030851.fits   2015/04/09T03:08:51       1        53      0.13
            FUV20150409_030904.fits   2015/04/09T03:09:04       1       100      1.02
            FUV20150409_030925.fits   2015/04/09T03:09:25       1        58      5.02
            FUV20150409_031036.fits   2015/04/09T03:10:36       1        35     30.02
            FUV20150409_031351.fits   2015/04/09T03:13:51       1        29      0.13
            FUV20150409_031404.fits   2015/04/09T03:14:04       1        93      1.03
            FUV20150409_031425.fits   2015/04/09T03:14:25       1        67      5.02
            FUV20150409_031536.fits   2015/04/09T03:15:36       1        39     30.02
