#2015/02 Number Pass = 44 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20150211_133522.fits   2015/02/11T13:35:22       1        15      0.05
            NUV20150211_133534.fits   2015/02/11T13:35:34       1        31      1.02
            NUV20150211_133551.fits   2015/02/11T13:35:51       1        43      5.02
            NUV20150211_133637.fits   2015/02/11T13:36:37       1        49     30.02
            NUV20150211_134022.fits   2015/02/11T13:40:22       1        17      0.05
            NUV20150211_134034.fits   2015/02/11T13:40:34       1        29      1.02
            NUV20150211_134051.fits   2015/02/11T13:40:51       1        38      5.02
            NUV20150211_134137.fits   2015/02/11T13:41:37       1        40     30.02
            NUV20150211_134522.fits   2015/02/11T13:45:22       1        10      0.05
            NUV20150211_134534.fits   2015/02/11T13:45:34       1        10      1.02
            NUV20150211_134551.fits   2015/02/11T13:45:51       1        30      5.02
            NUV20150211_134637.fits   2015/02/11T13:46:37       1        40     30.02
            NUV20150211_135022.fits   2015/02/11T13:50:22       1        23      0.05
            NUV20150211_135034.fits   2015/02/11T13:50:34       1        42      1.02
            NUV20150211_135051.fits   2015/02/11T13:50:51       1        26      5.02
            NUV20150211_135137.fits   2015/02/11T13:51:37       1        39     30.02
            NUV20150211_135522.fits   2015/02/11T13:55:22       1        14      0.05
            NUV20150211_135534.fits   2015/02/11T13:55:34       1        30      1.02
            NUV20150211_135551.fits   2015/02/11T13:55:51       1        45      5.02
            NUV20150211_135637.fits   2015/02/11T13:56:37       1        43     30.02
            NUV20150211_140022.fits   2015/02/11T14:00:22       1        47      0.05
            NUV20150211_140034.fits   2015/02/11T14:00:34       1       115      1.02
            NUV20150211_140051.fits   2015/02/11T14:00:51       1        88      5.02
            NUV20150211_140137.fits   2015/02/11T14:01:37       1        59     30.02
            NUV20150211_140522.fits   2015/02/11T14:05:22       1        23      0.05
            NUV20150211_140534.fits   2015/02/11T14:05:34       1        61      1.02
            NUV20150211_140551.fits   2015/02/11T14:05:51       1        72      5.02
            NUV20150211_140637.fits   2015/02/11T14:06:37       1        50     30.02
            NUV20150211_141022.fits   2015/02/11T14:10:22       1        38      0.05
            NUV20150211_141034.fits   2015/02/11T14:10:34       1        98      1.02
            NUV20150211_141051.fits   2015/02/11T14:10:51       1        54      5.02
            NUV20150211_141137.fits   2015/02/11T14:11:37       1        37     30.02
            NUV20150211_141522.fits   2015/02/11T14:15:22       1        19      0.05
            NUV20150211_141534.fits   2015/02/11T14:15:34       1       164      1.02
            NUV20150211_141551.fits   2015/02/11T14:15:51       1        74      5.02
            NUV20150211_141637.fits   2015/02/11T14:16:37       1        49     30.02
            NUV20150211_142022.fits   2015/02/11T14:20:22       1        67      0.05
            NUV20150211_142034.fits   2015/02/11T14:20:34       1        30      1.02
            NUV20150211_142051.fits   2015/02/11T14:20:51       1        37      5.02
            NUV20150211_142137.fits   2015/02/11T14:21:37       1        48     30.02
            NUV20150211_142522.fits   2015/02/11T14:25:22       1        14      0.05
            NUV20150211_142534.fits   2015/02/11T14:25:34       1        27      1.02
            NUV20150211_142551.fits   2015/02/11T14:25:51       1        46      5.02
            NUV20150211_142637.fits   2015/02/11T14:26:37       1        49     30.02
