#2018/06 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20180612_224902.fits   2018/06/12T22:49:02       1         5      0.13
            FUV20180612_224919.fits   2018/06/12T22:49:19       1        25      1.02
            FUV20180612_224947.fits   2018/06/12T22:49:47       1        82      5.02
            FUV20180612_225055.fits   2018/06/12T22:50:55       1        90     30.02
            FUV20180612_225401.fits   2018/06/12T22:54:01       1         7      0.13
            FUV20180612_225419.fits   2018/06/12T22:54:19       1        31      1.02
            FUV20180612_225447.fits   2018/06/12T22:54:47       1        73      5.02
            FUV20180612_225554.fits   2018/06/12T22:55:54       1        81     30.02
            FUV20180612_225900.fits   2018/06/12T22:59:00       1         6      0.13
            FUV20180612_225919.fits   2018/06/12T22:59:19       1        19      1.02
            FUV20180612_225947.fits   2018/06/12T22:59:47       1        64      5.02
            FUV20180612_230054.fits   2018/06/12T23:00:54       1        74     30.02
            FUV20180612_230402.fits   2018/06/12T23:04:02       1         4      0.13
            FUV20180612_230419.fits   2018/06/12T23:04:19       1        31      1.02
            FUV20180612_230447.fits   2018/06/12T23:04:47       1        62      5.02
            FUV20180612_230554.fits   2018/06/12T23:05:54       1        63     30.02
            FUV20180612_230909.fits   2018/06/12T23:09:09       1        44      0.13
            FUV20180612_230919.fits   2018/06/12T23:09:19       1        41      1.02
            FUV20180612_230947.fits   2018/06/12T23:09:47       1        62      5.02
            FUV20180612_231054.fits   2018/06/12T23:10:54       1        59     30.02
            FUV20180612_231400.fits   2018/06/12T23:14:00       1        46      0.13
            FUV20180612_231419.fits   2018/06/12T23:14:19       1       152      1.02
            FUV20180612_231447.fits   2018/06/12T23:14:47       1       115      5.02
            FUV20180612_231554.fits   2018/06/12T23:15:54       1        71     30.02
            FUV20180612_231909.fits   2018/06/12T23:19:09       1        28      0.13
            FUV20180612_231919.fits   2018/06/12T23:19:19       1       107      1.02
            FUV20180612_231947.fits   2018/06/12T23:19:47       1        82      5.02
            FUV20180612_232054.fits   2018/06/12T23:20:54       1        53     30.02
            FUV20180612_232402.fits   2018/06/12T23:24:02       1        40      0.13
            FUV20180612_232419.fits   2018/06/12T23:24:19       1        96      1.02
            FUV20180612_232447.fits   2018/06/12T23:24:47       1        83      5.02
            FUV20180612_232554.fits   2018/06/12T23:25:54       1        63     30.02
            FUV20180612_232909.fits   2018/06/12T23:29:09       1        21      0.13
            FUV20180612_232919.fits   2018/06/12T23:29:19       1       199      1.02
            FUV20180612_232947.fits   2018/06/12T23:29:47       1        97      5.02
            FUV20180612_233055.fits   2018/06/12T23:30:55       1        86     30.02
            FUV20180612_233400.fits   2018/06/12T23:34:00       1        39      0.13
            FUV20180612_233419.fits   2018/06/12T23:34:19       0         3      1.02
            FUV20180612_233447.fits   2018/06/12T23:34:47       1        84      5.02
            FUV20180612_233555.fits   2018/06/12T23:35:55       1        36     30.02
            FUV20180612_233900.fits   2018/06/12T23:39:00       1        11      0.13
            FUV20180612_233919.fits   2018/06/12T23:39:19       1        31      1.02
            FUV20180612_233947.fits   2018/06/12T23:39:47       1        69      5.02
            FUV20180612_234054.fits   2018/06/12T23:40:54       1        84     30.02
            FUV20180612_234400.fits   2018/06/12T23:44:00       1        27      0.13
            FUV20180612_234419.fits   2018/06/12T23:44:19       1        30      1.02
            FUV20180612_234447.fits   2018/06/12T23:44:47       1        63      5.02
            FUV20180612_234555.fits   2018/06/12T23:45:55       1        75     30.02
            FUV20180612_234901.fits   2018/06/12T23:49:01       1       108      0.13
            FUV20180612_234919.fits   2018/06/12T23:49:19       1       205      1.02
            FUV20180612_234947.fits   2018/06/12T23:49:47       1        98      5.02
            FUV20180612_235054.fits   2018/06/12T23:50:54       1        65     30.02
            FUV20180612_235401.fits   2018/06/12T23:54:01       1        11      0.13
            FUV20180612_235410.fits   2018/06/12T23:54:10       1        37      1.02
            FUV20180612_235447.fits   2018/06/12T23:54:47       1        72      5.02
            FUV20180612_235554.fits   2018/06/12T23:55:54       1        83     30.02
            FUV20180612_235909.fits   2018/06/12T23:59:09       1        39      0.13
            FUV20180612_235919.fits   2018/06/12T23:59:19       1        78      1.02
            FUV20180612_235946.fits   2018/06/12T23:59:46       1        66      5.02
            FUV20180613_000054.fits   2018/06/13T00:00:54       1        66     30.02
            FUV20180613_000402.fits   2018/06/13T00:04:02       1        83      0.13
            FUV20180613_000419.fits   2018/06/13T00:04:19       1       234      1.02
            FUV20180613_000447.fits   2018/06/13T00:04:47       1       175      5.02
            FUV20180613_000556.fits   2018/06/13T00:05:56       1        77     30.02
            FUV20180613_000902.fits   2018/06/13T00:09:02       1        58      0.13
            FUV20180613_000919.fits   2018/06/13T00:09:19       1       237      1.02
            FUV20180613_000947.fits   2018/06/13T00:09:47       1       127      5.02
            FUV20180613_001055.fits   2018/06/13T00:10:55       1        75     30.02
            FUV20180613_001400.fits   2018/06/13T00:14:00       1        44      0.13
            FUV20180613_001419.fits   2018/06/13T00:14:19       1       139      1.02
            FUV20180613_001447.fits   2018/06/13T00:14:47       1       119      5.02
            FUV20180613_001555.fits   2018/06/13T00:15:55       1        76     30.02
            FUV20180613_001900.fits   2018/06/13T00:19:00       1        52      0.13
            FUV20180613_001919.fits   2018/06/13T00:19:19       1       111      1.02
            FUV20180613_001947.fits   2018/06/13T00:19:47       1        96      5.02
            FUV20180613_002054.fits   2018/06/13T00:20:54       1        67     30.02
