#2016/05 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20160505_013851.fits   2016/05/05T01:38:51       1        31      0.05
            NUV20160505_013903.fits   2016/05/05T01:39:03       1        75      1.04
            NUV20160505_013920.fits   2016/05/05T01:39:20       1        60      5.02
            NUV20160505_014006.fits   2016/05/05T01:40:06       1        40     30.02
            NUV20160505_014351.fits   2016/05/05T01:43:51       1        57      0.05
            NUV20160505_014403.fits   2016/05/05T01:44:03       1       101      1.02
            NUV20160505_014420.fits   2016/05/05T01:44:20       1        48      5.02
            NUV20160505_014506.fits   2016/05/05T01:45:06       1        41     30.02
            NUV20160505_014851.fits   2016/05/05T01:48:51       1        30      0.05
            NUV20160505_014903.fits   2016/05/05T01:49:03       1        84      1.03
            NUV20160505_014920.fits   2016/05/05T01:49:20       1        22      5.02
            NUV20160505_015006.fits   2016/05/05T01:50:06       1        32     30.02
            NUV20160505_015351.fits   2016/05/05T01:53:51       1        11      0.05
            NUV20160505_015420.fits   2016/05/05T01:54:20       1        16      5.02
            NUV20160505_015506.fits   2016/05/05T01:55:06       1        25     30.02
            NUV20160505_015851.fits   2016/05/05T01:58:51       1         9      0.05
            NUV20160505_015903.fits   2016/05/05T01:59:03       1        16      1.02
            NUV20160505_015920.fits   2016/05/05T01:59:20       1        15      5.02
            NUV20160505_020006.fits   2016/05/05T02:00:06       1        24     30.02
            NUV20160505_020351.fits   2016/05/05T02:03:51       1         9      0.05
            NUV20160505_020403.fits   2016/05/05T02:04:03       1        31      1.02
            NUV20160505_020420.fits   2016/05/05T02:04:20       1        26      5.02
            NUV20160505_020506.fits   2016/05/05T02:05:06       1        21     30.02
            NUV20160505_020851.fits   2016/05/05T02:08:51       1        32      0.05
            NUV20160505_020903.fits   2016/05/05T02:09:03       1        48      1.02
            NUV20160505_020920.fits   2016/05/05T02:09:20       1        26      5.02
            NUV20160505_021006.fits   2016/05/05T02:10:06       1        31     30.02
            NUV20160505_021351.fits   2016/05/05T02:13:51       1        32      0.05
            NUV20160505_021403.fits   2016/05/05T02:14:03       1        68      1.03
            NUV20160505_021420.fits   2016/05/05T02:14:20       1        56      5.02
            NUV20160505_021506.fits   2016/05/05T02:15:06       1        30     30.02
            NUV20160505_021851.fits   2016/05/05T02:18:51       1        49      0.05
            NUV20160505_021903.fits   2016/05/05T02:19:03       1        89      1.02
            NUV20160505_021920.fits   2016/05/05T02:19:20       1        47      5.02
            NUV20160505_022006.fits   2016/05/05T02:20:06       1        28     30.02
            NUV20160505_022351.fits   2016/05/05T02:23:51       1        32      0.05
            NUV20160505_022403.fits   2016/05/05T02:24:03       1       136      1.02
            NUV20160505_022420.fits   2016/05/05T02:24:20       1        63      5.02
            NUV20160505_022506.fits   2016/05/05T02:25:06       1        40     30.02
            NUV20160505_022851.fits   2016/05/05T02:28:51       1        84      0.05
            NUV20160505_022903.fits   2016/05/05T02:29:03       1       180      1.02
            NUV20160505_022920.fits   2016/05/05T02:29:20       1       139      5.02
            NUV20160505_023006.fits   2016/05/05T02:30:06       1        69     30.02
            NUV20160505_023351.fits   2016/05/05T02:33:51       1        11      0.05
            NUV20160505_023403.fits   2016/05/05T02:34:03       1        28      1.02
            NUV20160505_023420.fits   2016/05/05T02:34:20       1        31      5.02
            NUV20160505_023506.fits   2016/05/05T02:35:06       1        31     30.02
            NUV20160505_023851.fits   2016/05/05T02:38:51       1         9      0.05
            NUV20160505_023903.fits   2016/05/05T02:39:03       1        27      1.02
            NUV20160505_023920.fits   2016/05/05T02:39:20       1        18      5.02
            NUV20160505_024006.fits   2016/05/05T02:40:06       1        17     30.02
            NUV20160505_024351.fits   2016/05/05T02:43:51       1        13      0.05
            NUV20160505_024403.fits   2016/05/05T02:44:03       1        23      1.02
            NUV20160505_024420.fits   2016/05/05T02:44:20       1        24      5.02
            NUV20160505_024506.fits   2016/05/05T02:45:06       1        21     30.02
            NUV20160505_024851.fits   2016/05/05T02:48:51       1         6      0.05
            NUV20160505_024903.fits   2016/05/05T02:49:03       1        28      1.02
            NUV20160505_024920.fits   2016/05/05T02:49:20       1        12      5.02
            NUV20160505_025006.fits   2016/05/05T02:50:06       1        15     30.02
            NUV20160505_025351.fits   2016/05/05T02:53:51       1        15      0.05
            NUV20160505_025403.fits   2016/05/05T02:54:03       1        26      1.03
            NUV20160505_025420.fits   2016/05/05T02:54:20       1        27      5.02
            NUV20160505_025506.fits   2016/05/05T02:55:06       1        25     30.02
            NUV20160505_025851.fits   2016/05/05T02:58:51       1        20      0.05
            NUV20160505_025903.fits   2016/05/05T02:59:03       1        76      1.02
            NUV20160505_025920.fits   2016/05/05T02:59:20       1        68      5.02
            NUV20160505_030006.fits   2016/05/05T03:00:06       1        33     30.02
            NUV20160505_030351.fits   2016/05/05T03:03:51       1        42      0.05
            NUV20160505_030403.fits   2016/05/05T03:04:03       1       121      1.02
            NUV20160505_030420.fits   2016/05/05T03:04:20       1        50      5.02
            NUV20160505_030506.fits   2016/05/05T03:05:06       1        33     30.02
            NUV20160505_030851.fits   2016/05/05T03:08:51       1        59      0.05
            NUV20160505_030903.fits   2016/05/05T03:09:03       1        99      1.02
            NUV20160505_030920.fits   2016/05/05T03:09:20       1        86      5.02
            NUV20160505_031006.fits   2016/05/05T03:10:06       1        40     30.02
