#2015/01 Number Pass = 34 (77.2727%)
                               file                  time    pass    total5   exptime
            NUV20150114_205036.fits   2015/01/14T20:50:36       1         7      0.05
            NUV20150114_205048.fits   2015/01/14T20:50:48       1        30      1.02
            NUV20150114_205105.fits   2015/01/14T20:51:05       1        55      5.02
            NUV20150114_205151.fits   2015/01/14T20:51:51       1        53     30.02
            NUV20150114_205535.fits   2015/01/14T20:55:35       1         8      0.05
            NUV20150114_205548.fits   2015/01/14T20:55:48       1        27      1.02
            NUV20150114_205605.fits   2015/01/14T20:56:05       1        41      5.02
            NUV20150114_205651.fits   2015/01/14T20:56:51       1        47     30.02
            NUV20150114_210035.fits   2015/01/14T21:00:35       0      1473      0.05
            NUV20150114_210048.fits   2015/01/14T21:00:48       0      2963      1.02
            NUV20150114_210105.fits   2015/01/14T21:01:05       0      1618      5.02
            NUV20150114_210151.fits   2015/01/14T21:01:51       0       601     30.02
            NUV20150114_210535.fits   2015/01/14T21:05:35       0      6781      0.05
            NUV20150114_210548.fits   2015/01/14T21:05:48       0     10596      1.02
            NUV20150114_210605.fits   2015/01/14T21:06:05       0      3590      5.02
            NUV20150114_210651.fits   2015/01/14T21:06:51       0       656     30.02
            NUV20150114_211035.fits   2015/01/14T21:10:35       0       283      0.05
            NUV20150114_211048.fits   2015/01/14T21:10:48       0       511      1.02
            NUV20150114_211105.fits   2015/01/14T21:11:05       1       195      5.02
            NUV20150114_211151.fits   2015/01/14T21:11:51       1        64     30.02
            NUV20150114_211535.fits   2015/01/14T21:15:35       1        24      0.05
            NUV20150114_211548.fits   2015/01/14T21:15:48       1        56      1.02
            NUV20150114_211605.fits   2015/01/14T21:16:05       1        60      5.02
            NUV20150114_211651.fits   2015/01/14T21:16:51       1        52     30.02
            NUV20150114_212035.fits   2015/01/14T21:20:35       1        37      0.05
            NUV20150114_212048.fits   2015/01/14T21:20:48       1        96      1.02
            NUV20150114_212105.fits   2015/01/14T21:21:05       1        72      5.02
            NUV20150114_212151.fits   2015/01/14T21:21:51       1        39     30.02
            NUV20150114_212535.fits   2015/01/14T21:25:35       1        35      0.05
            NUV20150114_212548.fits   2015/01/14T21:25:48       1        72      1.02
            NUV20150114_212605.fits   2015/01/14T21:26:05       1        45      5.02
            NUV20150114_212651.fits   2015/01/14T21:26:51       1        32     30.02
            NUV20150114_213035.fits   2015/01/14T21:30:35       1        51      0.05
            NUV20150114_213048.fits   2015/01/14T21:30:48       1       136      1.02
            NUV20150114_213105.fits   2015/01/14T21:31:05       1        71      5.02
            NUV20150114_213151.fits   2015/01/14T21:31:51       1        55     30.02
            NUV20150114_213535.fits   2015/01/14T21:35:35       1        58      0.05
            NUV20150114_213548.fits   2015/01/14T21:35:48       1        60      1.02
            NUV20150114_213605.fits   2015/01/14T21:36:05       1        91      5.02
            NUV20150114_213651.fits   2015/01/14T21:36:51       1        48     30.02
            NUV20150114_214035.fits   2015/01/14T21:40:35       1        11      0.05
            NUV20150114_214048.fits   2015/01/14T21:40:48       1        54      1.02
            NUV20150114_214105.fits   2015/01/14T21:41:05       1        55      5.02
            NUV20150114_214151.fits   2015/01/14T21:41:51       1        54     30.02
